Node,Betweenness,BridgingCoefficient,BridgingCentrality
496,0.0016789002,0.2800000000,0.0004700920
278,0.0016945204,0.3625000000,0.0006142637
279,0.0000280970,0.2500000000,0.0000070242
281,0.0017351266,0.4642857143,0.0008055945
143,0.0022823036,0.3208333333,0.0007322391
282,0.0021036249,0.5566666667,0.0011710178
236,0.0025792333,0.2738095238,0.0007062187
201,0.0023558074,0.4000000000,0.0009423229
154,0.0016197718,0.3833333333,0.0006209125
428,0.0037805991,0.2916666667,0.0011026747
136,0.0033268255,0.3125000000,0.0010396330
325,0.0041672800,0.2752380952,0.0011469942
432,0.0044784169,0.2333333333,0.0010449639
207,0.0017201443,0.2750000000,0.0004730397
209,0.0017738407,0.2166666667,0.0003843322
210,0.0029918299,0.4400000000,0.0013164051
211,0.0009680323,0.3333333333,0.0003226774
7,0.0010566952,0.5416666667,0.0005723766
414,0.0023515010,0.2252380952,0.0005296476
416,0.0050487445,0.2099206349,0.0010598356
498,0.0026830178,0.3428571429,0.0009198918
500,0.0017770564,0.2777777778,0.0004936268
62,0.0006507937,0.3500000000,0.0002277778
473,0.0033588301,0.2190476190,0.0007357437
522,0.0021128523,0.2166666667,0.0004577847
523,0.0029406079,0.2876984127,0.0008460082
524,0.0003359497,0.2083333333,0.0000699895
527,0.0044907110,0.2699404762,0.0012122247
276,0.0016728219,0.3738095238,0.0006253168
327,0.0027039760,0.2523809524,0.0006824320
476,0.0058592246,0.2083333333,0.0012206718
544,0.0022028943,0.2394557823,0.0005274958
237,0.0025474919,0.2232142857,0.0005686366
332,0.0021130023,0.2791666667,0.0005898798
586,0.0048271874,0.1952380952,0.0009424509
658,0.0029891378,0.2574404762,0.0007695251
660,0.0011273444,0.2375000000,0.0002677443
661,0.0041226032,0.1736111111,0.0007157297
141,0.0016631940,0.3333333333,0.0005543980
247,0.0009452724,0.2000000000,0.0001890545
716,0.0009077242,0.2107142857,0.0001912704
718,0.0026347335,0.1733560091,0.0004567469
739,0.0014865221,0.2071428571,0.0003079224
900,0.0019103542,0.1878684807,0.0003588953
901,0.0019935881,0.2241269841,0.0004468169
902,0.0018695059,0.1551587302,0.0002900702
904,0.0017315123,0.1916666667,0.0003318732
315,0.0018835065,0.2888888889,0.0005441241
319,0.0025424332,0.3416666667,0.0008686647
903,0.0013963261,0.2111111111,0.0002947800
55,0.0027720561,0.3333333333,0.0009240187
204,0.0016359872,0.3333333333,0.0005453291
155,0.0020799686,0.2791666667,0.0005806579
156,0.0027243612,0.2611111111,0.0007113610
385,0.0014571630,0.1888888889,0.0002752419
568,0.0022187120,0.1919047619,0.0004257814
599,0.0031159715,0.2555555556,0.0007963038
600,0.0028923084,0.1741269841,0.0005036289
275,0.0039838680,0.3333333333,0.0013279560
557,0.0027173232,0.2466666667,0.0006702731
485,0.0019492845,0.1916666667,0.0003736129
486,0.0013507965,0.2250000000,0.0003039292
487,0.0024713136,0.1937500000,0.0004788170
541,0.0010356859,0.3611111111,0.0003739977
543,0.0036737473,0.2571428571,0.0009446779
142,0.0008272542,0.3444444444,0.0002849431
753,0.0023091773,0.1650000000,0.0003810142
757,0.0014485639,0.2395833333,0.0003470518
265,0.0026253061,0.2785714286,0.0007313353
674,0.0020227000,0.2500000000,0.0005056750
693,0.0030629398,0.1849206349,0.0005664008
764,0.0030235862,0.2238095238,0.0006767074
765,0.0013438048,0.2107142857,0.0002831589
766,0.0008584614,0.2657738095,0.0002281566
109,0.0008803287,0.2000000000,0.0001760657
161,0.0017342799,0.2833333333,0.0004913793
763,0.0032819356,0.1880952381,0.0006173165
709,0.0035830546,0.1750000000,0.0006270346
274,0.0007113176,0.4166666667,0.0002963823
762,0.0020095889,0.2394557823,0.0004812077
9,0.0007978649,0.3541666667,0.0002825772
616,0.0016697331,0.2222222222,0.0003710518
779,0.0020786425,0.1752380952,0.0003642574
781,0.0024993515,0.2136904762,0.0005340876
301,0.0034180310,0.2133333333,0.0007291799
782,0.0017866159,0.2523809524,0.0004509078
783,0.0030265316,0.1960317460,0.0005932963
394,0.0028843719,0.2238095238,0.0006455499
445,0.0013512292,0.2000000000,0.0002702458
115,0.0015572148,0.2916666667,0.0004541877
153,0.0011985844,0.4000000000,0.0004794338
371,0.0021760405,0.2666666667,0.0005802775
372,0.0014377450,0.3133333333,0.0004504934
267,0.0035088316,0.2849206349,0.0009997385
479,0.0024696222,0.1865079365,0.0004606041
629,0.0033060718,0.1890873016,0.0006251362
633,0.0034461291,0.2267573696,0.0007814352
780,0.0022294214,0.1894557823,0.0004223768
135,0.0024480276,0.2420634921,0.0005925781
89,0.0006683440,0.3750000000,0.0002506290
341,0.0021183906,0.2500000000,0.0005295976
521,0.0015178238,0.1666666667,0.0002529706
491,0.0017375095,0.3083333333,0.0005357321
537,0.0020965740,0.1982142857,0.0004155709
539,0.0007149795,0.2166666667,0.0001549122
540,0.0024572648,0.2442176871,0.0006001075
750,0.0027867105,0.1833333333,0.0005108969
752,0.0024109984,0.2010416667,0.0004847111
754,0.0010109654,0.2083333333,0.0002106178
103,0.0007344161,0.4444444444,0.0003264072
163,0.0012075969,0.3000000000,0.0003622791
196,0.0023172089,0.2833333333,0.0006565425
512,0.0025379231,0.2107142857,0.0005347767
715,0.0059016716,0.1489795918,0.0008792286
248,0.0043291138,0.2866666667,0.0012410126
249,0.0031393644,0.2000000000,0.0006278729
251,0.0010188573,0.2166666667,0.0002207524
252,0.0027997994,0.2733333333,0.0007652785
250,0.0038156933,0.2200000000,0.0008394525
52,0.0009864352,0.3888888889,0.0003836137
492,0.0028509029,0.2033333333,0.0005796836
493,0.0019900431,0.2000000000,0.0003980086
182,0.0044123556,0.2666666667,0.0011766282
694,0.0023998841,0.2285714286,0.0005485449
696,0.0014638485,0.1750000000,0.0002561735
697,0.0014024406,0.1944444444,0.0002726968
456,0.0023592192,0.3966666667,0.0009358236
805,0.0020925960,0.1752380952,0.0003667025
947,0.0007898300,0.1602380952,0.0001265609
948,0.0011631080,0.1799319728,0.0002092803
950,0.0008500220,0.2019047619,0.0001716235
951,0.0016501731,0.2116071429,0.0003491884
311,0.0025724986,0.2527777778,0.0006502705
823,0.0036378658,0.1953703704,0.0007107312
842,0.0011298498,0.2062500000,0.0002330315
889,0.0048844934,0.2527777778,0.0012346914
949,0.0030105746,0.1608843537,0.0004843544
714,0.0030204011,0.1785714286,0.0005393573
137,0.0009692246,0.3750000000,0.0003634592
138,0.0007611998,0.4166666667,0.0003171666
139,0.0027401436,0.4375000000,0.0011988128
454,0.0023809163,0.4250000000,0.0010118894
455,0.0012181536,0.4583333333,0.0005583204
458,0.0012371816,0.2083333333,0.0002577462
85,0.0005584970,0.2791666667,0.0001559137
277,0.0036243357,0.3233333333,0.0011718686
651,0.0017239291,0.2152380952,0.0003710552
702,0.0009842635,0.2333333333,0.0002296615
844,0.0026916443,0.1958333333,0.0005271137
845,0.0010697017,0.1952380952,0.0002088465
847,0.0012609626,0.2055555556,0.0002591979
848,0.0015505917,0.1966666667,0.0003049497
159,0.0011085763,0.3055555556,0.0003387316
268,0.0037273684,0.1933333333,0.0007206246
446,0.0025252062,0.2633333333,0.0006649710
449,0.0037034933,0.2888888889,0.0010698981
649,0.0023500410,0.2700000000,0.0006345111
822,0.0019466681,0.2208333333,0.0004298892
824,0.0021671043,0.2333333333,0.0005056577
825,0.0003524018,0.2611111111,0.0000920160
826,0.0029991355,0.2468253968,0.0007402628
363,0.0020484434,0.2321428571,0.0004755315
406,0.0024655458,0.2055555556,0.0005068066
635,0.0020267820,0.2099206349,0.0004254634
21,0.0010190049,0.3333333333,0.0003396683
111,0.0023007726,0.2791666667,0.0006422990
195,0.0024751480,0.3666666667,0.0009075543
197,0.0036583321,0.2566666667,0.0009389719
218,0.0022261636,0.4315476190,0.0009606956
306,0.0007362123,0.2875000000,0.0002116610
307,0.0010166508,0.3066666667,0.0003117729
308,0.0029782644,0.2585714286,0.0007700941
309,0.0010971495,0.1976190476,0.0002168176
316,0.0031753474,0.2200000000,0.0006985764
317,0.0016575662,0.1833333333,0.0003038871
318,0.0032330787,0.3066666667,0.0009914775
112,0.0026490981,0.2333333333,0.0006181229
113,0.0018881263,0.2916666667,0.0005507035
266,0.0022146299,0.3233333333,0.0007160637
269,0.0026664048,0.1773809524,0.0004729694
348,0.0019269762,0.2166666667,0.0004175115
407,0.0023359357,0.2375000000,0.0005547847
408,0.0021112486,0.2138888889,0.0004515726
409,0.0047649443,0.2190476190,0.0010437497
410,0.0022825095,0.2566666667,0.0005858441
480,0.0023053843,0.2523809524,0.0005818351
481,0.0030659190,0.2166666667,0.0006642824
483,0.0015972588,0.2216666667,0.0003540590
105,0.0020439333,0.3333333333,0.0006813111
106,0.0014500572,0.3066666667,0.0004446842
627,0.0021559443,0.3041666667,0.0006557664
628,0.0024900428,0.2620370370,0.0006524834
87,0.0031288922,0.2708333333,0.0008474083
632,0.0008712516,0.2222222222,0.0001936115
91,0.0011894729,0.2875000000,0.0003419734
532,0.0013885632,0.2685714286,0.0003729284
535,0.0045520232,0.2775510204,0.0012634187
536,0.0026770536,0.2371428571,0.0006348441
746,0.0023990896,0.2113095238,0.0005069505
748,0.0018122102,0.2316666667,0.0004198287
478,0.0025216098,0.2019047619,0.0005091250
508,0.0021711909,0.2122448980,0.0004608242
509,0.0011231362,0.1839285714,0.0002065768
511,0.0028924535,0.1971428571,0.0005702265
460,0.0041677522,0.2055555556,0.0008567046
648,0.0040838023,0.4125000000,0.0016845685
710,0.0021565391,0.2402777778,0.0005181684
169,0.0021046589,0.3666666667,0.0007717083
712,0.0022658747,0.3156462585,0.0007152149
171,0.0017360894,0.3083333333,0.0005352942
713,0.0034974159,0.1926190476,0.0006736689
451,0.0009256991,0.1666666667,0.0001542832
800,0.0036984315,0.2015873016,0.0007455568
259,0.0031581205,0.2200000000,0.0006947865
802,0.0028488594,0.1930555556,0.0005499881
261,0.0022493945,0.2166666667,0.0004873688
945,0.0023772854,0.2114583333,0.0005026968
404,0.0046680395,0.2233333333,0.0010425288
946,0.0016954617,0.1515873016,0.0002570105
405,0.0009594425,0.1958333333,0.0001878908
225,0.0035409146,0.2611111111,0.0009245721
820,0.0006195203,0.2027777778,0.0001256249
821,0.0011898126,0.2166666667,0.0002577927
280,0.0019084894,0.3537414966,0.0006751119
813,0.0021178169,0.1883333333,0.0003988555
272,0.0021056273,0.2500000000,0.0005264068
556,0.0018982251,0.2966666667,0.0005631401
646,0.0020637138,0.3800000000,0.0007842113
650,0.0020319046,0.2566666667,0.0005215222
447,0.0032585990,0.2400000000,0.0007820638
448,0.0036389531,0.2849206349,0.0010368128
817,0.0025923957,0.1804040404,0.0004676787
916,0.0028770427,0.2268518519,0.0006526625
375,0.0033156110,0.3305555556,0.0010959936
402,0.0011715082,0.2833333333,0.0003319273
943,0.0010920448,0.2119047619,0.0002314095
634,0.0009050624,0.2400000000,0.0002172150
93,0.0027756574,0.2966666667,0.0008234450
17,0.0006752634,0.3333333333,0.0002250878
558,0.0022226068,0.2033333333,0.0004519301
533,0.0027214541,0.2685714286,0.0007309048
19,0.0003143076,0.2500000000,0.0000785769
560,0.0022914402,0.2033333333,0.0004659262
110,0.0019695564,0.2875000000,0.0005662475
215,0.0002603952,0.2000000000,0.0000520790
756,0.0035531152,0.2266666667,0.0008053728
818,0.0015040173,0.2269886364,0.0003413948
304,0.0012673408,0.2300000000,0.0002914884
819,0.0034889826,0.2484848485,0.0008669593
305,0.0033596185,0.2333333333,0.0007839110
846,0.0009900223,0.2416666667,0.0002392554
313,0.0026076778,0.2154761905,0.0005618925
854,0.0017859283,0.1630158730,0.0002911347
34,0.0018837161,0.2583333333,0.0004866267
12,0.0008430000,0.2708333333,0.0002283125
553,0.0035254818,0.3300000000,0.0011634090
312,0.0017401425,0.2200000000,0.0003828313
853,0.0012360048,0.1640376984,0.0002027514
569,0.0020828834,0.2148809524,0.0004475720
28,0.0008453120,0.2875000000,0.0002430272
222,0.0013165146,0.3055555556,0.0004022683
631,0.0025224666,0.1506944444,0.0003801217
90,0.0012152706,0.3400000000,0.0004131920
117,0.0011516848,0.2916666667,0.0003359081
181,0.0007838547,0.2083333333,0.0001633031
722,0.0020448905,0.2053287982,0.0004198749
438,0.0018861769,0.2352380952,0.0004437007
942,0.0010878425,0.2208333333,0.0002402319
401,0.0020570451,0.2708333333,0.0005571164
685,0.0021965200,0.3694444444,0.0008114921
144,0.0010428458,0.2916666667,0.0003041634
944,0.0021082674,0.2188988095,0.0004614972
403,0.0040398853,0.3000000000,0.0012119656
687,0.0019201057,0.2185185185,0.0004195787
686,0.0016299202,0.3555555556,0.0005795272
145,0.0016769448,0.2611111111,0.0004378689
731,0.0011724315,0.1865079365,0.0002186678
734,0.0016696506,0.2154761905,0.0003597699
733,0.0022785439,0.2025510204,0.0004615214
219,0.0016469134,0.5000000000,0.0008234567
760,0.0014573782,0.1835714286,0.0002675330
395,0.0022309665,0.2291666667,0.0005112632
936,0.0010980502,0.1657142857,0.0001819626
396,0.0033599389,0.2055555556,0.0006906541
937,0.0011566960,0.1906462585,0.0002205198
828,0.0024068977,0.1974603175,0.0004752668
58,0.0003377231,0.3750000000,0.0001266462
829,0.0012736744,0.2132653061,0.0002716306
830,0.0020344075,0.2210317460,0.0004496687
831,0.0014389529,0.1698412698,0.0002443936
290,0.0015241364,0.2250000000,0.0003429307
832,0.0027526592,0.2293650794,0.0006313639
291,0.0035346985,0.2111111111,0.0007462141
223,0.0028581286,0.2791666667,0.0007978942
326,0.0023338334,0.2972222222,0.0006936672
867,0.0031144003,0.1638095238,0.0005101684
720,0.0033629319,0.2858906526,0.0009614308
721,0.0024366754,0.1530158730,0.0003728500
723,0.0014263490,0.1619708995,0.0002310270
724,0.0021918650,0.2515873016,0.0005514454
745,0.0008165749,0.2991071429,0.0002442434
213,0.0014138292,0.3888888889,0.0005498225
727,0.0040296899,0.1702999382,0.0006862559
850,0.0030912356,0.1842592593,0.0005695888
874,0.0009296513,0.2479591837,0.0002305156
333,0.0022395843,0.2472222222,0.0005536750
359,0.0014813878,0.2166666667,0.0003209674
873,0.0012286072,0.2904761905,0.0003568811
621,0.0008488512,0.1408730159,0.0001195802
726,0.0006981599,0.2016594517,0.0001407905
728,0.0014907028,0.1538033395,0.0002292751
610,0.0037614348,0.2138888889,0.0008045291
69,0.0014711708,0.2875000000,0.0004229616
96,0.0013208480,0.2250000000,0.0002971908
637,0.0028007975,0.1932539683,0.0005412652
917,0.0014755583,0.2333333333,0.0003442969
809,0.0009132943,0.2066666667,0.0001887475
39,0.0030842892,0.2833333333,0.0008738819
810,0.0009829047,0.2970238095,0.0002919461
99,0.0031216818,0.2966666667,0.0009260989
640,0.0014988562,0.2375000000,0.0003559784
870,0.0003570323,0.1777777778,0.0000634724
329,0.0024573896,0.3233333333,0.0007945560
743,0.0011672720,0.2293650794,0.0002677314
929,0.0012407940,0.2055555556,0.0002550521
388,0.0016834931,0.2133333333,0.0003591452
594,0.0019894966,0.2125000000,0.0004227680
53,0.0024351477,0.3000000000,0.0007305443
851,0.0034467059,0.1553287982,0.0005353727
866,0.0021446315,0.1589947090,0.0003409851
677,0.0032726839,0.2886904762,0.0009447927
934,0.0024326504,0.1886621315,0.0004589490
393,0.0022672684,0.2190476190,0.0004966397
680,0.0022333632,0.1730158730,0.0003864073
798,0.0014794580,0.2190476190,0.0003240717
857,0.0011800312,0.2419642857,0.0002855254
