Node,InDegree,OutDegree,TotalDegree
1445,8,3,11
611,18,1,19
4736,0,14,14
3746,2,11,13
593,15,1,16
1984,14,7,21
4653,1,14,15
3988,1,12,13
3935,5,9,14
2389,5,6,11
1520,10,3,13
3568,4,11,15
2849,5,5,10
2381,8,10,18
868,10,2,12
3472,2,6,8
2712,6,8,14
1702,6,4,10
526,19,0,19
2130,8,4,12
1973,11,6,17
1634,8,6,14
4840,1,16,17
4583,3,14,17
3345,5,8,13
850,17,1,18
4577,2,16,18
4299,1,12,13
3069,4,13,17
2423,6,9,15
1123,11,4,15
2749,8,7,15
1222,10,4,14
4796,1,19,20
1488,9,4,13
1443,10,3,13
4841,0,16,16
3623,4,10,14
1144,14,2,16
4877,0,13,13
4289,0,6,6
1538,10,7,17
1340,4,2,6
988,18,4,22
4191,6,8,14
3900,3,7,10
2511,9,7,16
4938,0,13,13
2409,13,4,17
1845,5,7,12
1653,9,3,12
3512,8,9,17
3192,2,6,8
2991,6,11,17
2925,7,7,14
1304,10,2,12
2642,3,6,9
1964,10,6,16
1439,10,7,17
3026,8,9,17
1673,11,5,16
1010,13,3,16
4143,7,12,19
4139,2,13,15
1551,10,7,17
4725,1,11,12
3641,7,14,21
2462,7,8,15
2309,7,4,11
1617,11,1,12
823,10,2,12
1685,12,5,17
3679,4,5,9
663,13,1,14
508,11,0,11
4956,0,12,12
4001,2,8,10
2420,6,7,13
1582,6,4,10
4887,0,11,11
4864,2,17,19
4060,4,18,22
4003,4,19,23
3832,4,12,16
3123,6,12,18
2098,10,6,16
1410,15,2,17
679,15,2,17
3653,8,12,20
3442,7,7,14
2797,9,6,15
1531,12,3,15
933,7,2,9
505,13,0,13
4673,2,19,21
2794,6,5,11
4759,1,17,18
2264,8,6,14
503,13,0,13
1882,12,2,14
502,14,0,14
2521,11,3,14
3034,6,5,11
2748,9,8,17
1555,8,4,12
4127,4,17,21
3503,5,12,17
3132,8,10,18
2723,10,7,17
2639,1,8,9
1999,11,9,20
1358,12,3,15
3196,5,7,12
1089,11,4,15
3608,2,18,20
3098,11,10,21
2843,9,11,20
2003,10,6,16
1947,9,4,13
4919,0,9,9
1513,12,4,16
1113,16,3,19
4013,3,12,15
1487,12,1,13
1405,14,4,18
613,8,1,9
4314,1,15,16
3391,4,12,16
2942,1,14,15
1526,11,3,14
493,12,0,12
3263,5,8,13
3154,3,5,8
2358,4,1,5
1980,8,6,14
1618,6,4,10
897,13,5,18
4506,3,12,15
4427,0,14,14
2866,7,7,14
2329,4,7,11
1117,11,4,15
4160,3,10,13
2802,6,9,15
2469,4,4,8
2066,9,5,14
1862,4,8,12
3315,6,9,15
2432,9,7,16
2427,8,10,18
4640,0,13,13
2957,6,7,13
4223,4,15,19
3794,3,10,13
3317,4,5,9
2635,8,8,16
1642,7,4,11
1436,12,1,13
1356,11,2,13
1269,11,2,13
863,12,2,14
484,12,0,12
4344,1,13,14
4046,2,12,14
3221,3,9,12
1608,8,2,10
4347,2,11,13
1914,9,4,13
1415,9,5,14
482,13,0,13
4306,1,16,17
2948,7,7,14
2489,6,6,12
2437,7,2,9
3666,0,8,8
2890,5,12,17
480,12,0,12
2856,5,10,15
479,8,0,8
4595,0,8,8
3889,4,11,15
934,8,4,12
2258,14,3,17
1856,9,7,16
518,11,1,12
4027,3,9,12
2451,9,4,13
2297,7,10,17
3938,2,14,16
2933,2,5,7
2413,7,6,13
767,11,1,12
4599,1,10,11
4167,1,19,20
2984,8,13,21
2663,5,12,17
2041,11,7,18
4461,0,9,9
2342,11,3,14
2316,13,10,23
1615,14,6,20
1320,10,4,14
3912,2,10,12
806,8,3,11
2560,5,7,12
2397,7,5,12
2247,13,7,20
1941,11,10,21
1306,12,5,17
4749,0,13,13
3673,1,4,5
2528,7,8,15
1912,9,9,18
468,12,0,12
4280,1,6,7
4100,2,14,16
3470,4,9,13
2108,7,8,15
1275,17,4,21
4921,1,23,24
4858,0,12,12
4259,3,9,12
2532,5,9,14
3839,3,6,9
814,16,1,17
653,15,1,16
463,13,0,13
3490,4,11,15
2742,5,12,17
2557,6,9,15
2476,5,13,18
1976,6,7,13
1315,10,4,14
462,19,0,19
4420,1,10,11
3694,4,8,12
4471,0,17,17
2357,8,5,13
987,16,4,20
476,7,1,8
460,11,0,11
2525,3,13,16
3920,4,15,19
1765,12,1,13
1250,7,6,13
1099,7,1,8
3277,7,10,17
1576,11,5,16
1135,13,3,16
473,16,1,17
457,12,0,12
3930,5,17,22
2014,4,2,6
1387,14,3,17
1298,10,4,14
1274,7,3,10
772,9,2,11
483,13,1,14
3474,10,14,24
2571,8,10,18
2514,4,9,13
4484,2,17,19
4460,0,13,13
2844,4,11,15
2185,7,4,11
1946,4,3,7
839,9,2,11
3314,6,13,19
1416,12,4,16
453,14,0,14
3926,4,10,14
2506,5,6,11
2345,7,3,10
1132,11,2,13
4713,0,12,12
4302,1,13,14
3828,3,8,11
3217,5,7,12
2079,9,5,14
1657,16,4,20
905,17,2,19
757,11,1,12
4207,4,11,15
2625,5,8,13
1256,12,2,14
801,19,2,21
3055,3,9,12
2922,8,12,20
1913,10,6,16
1806,10,3,13
1650,10,3,13
759,10,2,12
477,17,1,18
1036,13,2,15
448,14,0,14
4110,3,16,19
1000,7,1,8
4296,2,19,21
1864,9,4,13
1742,7,6,13
698,13,1,14
619,13,1,14
4559,1,8,9
2846,2,10,12
2459,10,6,16
3427,7,9,16
2860,7,8,15
1507,11,4,15
1248,15,5,20
444,10,0,10
2930,4,9,13
1272,6,3,9
1059,14,3,17
443,15,0,15
4580,1,12,13
3814,5,8,13
1441,11,1,12
3931,1,10,11
3179,4,8,12
2774,7,5,12
2706,5,6,11
3014,10,5,15
556,12,1,13
4514,1,15,16
3545,4,10,14
3516,7,12,19
3303,1,8,9
2818,9,10,19
1017,12,5,17
438,17,0,17
2682,6,8,14
437,9,0,9
3886,5,8,13
3507,3,14,17
883,12,1,13
637,16,2,18
436,9,0,9
3529,2,12,14
2796,11,6,17
2657,6,11,17
786,12,2,14
624,16,2,18
3535,3,8,11
3236,4,8,12
1511,9,6,15
4152,2,14,16
1567,9,6,15
1201,16,3,19
3487,3,7,10
3372,7,9,16
2473,8,13,21
1992,8,8,16
1926,9,5,14
1314,13,4,17
432,18,0,18
4886,0,7,7
2753,10,6,16
1011,9,4,13
2461,7,6,13
1383,8,1,9
3675,2,7,9
2555,3,4,7
1760,9,7,16
1168,11,2,13
3577,6,9,15
4509,4,12,16
2696,5,7,12
449,18,1,19
4457,1,8,9
4048,3,7,10
3210,8,16,24
426,9,0,9
4842,0,15,15
4790,1,9,10
3870,3,10,13
3091,4,5,9
2685,10,6,16
2656,6,6,12
2269,6,5,11
1492,11,3,14
4591,1,11,12
4563,0,15,15
3871,2,12,14
2945,2,14,16
2287,9,6,15
1928,2,5,7
423,17,0,17
4650,1,12,13
4243,2,15,17
4158,5,17,22
2334,9,9,18
587,8,1,9
525,17,1,18
3531,11,10,21
2831,11,9,20
962,12,2,14
810,15,1,16
3075,11,9,20
2981,5,9,14
430,8,1,9
4359,2,19,21
3652,5,9,14
4124,1,10,11
3731,2,12,14
617,9,1,10
1933,9,3,12
1635,11,4,15
1352,7,4,11
1220,7,3,10
676,9,1,10
4196,0,15,15
4059,5,12,17
4115,4,9,13
2249,11,5,16
1776,9,4,13
3237,5,10,15
2789,4,5,9
413,13,0,13
4821,0,11,11
4148,2,21,23
2172,8,10,18
1572,7,5,12
816,10,4,14
3235,7,9,16
2536,7,9,16
2522,12,5,17
2232,10,3,13
1381,12,4,16
411,19,0,19
1057,13,6,19
507,10,3,13
410,13,0,13
4957,0,18,18
4562,1,9,10
3524,5,14,19
1843,10,6,16
747,16,3,19
3027,7,9,16
408,12,0,12
3579,1,14,15
1729,8,5,13
1109,18,2,20
3902,1,11,12
406,10,0,10
4408,3,10,13
1246,14,1,15
405,11,0,11
4044,3,13,16
3830,1,11,12
802,11,2,13
3838,2,16,18
3691,3,5,8
2996,8,13,21
4045,5,10,15
3734,4,6,10
3656,4,6,10
3627,4,9,13
2775,9,6,15
2595,8,6,14
2018,9,6,15
1774,16,4,20
4684,0,16,16
4381,4,13,17
3288,1,12,13
643,17,2,19
4918,1,11,12
4086,4,12,16
2039,11,6,17
1859,6,3,9
1401,7,2,9
1141,7,2,9
674,16,1,17
4495,1,8,9
2770,9,8,17
2486,7,11,18
1697,7,6,13
399,12,0,12
3563,6,15,21
2494,11,12,23
1811,8,5,13
1686,6,3,9
840,4,2,6
1741,17,7,24
4268,1,13,14
4234,1,9,10
3914,3,13,16
2509,4,8,12
1594,9,4,13
1286,14,3,17
1267,17,2,19
4533,2,17,19
3874,0,12,12
2380,6,5,11
2300,8,10,18
2029,13,6,19
4814,1,13,14
3225,7,10,17
1925,14,7,21
1703,12,7,19
394,15,0,15
3166,6,7,13
2816,7,10,17
1208,12,4,16
4727,0,15,15
1238,10,3,13
4791,2,11,13
4694,1,14,15
4155,1,14,15
3975,1,12,13
2515,4,7,11
1196,11,4,15
1188,9,2,11
391,12,0,12
4746,1,15,16
4322,2,14,16
3143,4,13,17
2377,11,7,18
1261,15,5,20
4788,1,14,15
4260,5,8,13
1319,11,5,16
635,11,1,12
4361,5,11,16
3564,5,12,17
2314,4,9,13
2296,4,4,8
791,6,3,9
4934,0,14,14
4767,0,17,17
3581,7,14,21
2972,2,11,13
1542,7,4,11
1341,15,2,17
4978,0,24,24
4445,0,12,12
3252,8,14,22
2253,10,7,17
2089,6,5,11
1402,10,4,14
4092,0,17,17
3514,5,11,16
2988,5,11,16
2488,6,11,17
1199,13,8,21
717,15,1,16
1750,8,2,10
1675,9,5,14
782,11,2,13
4534,1,18,19
3485,10,13,23
2976,7,6,13
1266,15,6,21
763,11,2,13
4592,0,10,10
2391,7,10,17
2092,8,5,13
1590,11,7,18
964,10,1,11
4644,2,11,13
3594,8,4,12
1569,8,6,14
878,15,4,19
600,8,1,9
381,12,0,12
4882,0,15,15
3791,3,11,14
3756,6,16,22
640,21,2,23
380,11,0,11
2315,5,7,12
2150,9,8,17
633,23,1,24
4453,1,19,20
3822,4,13,17
2999,9,9,18
1763,13,4,17
378,17,0,17
4783,0,17,17
3368,4,14,18
1167,10,2,12
579,14,5,19
4057,5,11,16
3762,4,10,14
2929,10,8,18
2395,9,8,17
561,19,1,20
4248,3,11,14
2778,8,12,20
1085,17,4,21
387,14,1,15
3841,3,8,11
2204,11,2,13
1676,8,8,16
942,17,4,21
620,13,1,14
4628,0,18,18
4185,1,14,15
3247,8,10,18
2163,10,5,15
1032,12,3,15
622,17,1,18
4976,0,15,15
3639,7,11,18
2115,13,4,17
2103,8,5,13
645,6,1,7
4396,4,11,15
3972,2,14,16
2386,10,15,25
403,14,1,15
3432,3,9,12
1218,10,4,14
370,7,0,7
2017,5,4,9
1645,12,4,16
4411,5,13,18
4307,2,12,14
3019,4,9,13
2121,5,4,9
2113,4,5,9
1985,9,6,15
1894,10,9,19
818,14,4,18
368,19,0,19
4932,0,19,19
4373,2,12,14
3855,3,10,13
2824,8,8,16
2519,4,8,12
2012,7,6,13
1163,12,2,14
3111,4,6,10
2261,10,10,20
1203,8,3,11
366,9,0,9
4996,0,18,18
3913,1,18,19
3457,5,4,9
2045,7,5,12
1629,10,5,15
1473,11,4,15
1944,17,3,20
701,14,2,16
572,18,2,20
544,7,1,8
402,16,1,17
4719,0,12,12
4266,1,9,10
3195,5,10,15
2322,9,8,17
1677,9,6,15
1539,8,3,11
363,16,0,16
4473,2,18,20
3860,2,9,11
3626,5,14,19
3352,5,11,16
2283,8,7,15
548,9,1,10
489,18,1,19
4936,0,16,16
3406,5,15,20
2470,4,5,9
930,11,5,16
866,10,2,12
4742,1,12,13
4123,2,17,19
