Node,InDegree,OutDegree,TotalDegree
21480,0,1,1
24521,0,1,1
22602,1,1,2
26616,0,2,2
23975,1,5,6
27591,0,4,4
25807,3,3,6
21392,0,1,1
21389,1,0,1
22704,0,1,1
24423,0,2,2
24127,1,2,3
21890,0,1,1
21326,1,0,1
21295,2,0,2
21263,2,0,2
22660,0,2,2
27762,0,8,8
21232,1,0,1
21200,1,0,1
21196,1,0,1
27026,0,3,3
21185,1,0,1
24502,0,1,1
21134,1,0,1
21133,2,0,2
21124,1,0,1
21069,1,0,1
21420,0,2,2
24113,0,1,1
21003,1,0,1
27044,2,4,6
24278,1,25,26
26668,0,5,5
25184,1,4,5
21555,1,2,3
21648,0,1,1
20904,1,0,1
20888,1,0,1
20877,1,0,1
21829,0,1,1
21063,0,1,1
20856,1,0,1
22009,4,1,5
21917,0,1,1
21877,1,2,3
21825,0,2,2
20781,2,1,3
26670,2,9,11
20725,2,0,2
21880,2,4,6
24262,0,1,1
26859,0,7,7
25219,0,1,1
22572,4,1,5
22563,3,2,5
25210,2,2,4
20621,1,0,1
22434,0,1,1
22763,0,2,2
23309,2,1,3
20602,2,0,2
24746,0,2,2
20554,1,0,1
26278,0,3,3
25898,1,3,4
21831,0,1,1
20519,1,0,1
20501,1,0,1
20497,2,0,2
25507,1,15,16
22018,15,4,19
20494,1,0,1
21490,0,2,2
21057,0,3,3
24768,2,2,4
25694,1,1,2
20370,1,0,1
25322,1,23,24
25678,0,1,1
25434,0,14,14
23521,0,1,1
27480,0,10,10
21797,0,1,1
20292,1,0,1
20286,1,0,1
23212,0,4,4
24588,0,2,2
20237,1,0,1
24556,0,2,2
23621,1,1,2
20267,2,1,3
24436,2,3,5
21165,1,1,2
20150,2,0,2
20149,2,0,2
21028,6,2,8
22130,0,1,1
20232,0,1,1
23221,14,17,31
20077,1,0,1
27381,0,5,5
26468,0,4,4
23939,0,1,1
20050,1,0,1
23767,1,1,2
20041,1,0,1
20040,1,0,1
23350,1,2,3
22694,2,2,4
24620,0,1,1
19953,1,0,1
22151,1,1,2
19948,1,0,1
27174,0,6,6
25715,1,1,2
23484,0,3,3
22739,2,1,3
21794,3,1,4
21620,1,1,2
19870,1,0,1
19866,1,0,1
22148,1,1,2
25982,0,2,2
24040,1,2,3
25765,0,5,5
20220,2,2,4
20209,2,2,4
20127,3,1,4
19777,4,0,4
25954,0,4,4
22675,0,10,10
22613,1,5,6
22015,0,1,1
21517,0,3,3
21239,1,3,4
20521,2,1,3
19734,3,0,3
19713,4,0,4
19710,2,0,2
19709,1,0,1
24290,6,14,20
19697,2,0,2
27239,0,4,4
26823,2,3,5
25776,0,13,13
21018,1,1,2
23837,0,2,2
21090,0,2,2
22388,0,1,1
19573,1,0,1
27230,1,1,2
21694,0,3,3
19887,0,2,2
19822,2,1,3
22234,4,12,16
19548,2,0,2
19514,1,0,1
23841,0,3,3
22863,0,1,1
24923,0,3,3
22732,3,4,7
22277,4,1,5
22855,0,1,1
19478,1,0,1
23559,0,1,1
27524,0,6,6
26829,1,8,9
26007,0,6,6
23150,7,12,19
27363,0,2,2
22260,3,2,5
19764,3,1,4
23812,0,5,5
21973,1,7,8
21686,2,3,5
27570,0,8,8
19372,1,0,1
19360,1,0,1
19356,2,0,2
26603,1,10,11
23035,0,2,2
23942,1,2,3
25019,0,3,3
26896,0,4,4
24983,0,4,4
23863,0,4,4
21195,0,2,2
27236,0,5,5
26082,0,2,2
22596,3,2,5
20756,1,1,2
21632,2,1,3
19274,1,0,1
21687,0,1,1
21670,0,1,1
19238,1,0,1
19217,2,0,2
25508,0,2,2
26190,0,1,1
21539,0,1,1
22305,0,1,1
19182,1,0,1
21755,1,2,3
21654,2,1,3
19160,3,0,3
27190,0,8,8
26424,1,12,13
26378,0,28,28
25935,3,32,35
25203,4,22,26
24410,0,5,5
23700,0,17,17
22554,1,12,13
22210,1,11,12
21745,3,14,17
20502,7,20,27
23255,1,2,3
26914,0,1,1
24705,0,1,1
22224,0,4,4
21922,0,4,4
21428,2,2,4
19127,1,0,1
27531,0,5,5
19107,2,0,2
21016,0,2,2
24725,2,5,7
25641,1,4,5
25473,2,4,6
19782,1,1,2
19052,2,0,2
22556,1,12,13
21216,2,1,3
19009,1,0,1
26643,0,6,6
24045,0,2,2
18991,1,0,1
20867,0,1,1
18973,1,0,1
26746,0,5,5
23919,0,3,3
27212,2,3,5
25624,3,2,5
21506,2,1,3
18921,4,0,4
23177,0,2,2
23141,1,1,2
18895,3,0,3
24224,0,1,1
21802,2,5,7
23974,1,13,14
18864,5,0,5
22173,1,2,3
20039,0,3,3
18862,3,0,3
25793,0,7,7
19059,1,1,2
21352,0,1,1
21269,0,2,2
18809,3,0,3
25587,0,1,1
24479,0,2,2
26942,0,3,3
20694,0,7,7
19409,0,2,2
20399,0,1,1
21901,0,2,2
18766,1,0,1
22775,0,1,1
18750,4,0,4
20699,3,3,6
18738,1,0,1
18725,1,0,1
25986,0,3,3
23760,0,3,3
19648,0,1,1
18698,2,0,2
19387,0,1,1
18683,1,0,1
18670,5,0,5
18669,5,0,5
26328,0,3,3
20214,0,1,1
18666,2,0,2
25025,1,2,3
19996,0,2,2
18663,5,0,5
18657,1,0,1
23631,6,7,13
20119,0,2,2
24326,0,2,2
22005,1,1,2
19124,0,1,1
18627,1,0,1
24974,1,2,3
18611,2,0,2
21183,0,3,3
19204,1,2,3
24644,0,1,1
18710,0,1,1
19724,0,1,1
20829,1,2,3
20911,1,1,2
26755,0,3,3
18939,1,1,2
18536,1,0,1
20594,1,2,3
20452,2,1,3
18653,0,1,1
24824,0,4,4
18522,3,0,3
18510,1,0,1
18509,2,0,2
23713,0,2,2
18508,1,0,1
20646,3,1,4
26637,1,3,4
24480,0,2,2
21723,6,1,7
20791,2,2,4
22405,0,3,3
18708,5,1,6
21733,0,1,1
20328,1,1,2
27595,2,5,7
23555,4,2,6
18377,11,0,11
22370,1,2,3
22521,1,2,3
18590,2,1,3
23815,0,1,1
22507,0,1,1
21804,1,2,3
18355,6,0,6
18759,0,1,1
20794,2,1,3
18326,3,0,3
25772,1,1,2
26876,0,2,2
18320,1,0,1
27172,0,6,6
24001,0,6,6
22424,6,4,10
20304,8,1,9
23482,3,1,4
18259,4,0,4
24395,0,1,1
21391,1,1,2
18561,2,1,3
26162,1,5,6
23927,0,5,5
19303,0,2,2
19398,0,1,1
18224,2,0,2
18258,0,1,1
18205,1,0,1
21131,1,1,2
24022,0,1,1
19757,0,2,2
19683,6,1,7
24360,1,4,5
19851,4,1,5
18123,6,0,6
21437,0,3,3
18119,3,0,3
18111,5,0,5
20827,0,4,4
25566,0,5,5
18065,1,0,1
21217,0,2,2
18061,2,0,2
24261,1,3,4
19606,0,2,2
22656,0,1,1
21844,2,1,3
18156,0,1,1
18014,1,0,1
24724,3,12,15
23274,3,6,9
22292,1,8,9
19593,11,8,19
22769,0,3,3
22728,2,1,3
21795,0,1,1
18004,1,0,1
24799,0,1,1
20234,0,1,1
20407,0,1,1
22625,0,1,1
17970,3,0,3
17966,1,0,1
17961,2,0,2
23196,0,4,4
20537,0,1,1
19080,0,1,1
17932,1,0,1
23473,3,5,8
26239,2,14,16
17922,2,0,2
22516,1,4,5
17919,1,0,1
18295,0,3,3
18257,1,2,3
17915,2,0,2
27614,0,2,2
26438,0,3,3
22731,0,4,4
17885,1,0,1
21272,0,1,1
23031,0,4,4
23664,0,6,6
22867,2,3,5
26808,0,4,4
26490,0,3,3
21645,0,2,2
17807,1,0,1
20869,1,1,2
24074,4,4,8
19183,0,2,2
20003,0,1,1
17762,2,0,2
18086,2,2,4
26310,1,2,3
17977,0,1,1
17733,1,0,1
21402,0,8,8
21122,4,6,10
20748,0,1,1
24144,0,10,10
23823,0,13,13
21457,0,5,5
20152,1,2,3
19991,0,3,3
19186,0,3,3
18073,0,2,2
17718,19,0,19
23191,6,43,49
19540,0,1,1
19800,0,2,2
18139,2,1,3
17699,6,0,6
21758,0,4,4
23671,0,3,3
22964,9,44,53
19585,0,1,1
23407,1,1,2
18760,0,1,1
21086,0,4,4
20204,2,2,4
20175,3,1,4
17592,4,0,4
22160,0,3,3
26064,0,2,2
17579,1,0,1
25391,1,18,19
23241,0,7,7
22461,0,5,5
26764,0,14,14
23044,0,3,3
18944,3,4,7
24035,0,2,2
22473,0,1,1
22359,1,3,4
19554,0,1,1
17570,8,0,8
22027,14,10,24
23928,0,2,2
18988,0,1,1
17568,4,0,4
17553,5,0,5
26788,0,3,3
22693,6,10,16
21907,0,3,3
24186,1,16,17
18822,0,1,1
18233,0,1,1
17535,2,0,2
20074,0,3,3
17812,1,1,2
21235,6,23,29
20113,28,22,50
25405,0,14,14
26929,1,2,3
25946,0,7,7
25122,2,6,8
24307,0,5,5
20721,1,2,3
19797,4,1,5
19785,2,1,3
18525,0,1,1
17703,1,1,2
17492,3,0,3
17488,1,0,1
17483,5,0,5
27618,0,1,1
17480,1,0,1
17464,1,0,1
19223,0,1,1
20801,1,2,3
19000,2,1,3
17458,2,0,2
22597,0,2,2
20148,0,1,1
18908,1,1,2
20536,0,2,2
18911,1,1,2
24469,0,3,3
19289,0,1,1
17392,1,0,1
25358,1,30,31
20693,2,14,16
17376,1,0,1
19239,0,4,4
18741,0,2,2
23868,3,3,6
23770,5,34,39
23787,0,3,3
17391,1,1,2
22325,2,4,6
25058,2,30,32
18641,0,2,2
20258,0,2,2
20466,0,1,1
17315,2,0,2
17780,0,1,1
17307,1,0,1
18383,0,2,2
17303,2,0,2
17285,2,0,2
21206,1,3,4
18867,0,1,1
17258,1,0,1
27017,0,2,2
22040,5,2,7
17246,4,0,4
18788,0,1,1
17236,1,0,1
21725,0,4,4
22376,1,5,6
17219,3,0,3
25909,0,8,8
22079,1,12,13
20679,0,2,2
17183,2,0,2
17170,4,0,4
21846,3,1,4
20054,3,1,4
17155,4,0,4
23728,0,3,3
17946,0,2,2
17138,1,0,1
17134,1,0,1
25938,1,5,6
25576,1,4,5
18423,0,1,1
18554,2,1,3
17104,1,0,1
24926,1,15,16
19885,1,2,3
25481,0,3,3
22538,0,2,2
17066,1,0,1
17446,4,2,6
18855,0,1,1
20379,3,2,5
17035,2,0,2
24804,0,9,9
19041,5,2,7
19040,3,2,5
18830,1,3,4
21186,2,1,3
17025,1,0,1
17022,1,0,1
24203,0,5,5
17011,1,0,1
23097,0,4,4
24371,0,2,2
17889,1,2,3
24791,0,5,5
22034,0,3,3
20800,0,1,1
17479,0,1,1
26335,1,12,13
16975,2,0,2
16968,1,0,1
16965,4,0,4
23817,0,4,4
21934,2,21,23
19068,0,1,1
16960,2,0,2
22398,4,3,7
18189,5,1,6
24580,0,1,1
22515,0,10,10
20364,16,15,31
19208,1,1,2
17379,3,1,4
27278,0,5,5
18176,6,1,7
27189,0,9,9
24783,1,3,4
22060,5,18,23
24312,0,4,4
26592,1,5,6
17688,2,1,3
24091,0,2,2
26573,1,2,3
18869,1,2,3
22992,1,3,4
19236,0,2,2
17306,0,1,1
19423,1,1,2
20322,12,16,28
25366,0,7,7
27299,0,7,7
18948,1,2,3
23311,0,3,3
20208,4,1,5
19555,4,5,9
27235,2,15,17
26597,0,8,8
25951,1,8,9
25525,3,22,25
22902,0,10,10
21535,1,17,18
20695,0,15,15
19703,7,11,18
16825,7,0,7
24739,0,2,2
20137,2,1,3
21803,1,1,2
16814,1,0,1
16793,2,0,2
27234,0,1,1
22413,2,6,8
16778,1,0,1
22021,0,1,1
20625,1,1,2
16773,4,0,4
19927,1,4,5
16771,2,1,3
16762,1,0,1
17808,0,1,1
16761,1,0,1
16758,1,0,1
16757,1,0,1
21494,1,6,7
19680,0,1,1
16752,2,0,2
19131,6,1,7
26398,0,2,2
19930,2,1,3
16728,2,0,2
27736,0,6,6
26723,0,12,12
26629,0,13,13
26575,2,23,25
26379,0,5,5
25110,0,5,5
24998,1,18,19
24376,0,29,29
24188,0,17,17
23900,0,14,14
23870,0,15,15
23239,0,7,7
22746,0,15,15
22497,5,17,22
22476,0,11,11
22443,1,4,5
22315,1,17,18
21774,0,14,14
21505,1,22,23
20352,1,3,4
19821,7,24,31
18705,5,5,10
17178,12,2,14
17205,1,1,2
24578,2,1,3
17752,0,1,1
19484,0,5,5
16948,1,1,2
16694,1,0,1
23479,0,6,6
16689,3,0,3
19490,0,3,3
19371,1,1,2
16683,2,0,2
17146,5,3,8
20427,0,15,15
19633,1,11,12
18408,2,1,3
17276,0,1,1
16670,2,0,2
21622,0,1,1
21863,0,9,9
16633,14,0,14
16632,4,0,4
16614,2,0,2
21419,6,2,8
21360,2,2,4
20917,1,3,4
16587,1,0,1
19750,0,1,1
16580,1,0,1
16579,1,0,1
16572,3,0,3
26762,0,2,2
22294,0,24,24
25836,2,7,9
16545,1,0,1
22655,0,2,2
19300,3,1,4
16544,2,0,2
20006,0,1,1
16537,1,0,1
23991,2,5,7
20742,0,6,6
19458,0,2,2
27049,0,29,29
24341,0,23,23
20331,7,12,19
23996,1,3,4
19184,0,1,1
16872,1,1,2
19603,0,1,1
27394,0,2,2
16649,2,1,3
16482,1,0,1
18671,1,3,4
16464,1,0,1
24458,3,7,10
20715,8,23,31
21485,0,1,1
16453,1,0,1
23252,5,14,19
24038,0,1,1
16450,1,0,1
19224,0,2,2
17461,2,1,3
16437,2,0,2
16422,1,0,1
17356,2,2,4
16641,0,1,1
16390,1,0,1
21340,3,5,8
16389,6,0,6
27232,1,11,12
18192,3,5,8
23702,1,4,5
20311,0,1,1
18389,4,18,22
16370,4,0,4
21403,0,6,6
24936,1,7,8
22106,0,3,3
18549,0,1,1
16350,4,0,4
25069,0,3,3
23231,0,3,3
19917,0,2,2
16349,4,0,4
16343,1,0,1
24999,0,10,10
22513,0,25,25
21381,3,11,14
23964,2,9,11
21573,2,5,7
21324,0,9,9
19533,3,2,5
16326,1,0,1
16306,1,0,1
17884,0,4,4
16606,3,1,4
25829,0,2,2
24272,0,5,5
16295,1,0,1
20605,2,6,8
20211,6,20,26
20261,0,2,2
18827,1,1,2
16271,2,0,2
18266,0,1,1
16269,2,0,2
27114,0,1,1
23158,0,2,2
18826,1,1,2
26837,0,1,1
16256,3,0,3
23680,2,32,34
20011,0,1,1
20381,1,2,3
21344,2,4,6
20614,0,1,1
17971,0,1,1
16232,2,0,2
17790,2,3,5
16229,1,0,1
16224,6,0,6
23347,0,4,4
21327,0,4,4
19190,5,2,7
18387,1,2,3
25174,0,4,4
20217,1,2,3
19167,5,3,8
22384,1,24,25
18338,0,1,1
20895,1,7,8
22589,1,4,5
17742,1,1,2
26562,0,6,6
24253,0,2,2
26290,1,14,15
24031,0,2,2
26986,0,3,3
22959,1,3,4
17732,0,1,1
21956,10,42,52
27596,0,1,1
17491,1,2,3
18347,5,16,21
22496,1,4,5
21223,0,3,3
19022,2,3,5
16086,2,0,2
16085,1,0,1
24514,0,1,1
20598,3,5,8
25617,0,4,4
16074,3,0,3
27238,0,11,11
24335,1,5,6
23291,0,7,7
22892,1,9,10
23885,0,6,6
20179,1,4,5
19609,1,2,3
18324,2,2,4
27063,0,1,1
18595,1,1,2
20661,1,1,2
17224,1,1,2
25904,0,8,8
16049,7,0,7
27252,0,5,5
20838,0,7,7
20819,1,3,4
19950,1,10,11
18245,1,3,4
17810,2,5,7
16030,1,0,1
16029,1,0,1
26206,0,6,6
16028,4,0,4
16026,2,0,2
21399,3,3,6
18094,0,1,1
17070,0,2,2
16862,1,1,2
22474,0,2,2
16185,2,1,3
26626,0,7,7
24617,1,5,6
16811,1,1,2
17179,2,2,4
18401,0,1,1
24634,0,16,16
22744,3,55,58
21736,9,30,39
22310,1,2,3
17983,3,1,4
18614,7,2,9
15937,16,0,16
23801,0,1,1
22652,4,3,7
17405,2,2,4
15921,2,0,2
22335,0,33,33
26174,2,7,9
26720,0,6,6
25078,2,29,31
21772,5,22,27
26868,0,16,16
21840,3,9,12
19714,1,34,35
16934,0,1,1
16304,0,1,1
23073,0,19,19
26972,0,4,4
24205,1,3,4
21770,0,2,2
15892,3,0,3
20402,0,4,4
15882,2,0,2
17936,0,2,2
15878,2,0,2
15876,1,0,1
20744,0,3,3
19525,1,2,3
17121,1,1,2
19631,1,3,4
22192,0,3,3
19340,2,3,5
18673,2,1,3
20863,8,10,18
23802,1,17,18
21203,6,17,23
19791,3,4,7
16933,4,3,7
16567,1,1,2
23524,0,2,2
17058,0,2,2
15827,5,0,5
22247,0,2,2
19477,0,2,2
15820,2,0,2
15819,3,0,3
18758,2,2,4
17266,0,2,2
15809,1,0,1
15806,1,0,1
16693,1,1,2
15803,1,0,1
26660,0,3,3
17989,1,5,6
21692,8,17,25
17456,18,8,26
15790,2,0,2
27237,0,11,11
21824,3,32,35
15766,1,0,1
18348,0,3,3
16892,4,3,7
19826,0,2,2
15750,2,1,3
23237,0,3,3
21550,0,3,3
21473,1,2,3
21454,2,2,4
15733,5,0,5
24311,0,1,1
24153,2,3,5
18656,6,2,8
26679,0,4,4
15711,1,0,1
15706,4,0,4
24677,1,2,3
15693,3,0,3
20007,0,1,1
15691,1,0,1
22590,1,10,11
19332,1,2,3
15667,2,0,2
15661,1,0,1
17448,1,2,3
23082,6,27,33
22559,8,25,33
21985,13,30,43
16740,0,1,1
27436,0,32,32
24353,0,5,5
15653,4,0,4
15650,1,0,1
15645,1,0,1
15627,4,0,4
24955,0,3,3
19162,2,6,8
16624,4,3,7
16767,1,1,2
15607,1,0,1
17679,0,1,1
27669,0,5,5
25751,1,10,11
23443,0,7,7
22638,1,7,8
22307,9,19,28
22169,3,40,43
22149,4,14,18
21947,2,14,16
21898,7,19,26
21742,6,6,12
21587,3,10,13
21008,5,12,17
20755,20,32,52
20736,18,27,45
18914,0,13,13
20424,0,4,4
15590,3,0,3
20268,2,3,5
24255,1,2,3
23505,1,3,4
17510,1,1,2
17413,5,2,7
15571,3,0,3
15563,4,0,4
19880,0,3,3
19431,2,1,3
17864,6,2,8
16338,1,2,3
18053,0,2,2
15559,2,1,3
23026,0,6,6
20380,3,1,4
20126,0,1,1
20036,4,1,5
18045,9,23,32
15542,2,0,2
17967,0,1,1
21584,2,1,3
24316,0,15,15
18426,2,9,11
18106,6,3,9
22429,15,31,46
18652,0,3,3
18950,0,1,1
15505,2,0,2
19739,0,1,1
15964,1,1,2
24076,0,2,2
24073,1,1,2
15488,5,0,5
17995,3,5,8
15866,1,1,2
15482,1,0,1
15479,1,0,1
16916,1,1,2
18068,0,1,1
24192,1,6,7
17725,6,5,11
17614,1,1,2
15460,3,0,3
24688,0,2,2
24179,2,5,7
23667,0,14,14
18459,5,6,11
18424,3,7,10
18136,0,3,3
18105,0,3,3
16425,1,1,2
21002,1,8,9
24638,0,2,2
15409,5,0,5
19558,6,12,18
19461,6,6,12
15390,1,0,1
20766,0,22,22
15383,2,0,2
15381,1,0,1
20757,0,4,4
16062,2,2,4
15375,1,0,1
22355,1,11,12
27411,0,8,8
23009,1,1,2
15355,5,0,5
27419,0,12,12
18080,1,2,3
16654,2,2,4
16348,0,4,4
20688,3,8,11
18504,0,4,4
18202,5,2,7
21361,0,1,1
15329,1,0,1
18964,0,1,1
23782,0,1,1
18572,1,2,3
15315,1,0,1
15306,1,0,1
18373,0,2,2
15291,2,0,2
15289,1,0,1
19760,0,2,2
15287,6,0,6
27065,2,3,5
27191,0,6,6
27483,0,18,18
26359,1,3,4
26186,0,26,26
25283,0,6,6
24641,3,4,7
23587,1,14,15
23562,0,10,10
22673,5,50,55
21211,1,24,25
20969,0,9,9
20218,15,31,46
18938,3,7,10
17992,0,9,9
17868,9,11,20
22327,0,4,4
17049,0,4,4
16969,0,3,3
16116,5,4,9
15266,4,0,4
27711,0,7,7
26506,2,5,7
24776,0,3,3
21808,3,4,7
21427,4,2,6
15984,4,1,5
22562,1,13,14
21118,2,1,3
19445,3,1,4
18606,1,2,3
17622,2,2,4
21827,0,2,2
15245,3,0,3
21712,0,1,1
19504,2,1,3
17426,5,22,27
16309,0,1,1
15232,1,0,1
25704,3,9,12
21628,0,2,2
22159,0,3,3
22118,1,3,4
19891,0,1,1
15209,1,0,1
15643,0,1,1
15205,1,0,1
27111,0,5,5
15200,1,0,1
19503,2,3,5
15199,5,0,5
15197,1,0,1
27728,0,6,6
19847,2,2,4
18034,4,2,6
21765,2,5,7
17050,1,2,3
25582,0,3,3
23282,2,2,4
18782,2,6,8
15176,4,0,4
15165,2,0,2
18575,5,6,11
27539,0,4,4
25516,0,17,17
25351,0,20,20
23805,1,10,11
23638,3,3,6
23267,0,7,7
22103,0,5,5
21896,5,9,14
21721,6,25,31
19819,1,15,16
19154,0,18,18
18949,11,23,34
18358,1,7,8
15150,1,0,1
24481,1,1,2
20291,3,3,6
19447,1,5,6
15879,5,5,10
15220,11,1,12
15129,1,0,1
19929,2,1,3
15121,1,0,1
19889,0,1,1
17735,3,2,5
24088,0,3,3
27207,0,6,6
15107,1,0,1
18707,0,1,1
18582,1,1,2
27696,1,8,9
19827,0,5,5
18462,0,1,1
15084,1,0,1
24092,1,4,5
15077,1,0,1
15076,2,0,2
15073,1,0,1
16261,2,4,6
15070,1,0,1
15069,2,0,2
24605,0,2,2
15066,2,0,2
21357,0,6,6
15990,0,1,1
26384,2,2,4
22639,0,1,1
18608,0,1,1
18787,0,1,1
15047,1,0,1
15043,1,0,1
15075,0,2,2
15036,2,0,2
17288,0,2,2
16692,1,1,2
26120,0,2,2
21823,2,2,4
21822,0,2,2
15030,4,0,4
19233,0,3,3
15029,1,0,1
15022,1,0,1
27628,0,3,3
14998,1,0,1
21855,0,3,3
20366,0,3,3
18256,3,2,5
16164,3,1,4
14992,4,0,4
21544,0,1,1
18556,0,1,1
14988,2,0,2
16597,0,1,1
25921,0,1,1
24236,1,4,5
26259,0,2,2
22750,0,1,1
15544,2,1,3
15158,0,1,1
19069,0,2,2
14975,1,0,1
20079,4,19,23
17013,0,1,1
24475,4,8,12
19320,0,2,2
14947,1,0,1
17495,5,1,6
14944,1,0,1
17165,0,4,4
17081,0,1,1
21105,0,3,3
16789,2,2,4
16353,2,1,3
14927,1,0,1
14914,1,0,1
24338,1,6,7
23915,0,17,17
23533,0,13,13
23297,0,19,19
23148,5,27,32
21168,0,29,29
20787,1,16,17
20730,26,31,57
20632,23,25,48
20478,29,19,48
20172,18,21,39
20064,7,20,27
19105,4,12,16
15622,2,1,3
19434,0,1,1
19079,0,2,2
18154,0,2,2
17319,2,1,3
14901,2,0,2
17257,6,9,15
17144,5,6,11
14894,2,0,2
15025,0,2,2
23451,0,4,4
14884,1,0,1
18198,0,1,1
19380,1,1,2
15365,0,1,1
15188,0,1,1
17720,4,8,12
15012,0,1,1
16733,0,1,1
15968,0,1,1
27031,0,3,3
23129,0,3,3
17624,2,1,3
15865,2,1,3
14861,5,0,5
18668,5,1,6
14859,1,0,1
16523,1,1,2
20647,2,4,6
16667,0,1,1
14845,6,0,6
20422,0,3,3
14843,1,0,1
16668,1,3,4
19462,1,2,3
18213,3,2,5
15023,2,1,3
15483,4,1,5
19143,1,11,12
18839,0,8,8
18840,0,7,7
14787,2,0,2
15169,0,1,1
14786,2,0,2
26751,0,3,3
14860,2,1,3
20515,0,1,1
14778,4,0,4
17443,1,3,4
14774,2,0,2
15709,4,2,6
14766,4,0,4
14760,1,0,1
18615,11,6,17
15748,1,4,5
15215,3,2,5
14745,2,0,2
14903,4,1,5
14738,3,0,3
16487,1,3,4
14729,2,0,2
25948,2,25,27
25828,0,28,28
22988,3,25,28
22916,3,41,44
22768,1,26,27
22691,4,29,33
22489,6,11,17
22322,4,30,34
22298,1,12,13
21851,1,21,22
21727,2,27,29
21102,3,9,12
19185,19,41,60
19055,4,6,10
18820,1,14,15
18442,27,30,57
18357,3,9,12
18126,3,25,28
15528,7,2,9
14710,3,0,3
15717,0,2,2
14704,1,0,1
23658,0,3,3
22811,3,5,8
14693,1,0,1
26129,0,3,3
20075,0,1,1
14691,1,0,1
14690,2,0,2
14686,5,0,5
21491,1,4,5
14685,2,0,2
23042,2,3,5
19646,4,6,10
18314,2,2,4
14677,2,0,2
14839,0,1,1
14675,2,0,2
23697,2,24,26
22830,0,3,3
14661,2,0,2
14659,1,0,1
14658,7,0,7
14656,1,0,1
14980,2,1,3
14647,1,0,1
26621,0,12,12
14642,3,0,3
14640,1,0,1
27616,0,4,4
14636,1,0,1
14632,2,0,2
14631,2,0,2
14630,2,0,2
14629,3,0,3
15372,0,6,6
15078,1,1,2
14755,0,5,5
14628,3,0,3
