Node,InDegree,OutDegree,TotalDegree
714,3,8,11
659,6,5,11
645,5,7,12
663,3,8,11
924,3,5,8
629,6,4,10
664,6,5,11
386,6,4,10
385,5,3,8
457,7,3,10
915,3,8,11
780,3,7,10
586,6,5,11
379,5,5,10
399,6,5,11
803,4,5,9
743,5,7,12
375,5,3,8
380,5,3,8
373,5,4,9
837,5,4,9
751,5,6,11
368,6,3,9
367,5,3,8
563,5,6,11
382,6,5,11
973,3,4,7
858,4,4,8
809,4,7,11
447,6,6,12
576,4,3,7
483,7,4,11
726,2,5,7
514,5,3,8
861,4,5,9
943,4,5,9
706,4,7,11
472,5,6,11
346,5,4,9
344,7,1,8
351,6,4,10
738,4,5,9
823,3,6,9
438,5,3,8
339,6,4,10
337,9,2,11
338,5,3,8
650,5,5,10
550,5,4,9
352,5,4,9
335,7,4,11
718,4,6,10
342,6,4,10
332,6,2,8
462,4,3,7
329,7,2,9
674,3,8,11
855,4,5,9
647,5,3,8
778,3,7,10
725,5,7,12
941,5,4,9
954,1,6,7
911,4,6,10
506,3,9,12
688,4,6,10
318,5,3,8
705,5,5,10
317,6,5,11
316,6,4,10
613,6,6,12
741,5,3,8
639,4,4,8
311,5,3,8
904,4,4,8
366,4,3,7
687,4,7,11
712,5,4,9
306,6,3,9
542,4,5,9
372,6,4,10
415,4,3,7
478,8,5,13
771,3,9,12
523,2,8,10
304,6,4,10
303,6,2,8
595,5,5,10
358,6,6,12
870,3,9,12
302,6,4,10
301,5,4,9
733,6,5,11
299,6,3,9
620,3,7,10
700,7,5,12
296,6,4,10
652,5,4,9
359,4,3,7
293,6,4,10
376,5,4,9
711,7,8,15
353,4,5,9
292,7,4,11
482,5,4,9
869,4,4,8
291,5,4,9
290,5,5,10
695,4,5,9
289,6,4,10
288,7,4,11
287,6,5,11
384,7,5,12
950,3,7,10
369,6,7,13
285,5,4,9
691,4,6,10
284,7,4,11
679,5,4,9
990,4,7,11
282,6,3,9
280,7,4,11
634,4,6,10
533,4,7,11
646,3,5,8
275,5,3,8
440,3,4,7
633,4,7,11
761,5,5,10
421,5,6,11
273,6,4,10
433,6,5,11
272,5,3,8
389,5,4,9
269,5,4,9
268,9,3,12
842,2,8,10
944,4,4,8
476,4,6,10
544,4,5,9
703,4,6,10
980,4,6,10
264,6,3,9
496,3,6,9
573,5,7,12
690,5,4,9
347,4,6,10
263,9,4,13
887,4,5,9
731,6,5,11
262,9,3,12
350,5,7,12
261,7,3,10
977,4,7,11
259,7,4,11
356,6,5,11
589,4,4,8
991,4,6,10
786,3,4,7
257,8,3,11
654,4,7,11
964,0,10,10
981,4,6,10
328,5,5,10
254,7,4,11
252,7,4,11
297,5,5,10
404,4,4,8
617,3,5,8
331,5,7,12
541,4,6,10
455,6,6,12
250,7,4,11
247,6,1,7
377,5,5,10
782,4,6,10
895,5,7,12
437,4,6,10
245,5,4,9
336,6,5,11
244,6,5,11
397,6,4,10
658,5,5,10
724,3,6,9
910,2,5,7
241,7,4,11
240,5,5,10
235,5,0,5
560,6,4,10
797,6,4,10
807,4,6,10
237,6,2,8
607,5,6,11
909,2,6,8
611,3,7,10
234,5,5,10
776,3,8,11
852,3,8,11
748,4,6,10
233,6,4,10
246,6,4,10
371,5,3,8
888,3,8,11
232,6,5,11
889,4,3,7
231,7,2,9
759,4,5,9
886,4,3,7
628,5,7,12
536,4,6,10
971,3,7,10
396,8,5,13
228,7,5,12
265,6,4,10
411,4,6,10
253,5,6,11
226,7,2,9
225,8,4,12
845,6,5,11
720,4,5,9
763,3,5,8
224,5,2,7
223,8,3,11
821,5,6,11
365,6,6,12
454,6,6,12
685,3,8,11
833,2,8,10
614,4,3,7
436,5,5,10
218,6,5,11
912,3,6,9
217,5,4,9
479,6,5,11
443,4,6,10
216,7,5,12
734,4,5,9
215,9,3,12
737,4,6,10
754,3,9,12
212,6,4,10
594,4,2,6
621,5,4,9
305,7,6,13
211,8,3,11
209,7,3,10
313,5,4,9
398,6,4,10
938,4,6,10
458,5,5,10
843,4,6,10
204,7,3,10
470,4,4,8
777,5,6,11
814,4,5,9
561,5,5,10
727,5,6,11
406,5,4,9
409,6,5,11
431,5,5,10
197,5,2,7
198,6,3,9
631,4,8,12
608,5,4,9
828,5,5,10
450,4,6,10
196,8,2,10
195,5,4,9
863,3,6,9
194,7,5,12
283,5,5,10
851,2,7,9
192,7,5,12
410,4,4,8
552,4,4,8
281,6,6,12
606,6,4,10
510,5,9,14
381,4,5,9
295,3,5,8
729,3,6,9
189,5,2,7
715,5,6,11
745,3,8,11
267,5,6,11
444,5,5,10
963,3,5,8
422,5,4,9
115,4,4,8
656,2,8,10
159,5,4,9
765,4,7,11
452,8,6,14
993,3,5,8
74,6,4,10
615,6,5,11
73,6,3,9
75,7,5,12
616,5,5,10
846,6,6,12
71,8,2,10
917,4,6,10
393,6,5,11
934,3,8,11
239,6,6,12
90,7,5,12
193,3,7,10
471,4,6,10
68,5,3,8
609,5,8,13
190,5,5,10
219,7,5,12
760,4,7,11
67,7,3,10
898,3,7,10
357,5,6,11
655,4,3,7
114,6,4,10
461,2,7,9
945,4,6,10
755,5,3,8
214,6,6,12
364,4,4,8
435,5,4,9
206,6,6,12
893,4,11,15
766,5,5,10
574,5,7,12
33,8,4,12
60,6,4,10
601,5,7,12
59,6,4,10
600,7,5,12
58,8,4,12
599,6,4,10
503,4,8,12
242,4,6,10
173,5,5,10
57,7,3,10
853,4,7,11
312,5,4,9
50,5,2,7
591,4,7,11
52,6,5,11
593,4,6,10
64,6,4,10
605,4,5,9
578,6,5,11
37,6,5,11
400,5,6,11
308,6,4,10
849,5,6,11
51,6,4,10
592,5,6,11
441,4,6,10
982,3,8,11
162,5,6,11
427,5,5,10
349,5,6,11
890,5,6,11
819,3,5,8
278,5,6,11
48,8,4,12
885,1,13,14
47,7,3,10
588,4,5,9
477,6,7,13
255,5,5,10
796,2,9,11
432,5,4,9
205,6,3,9
817,4,3,7
276,4,5,9
46,5,5,10
100,5,5,10
641,6,8,14
69,6,3,9
840,3,9,12
960,3,6,9
419,4,4,8
736,5,6,11
222,5,4,9
43,5,2,7
557,5,8,13
16,7,4,11
42,6,4,10
93,5,3,8
493,5,5,10
236,7,6,13
554,4,5,9
13,5,4,9
40,7,3,10
581,4,5,9
810,3,6,9
39,7,3,10
203,5,4,9
460,3,7,10
490,5,6,11
38,6,4,10
579,3,6,9
395,8,5,13
494,5,4,9
36,6,4,10
86,4,5,9
627,5,6,11
343,5,3,8
854,3,9,12
597,2,11,13
56,7,5,12
19,6,4,10
31,5,2,7
18,7,4,11
559,5,5,10
12,5,3,8
553,4,7,11
168,6,5,11
709,4,6,10
987,3,6,9
446,6,4,10
529,4,6,10
15,5,5,10
142,5,4,9
70,8,4,12
327,4,4,8
17,7,2,9
558,3,5,8
920,3,6,9
149,4,5,9
793,4,5,9
22,8,3,11
757,4,8,12
528,6,4,10
14,8,4,12
555,3,6,9
618,4,6,10
77,5,4,9
104,7,5,12
420,4,5,9
961,3,6,9
677,6,4,10
136,5,5,10
784,3,7,10
243,5,4,9
131,7,5,12
564,4,4,8
5000,0,1,1
672,4,6,10
4,9,2,11
545,4,8,12
5,6,3,9
546,6,4,10
132,6,3,9
680,3,6,9
139,7,5,12
110,7,4,11
953,4,8,12
696,5,5,10
155,6,3,9
702,5,9,14
161,6,5,11
188,6,4,10
103,5,4,9
360,5,3,8
901,3,6,9
6,7,3,10
547,5,4,9
773,4,4,8
2,9,1,10
3,8,1,9
638,4,6,10
97,7,4,11
827,4,5,9
286,8,6,14
62,8,4,12
603,4,8,12
319,6,6,12
860,2,8,10
258,5,4,9
799,3,5,8
1,8,0,8
128,5,4,9
996,1,11,12
485,5,5,10
999,1,8,9
742,5,6,11
201,5,3,8
63,5,5,10
604,5,8,13
320,6,6,12
66,5,5,10
524,7,4,11
10,6,4,10
61,7,4,11
602,6,9,15
575,3,8,11
34,6,4,10
41,7,4,11
1000,1,10,11
752,4,5,9
238,5,5,10
7,6,5,11
466,6,2,8
997,3,7,10
456,3,7,10
873,5,5,10
525,5,7,12
11,7,5,12
8,7,3,10
549,5,7,12
850,1,9,10
309,4,6,10
708,3,6,9
167,7,4,11
965,3,10,13
424,3,6,9
177,6,3,9
434,6,5,11
975,2,6,8
44,5,4,9
815,4,6,10
274,5,5,10
417,4,7,11
958,2,7,9
931,3,8,11
390,3,7,10
160,5,5,10
701,5,6,11
414,3,6,9
804,5,10,15
266,5,4,9
9,6,3,9
534,4,4,8
20,9,2,11
21,6,4,10
402,4,4,8
859,2,9,11
947,4,9,13
826,3,8,11
55,6,5,11
465,0,9,9
208,5,7,12
341,4,6,10
537,3,6,9
23,7,2,9
484,6,7,13
998,1,9,10
227,5,6,11
768,5,5,10
989,2,9,11
468,4,7,11
24,7,5,12
665,4,6,10
124,8,3,11
151,6,6,12
692,5,6,11
117,5,3,8
374,5,4,9
836,2,6,8
65,8,5,13
322,4,8,12
105,6,6,12
539,2,6,8
25,6,4,10
202,5,5,10
91,7,4,11
632,5,5,10
207,7,5,12
26,8,3,11
27,5,5,10
568,4,8,12
154,5,6,11
49,4,4,8
590,4,7,11
625,4,5,9
84,5,5,10
28,6,4,10
569,4,5,9
72,5,5,10
199,5,5,10
29,5,4,9
801,3,7,10
260,6,5,11
30,7,4,11
45,8,4,12
816,3,9,12
880,4,5,9
429,6,5,11
53,8,4,12
310,7,3,10
824,5,7,12
32,8,2,10
54,5,4,9
76,7,2,9
333,4,10,14
874,6,5,11
935,3,11,14
394,3,6,9
35,8,5,13
699,4,10,14
158,6,3,9
179,6,6,12
808,2,10,12
79,6,5,11
78,7,1,8
183,5,3,8
325,4,5,9
866,4,6,10
81,7,4,11
213,6,6,12
362,4,5,9
428,5,6,11
732,4,5,9
191,6,3,9
82,5,5,10
875,6,8,14
334,6,7,13
405,5,6,11
80,6,1,7
83,7,4,11
531,4,4,8
509,5,7,12
85,5,3,8
626,5,5,10
522,5,5,10
867,3,5,8
326,5,4,9
87,6,5,11
221,5,5,10
88,6,3,9
907,3,8,11
89,5,2,7
630,5,5,10
277,8,5,13
248,5,6,11
789,5,4,9
92,7,4,11
106,4,5,9
150,6,8,14
370,4,5,9
878,4,6,10
94,7,4,11
95,9,4,13
636,3,8,11
872,4,5,9
416,4,7,11
957,3,6,9
497,6,7,13
512,4,6,10
876,4,9,13
758,3,6,9
96,6,2,8
637,5,5,10
116,6,4,10
787,2,7,9
642,4,5,9
101,7,3,10
735,4,8,12
940,4,8,12
862,3,5,8
321,6,6,12
98,9,3,12
99,9,3,12
123,6,6,12
871,2,5,7
330,4,5,9
340,5,7,12
881,2,9,11
698,6,7,13
157,6,3,9
220,4,6,10
102,5,4,9
675,4,6,10
134,7,4,11
899,4,4,8
518,3,6,9
939,2,8,10
300,7,4,11
210,6,6,12
697,3,7,10
156,7,4,11
480,4,7,11
423,5,5,10
107,5,5,10
713,6,6,12
172,5,3,8
138,7,4,11
108,5,3,8
649,5,7,12
728,6,5,11
187,5,2,7
689,3,4,7
148,5,4,9
111,5,5,10
152,8,5,13
355,5,4,9
109,8,1,9
730,3,8,11
425,4,5,9
348,5,5,10
495,4,5,9
879,7,5,12
249,6,4,10
112,7,1,8
653,5,7,12
113,7,2,9
764,4,7,11
315,6,4,10
314,8,6,14
118,6,4,10
774,6,5,11
844,3,3,6
354,6,4,10
119,6,4,10
959,5,8,13
120,8,2,10
962,4,6,10
121,5,3,8
662,4,8,12
122,5,4,9
756,6,4,10
125,7,4,11
666,5,6,11
408,4,6,10
949,4,8,12
791,4,7,11
165,5,5,10
831,5,5,10
126,6,4,10
667,5,7,12
127,8,2,10
668,4,6,10
508,5,5,10
445,6,7,13
129,8,4,12
363,5,4,9
798,2,11,13
916,3,9,12
392,4,5,9
387,3,7,10
928,4,7,11
130,9,4,13
164,7,5,12
526,5,5,10
994,4,8,12
538,3,7,10
133,7,4,11
345,4,7,11
383,5,7,12
694,4,4,8
153,6,5,11
135,6,3,9
439,4,3,7
137,6,2,8
413,6,5,11
519,6,3,9
521,6,4,10
140,7,5,12
141,5,4,9
682,3,5,8
489,4,5,9
143,6,3,9
144,8,4,12
812,3,7,10
271,3,5,8
145,5,2,7
391,7,3,10
932,1,7,8
146,7,4,11
147,7,2,9
929,3,8,11
388,5,4,9
988,5,8,13
775,3,7,10
877,6,6,12
914,4,5,9
403,5,5,10
983,3,5,8
772,4,6,10
788,3,6,9
361,4,7,11
256,5,3,8
487,5,7,12
535,7,3,10
229,5,4,9
298,5,6,11
894,2,7,9
307,6,5,11
163,5,5,10
769,3,6,9
785,4,7,11
166,6,4,10
900,3,7,10
407,4,5,9
834,4,7,11
270,4,3,7
401,5,6,11
169,6,2,8
170,7,3,10
200,6,4,10
171,6,3,9
984,2,7,9
527,3,5,8
324,5,4,9
865,4,5,9
294,7,4,11
792,3,7,10
251,4,5,9
174,6,3,9
175,8,3,11
378,5,6,11
176,7,4,11
323,6,6,12
178,8,3,11
974,3,6,9
501,6,5,11
181,6,3,9
750,3,9,12
180,5,2,7
182,6,4,10
532,5,7,12
230,6,5,11
184,8,4,12
279,6,4,10
906,5,5,10
185,6,4,10
892,5,5,10
186,6,5,11
