Node,InDegree,OutDegree,TotalDegree
3105,4,0,4
4372,2,2,4
5272,4,4,8
3594,9,3,12
6101,2,2,4
7141,1,7,8
6140,6,7,13
3175,6,1,7
3904,6,1,7
3974,7,2,9
9237,0,10,10
5849,5,5,10
4614,3,5,8
7849,0,4,4
9357,0,4,4
5993,4,3,7
5782,9,2,11
6847,2,5,7
3629,5,2,7
8610,3,7,10
8505,3,3,6
3051,5,0,5
8512,2,6,8
4742,2,2,4
9011,1,7,8
9788,1,14,15
4291,3,3,6
4590,9,2,11
8083,4,5,9
5048,3,3,6
3018,11,0,11
5106,6,6,12
3466,7,1,8
9141,0,6,6
5715,5,2,7
3008,8,0,8
3533,7,2,9
7643,4,5,9
3792,5,2,7
5830,3,2,5
7472,1,6,7
2993,5,0,5
3789,2,2,4
8844,0,6,6
7593,4,2,6
9123,2,5,7
5860,4,3,7
7365,2,6,8
6074,2,5,7
6564,1,3,4
5888,2,8,10
5722,4,3,7
4715,6,3,9
5096,4,3,7
7491,3,10,13
6771,2,7,9
3294,6,3,9
2951,6,0,6
6781,4,4,8
9164,0,6,6
3691,8,1,9
9620,0,8,8
5163,4,5,9
4725,5,5,10
6179,5,3,8
3549,4,2,6
5693,3,6,9
3979,3,2,5
3693,9,2,11
9217,0,8,8
8821,1,4,5
6654,2,4,6
4827,7,1,8
3221,11,1,12
3334,13,2,15
8297,0,6,6
9433,0,5,5
6208,2,2,4
6985,4,7,11
5591,2,4,6
2896,8,0,8
8427,0,4,4
5727,2,4,6
9002,1,6,7
8730,2,9,11
3387,7,2,9
5683,5,4,9
7266,3,5,8
8077,0,3,3
2944,15,1,16
7625,0,6,6
2880,3,1,4
2857,4,0,4
8196,3,7,10
9451,1,3,4
7935,3,2,5
6396,2,3,5
3443,6,2,8
4330,9,2,11
4695,9,2,11
9939,0,6,6
7520,3,6,9
9168,2,3,5
4660,6,1,7
3165,11,1,12
5855,6,5,11
3579,1,1,2
5559,8,1,9
5118,5,3,8
2823,9,0,9
9076,2,6,8
9660,1,9,10
9007,1,3,4
2806,10,0,10
7590,2,5,7
7687,1,5,6
2909,6,1,7
6415,5,9,14
7626,5,7,12
6152,6,3,9
3270,2,1,3
9895,0,10,10
4563,7,4,11
6269,5,2,7
5754,3,6,9
5554,5,6,11
8199,2,6,8
4519,8,1,9
8636,3,9,12
8804,1,6,7
7963,0,10,10
2781,7,0,7
5950,5,6,11
4423,5,2,7
6330,5,5,10
9035,1,6,7
7907,2,8,10
2776,12,0,12
8686,0,10,10
2773,11,0,11
4692,6,4,10
9961,0,8,8
2889,8,2,10
9636,1,4,5
3622,1,2,3
7104,2,4,6
6760,2,6,8
2757,6,0,6
2756,6,0,6
6652,4,3,7
5381,9,5,14
5771,8,2,10
6301,0,1,1
4774,4,3,7
9116,1,6,7
7285,3,4,7
5208,0,4,4
4973,4,3,7
3237,7,1,8
8947,1,12,13
9551,1,6,7
6966,8,7,15
4922,5,4,9
3615,5,2,7
5091,4,4,8
9714,0,9,9
8283,4,4,8
4494,4,2,6
5132,7,3,10
9796,0,5,5
5650,5,2,7
2716,3,0,3
3413,8,1,9
3623,6,4,10
9709,0,11,11
7120,0,6,6
7080,1,6,7
2772,7,1,8
3086,6,1,7
8268,0,9,9
7671,2,7,9
5490,5,3,8
9955,0,13,13
9888,0,10,10
7928,5,6,11
9192,0,7,7
2900,8,2,10
6001,2,6,8
9832,0,7,7
7599,4,7,11
9134,1,5,6
2682,12,0,12
7215,4,8,12
6071,4,3,7
3518,8,1,9
2679,7,0,7
3199,7,1,8
7242,2,5,7
5446,3,4,7
7677,4,1,5
7526,3,6,9
3033,2,2,4
3509,7,1,8
7565,2,4,6
9983,0,8,8
7658,3,6,9
2958,9,1,10
8964,0,9,9
7122,2,9,11
9315,0,9,9
7683,4,5,9
9979,0,11,11
7060,3,8,11
6378,4,5,9
4576,5,4,9
2996,6,1,7
2647,8,0,8
4507,4,2,6
8755,0,8,8
8908,0,9,9
9429,1,5,6
7223,1,4,5
4763,4,5,9
4457,6,3,9
9911,1,7,8
7900,3,4,7
2633,7,0,7
3290,7,1,8
7317,1,9,10
5236,1,4,5
8347,1,5,6
7274,1,5,6
6317,3,6,9
6135,6,3,9
9969,0,7,7
6910,4,6,10
5595,7,2,9
7764,5,3,8
9576,0,9,9
6853,2,2,4
9868,0,5,5
3660,5,4,9
2603,4,0,4
9948,0,9,9
7348,2,4,6
3698,9,3,12
4838,4,3,7
6469,3,5,8
6793,3,5,8
5078,3,7,10
5772,4,4,8
2585,8,0,8
7188,3,4,7
3653,3,1,4
6102,3,5,8
4687,10,4,14
2576,6,0,6
5180,3,3,6
9310,0,8,8
8560,0,6,6
5604,2,2,4
6954,2,2,4
5074,6,4,10
6437,1,5,6
9824,0,5,5
6220,3,4,7
5086,5,4,9
8813,2,8,10
3438,6,1,7
4252,1,2,3
7663,3,5,8
6670,5,5,10
2552,8,0,8
5330,4,1,5
7787,2,4,6
4534,5,4,9
2545,6,0,6
8827,1,7,8
6944,3,3,6
9646,2,11,13
9580,3,8,11
9731,0,13,13
3154,5,1,6
2536,11,0,11
8509,2,6,8
2794,12,3,15
4937,3,5,8
8115,2,6,8
2527,9,0,9
2523,4,0,4
8883,2,7,9
8246,0,6,6
4462,10,3,13
8394,2,7,9
9090,0,11,11
6312,4,8,12
5837,2,4,6
3135,8,1,9
9419,0,7,7
2783,4,1,5
8079,3,6,9
7262,3,9,12
2898,5,2,7
2504,6,0,6
9093,0,9,9
4625,11,1,12
7157,4,3,7
4034,5,2,7
5196,3,6,9
2489,7,0,7
3939,7,3,10
2488,8,0,8
2487,8,0,8
6917,1,10,11
4718,3,2,5
2481,3,0,3
3838,3,3,6
3562,4,2,6
2476,9,0,9
8132,1,8,9
6054,2,4,6
7395,2,5,7
4769,9,5,14
7093,0,9,9
2916,5,2,7
6070,4,4,8
3632,4,3,7
9323,0,11,11
6880,2,5,7
5753,8,8,16
3764,3,3,6
8768,2,9,11
8025,2,6,8
9254,1,7,8
8808,0,12,12
6049,4,5,9
9240,1,11,12
4712,6,5,11
2456,8,1,9
5265,6,3,9
4506,2,2,4
2449,9,0,9
5763,3,5,8
2879,4,2,6
8508,1,6,7
7823,4,7,11
3582,6,1,7
9816,0,9,9
6316,5,2,7
5544,6,7,13
5172,6,3,9
3205,7,1,8
2435,7,0,7
8332,3,6,9
7891,0,5,5
6247,4,4,8
5932,4,4,8
8910,1,9,10
4836,3,4,7
9987,0,8,8
9606,0,6,6
8799,1,9,10
6441,5,5,10
6300,1,1,2
5728,6,6,12
5468,3,1,4
4479,8,6,14
3694,2,2,4
2835,4,2,6
7924,3,9,12
4216,3,2,5
8390,4,5,9
5581,5,1,6
7802,5,6,11
2414,9,0,9
7113,4,9,13
8189,3,8,11
5435,3,2,5
4873,2,5,7
2409,7,0,7
8446,5,12,17
7655,4,7,11
2537,8,1,9
2405,8,0,8
4721,4,7,11
2401,10,0,10
8040,2,3,5
8581,2,6,8
7405,4,6,10
3976,3,2,5
8377,6,5,11
6503,3,9,12
6240,5,6,11
4245,7,3,10
2661,3,1,4
3605,4,3,7
2385,4,0,4
3321,7,3,10
6934,1,6,7
3040,9,1,10
2710,5,1,6
2377,7,0,7
6915,6,5,11
9314,1,11,12
6165,6,4,10
2369,10,0,10
8300,2,6,8
3500,5,1,6
3036,8,1,9
4689,5,4,9
9998,0,14,14
7843,2,4,6
2379,12,1,13
9266,2,6,8
2560,2,2,4
6223,0,2,2
4369,4,4,8
5976,5,3,8
4585,3,2,5
7715,5,8,13
7250,3,7,10
8081,3,6,9
7052,3,4,7
2348,4,0,4
8258,3,8,11
7642,3,9,12
6936,2,4,6
3589,5,1,6
2337,7,0,7
9025,1,9,10
4185,11,2,13
8652,1,9,10
8440,4,8,12
3901,3,3,6
2751,11,1,12
7997,0,7,7
5609,12,2,14
8629,1,2,3
3619,9,4,13
4915,8,1,9
9282,0,4,4
2320,3,0,3
6263,6,4,10
2319,6,0,6
2314,6,0,6
8020,0,4,4
8830,3,3,6
3271,5,1,6
5741,3,6,9
6035,3,3,6
4487,7,3,10
5429,3,3,6
4460,5,2,7
2692,6,1,7
9291,2,10,12
2301,7,0,7
6964,2,10,12
4392,4,2,6
4424,3,2,5
8810,2,8,10
3415,6,4,10
8161,1,5,6
4415,1,5,6
9283,0,10,10
2666,6,2,8
9708,0,7,7
2874,8,2,10
2824,6,1,7
8676,4,5,9
5095,7,6,13
5367,3,1,4
5070,5,3,8
8974,1,9,10
8164,3,12,15
3464,5,1,6
9590,0,11,11
7675,4,6,10
5069,3,5,8
2272,10,0,10
8293,3,3,6
9604,0,7,7
2961,12,3,15
3621,8,3,11
2498,6,1,7
7005,0,5,5
2663,7,2,9
2266,4,0,4
4467,3,3,6
5412,2,4,6
7926,1,10,11
9356,1,7,8
8209,1,7,8
3563,8,2,10
2729,5,1,6
2612,8,1,9
2660,7,1,8
7777,1,10,11
3430,7,1,8
7111,2,4,6
9875,0,9,9
6028,6,4,10
2238,6,0,6
2237,3,0,3
4035,9,4,13
6067,2,6,8
2233,7,0,7
8393,3,8,11
8838,0,5,5
9819,0,7,7
9137,2,10,12
8915,1,5,6
3327,10,3,13
6593,6,4,10
4536,3,3,6
3005,11,1,12
9744,0,15,15
6052,0,4,4
3059,12,1,13
3704,6,3,9
3790,4,2,6
7544,2,4,6
6514,4,5,9
6283,9,9,18
5423,8,5,13
4134,5,2,7
9719,0,11,11
3788,6,3,9
3065,5,1,6
2605,9,1,10
2524,3,1,4
7775,2,3,5
5625,5,5,10
8048,1,14,15
3203,4,3,7
3778,7,3,10
7004,5,5,10
3332,5,2,7
5652,2,8,10
9619,0,8,8
2202,13,0,13
2963,7,2,9
2201,6,0,6
5460,5,6,11
4509,7,2,9
8474,3,7,10
7806,2,6,8
2200,8,1,9
4710,4,6,10
7580,2,7,9
7338,3,5,8
8494,0,8,8
6706,3,6,9
4371,7,5,12
2185,14,0,14
9738,0,6,6
3730,6,2,8
8434,1,4,5
7778,3,8,11
5996,6,6,12
7827,2,3,5
9065,2,7,9
6023,3,7,10
2878,7,1,8
3712,4,2,6
6131,4,6,10
8946,1,7,8
3139,5,1,6
4381,5,2,7
4248,4,4,8
2580,7,1,8
2165,7,0,7
8701,2,7,9
2158,6,0,6
6228,5,5,10
7198,2,4,6
6939,7,5,12
2623,8,1,9
6744,5,3,8
6499,3,7,10
5699,9,4,13
4373,3,5,8
4819,6,3,9
5165,2,3,5
2203,8,1,9
2144,5,0,5
8093,0,7,7
4992,4,5,9
9179,0,5,5
8638,1,8,9
5829,5,3,8
6795,6,3,9
8628,3,6,9
3972,3,1,4
6534,4,7,11
5266,4,3,7
7790,1,2,3
5281,3,2,5
9355,0,4,4
8492,0,6,6
3492,5,1,6
9364,1,7,8
5852,4,5,9
5061,6,4,10
9079,1,7,8
3087,4,3,7
2194,5,1,6
3657,7,5,12
5332,6,4,10
4814,6,3,9
4046,2,3,5
9151,1,14,15
7363,1,13,14
6735,1,7,8
5930,0,4,4
4337,6,3,9
3771,7,3,10
9317,1,5,6
6635,5,4,9
2525,8,1,9
2521,12,1,13
4408,8,2,10
2110,11,0,11
8261,1,4,5
9430,0,11,11
9043,0,10,10
8368,1,6,7
7634,2,3,5
4017,4,5,9
9297,1,6,7
9194,2,5,7
5714,5,5,10
2765,2,2,4
6388,3,5,8
7180,3,4,7
5304,5,1,6
4697,6,4,10
4304,6,5,11
2096,9,0,9
4140,12,2,14
2095,9,0,9
6557,4,4,8
5473,7,8,15
2396,10,1,11
6449,3,8,11
6430,1,5,6
5388,7,7,14
2867,9,2,11
9302,1,13,14
3118,3,2,5
2091,7,0,7
5286,5,4,9
2088,11,0,11
9874,0,8,8
9701,0,13,13
2343,6,1,7
2295,6,1,7
3953,8,2,10
7115,2,8,10
3651,7,4,11
7051,2,4,6
5194,5,4,9
4127,7,3,10
5497,3,8,11
3417,9,2,11
2513,6,2,8
6048,4,1,5
6594,4,5,9
4120,4,4,8
6962,2,6,8
9404,2,5,7
4993,6,1,7
9705,0,2,2
3081,9,2,11
7205,5,6,11
7521,6,3,9
6290,3,7,10
2065,12,0,12
7035,2,4,6
6339,6,8,14
3490,10,4,14
4764,6,2,8
7038,2,5,7
7307,2,5,7
6752,4,2,6
3710,7,1,8
2060,11,0,11
2059,7,0,7
6893,5,3,8
2584,3,1,4
5988,1,8,9
9147,4,10,14
7253,1,8,9
7137,6,10,16
8428,3,12,15
2083,7,1,8
8050,1,8,9
4529,3,2,5
7807,2,5,7
4018,8,4,12
3046,10,1,11
7915,2,12,14
6260,1,7,8
5150,6,4,10
6029,2,4,6
7484,4,3,7
5777,5,5,10
5298,5,4,9
3568,10,5,15
2044,9,0,9
8240,0,5,5
6159,2,6,8
4477,7,6,13
9583,0,14,14
9494,1,11,12
2040,6,0,6
9162,2,6,8
7581,3,4,7
2036,3,0,3
4390,3,4,7
7985,3,10,13
5259,3,6,9
2135,11,1,12
2031,11,0,11
7210,6,4,10
8779,4,7,11
8103,1,6,7
4405,7,5,12
2027,3,0,3
6836,5,7,12
4021,3,3,6
7784,2,5,7
3673,9,4,13
2566,18,1,19
8489,4,8,12
9748,0,13,13
8717,0,7,7
3936,11,3,14
8414,0,5,5
4943,5,6,11
8056,1,6,7
3527,10,1,11
2013,9,0,9
5740,2,4,6
4652,9,6,15
8945,1,8,9
2009,7,0,7
3367,4,5,9
6864,3,7,10
5638,6,5,11
2380,4,1,5
2005,6,0,6
5725,6,5,11
2589,7,1,8
9229,1,15,16
3870,4,2,6
6579,6,4,10
4757,3,3,6
4078,6,3,9
3781,9,1,10
1996,11,0,11
9959,0,9,9
7922,5,9,14
6275,5,4,9
9289,0,6,6
5864,4,7,11
3540,3,4,7
1988,13,0,13
9929,0,10,10
5156,4,5,9
4128,4,3,7
3862,7,5,12
4988,3,1,4
1984,5,0,5
9111,2,10,12
6675,3,5,8
6500,1,7,8
4167,6,5,11
4247,4,4,8
1978,10,0,10
2388,5,1,6
8245,1,10,11
5842,4,4,8
3469,4,2,6
1974,5,0,5
3834,10,2,12
7976,6,4,10
5819,6,3,9
2846,5,4,9
6572,1,8,9
9309,2,7,9
3442,6,4,10
7632,4,7,11
3538,8,3,11
4012,4,2,6
9675,2,8,10
7557,1,7,8
3532,8,3,11
2644,3,1,4
8102,4,7,11
5957,4,4,8
8457,0,7,7
5359,5,4,9
2465,9,1,10
2305,6,1,7
1954,10,0,10
2317,14,3,17
1952,11,0,11
7781,2,6,8
2120,4,1,5
4278,6,2,8
6839,3,6,9
4407,6,5,11
1970,10,1,11
8120,3,6,9
6645,7,6,13
4456,3,8,11
4861,5,4,9
9255,3,10,13
5647,6,8,14
5437,6,10,16
5030,2,1,3
3755,6,3,9
9201,3,6,9
2228,8,2,10
7158,2,5,7
2087,9,1,10
5886,4,3,7
2374,4,1,5
2454,8,2,10
2342,5,1,6
9534,0,7,7
9532,0,12,12
2007,9,1,10
9088,2,8,10
8049,3,11,14
2172,9,2,11
4685,7,1,8
3523,6,4,10
3408,10,1,11
9480,0,9,9
3893,5,6,11
2125,4,1,5
9725,0,12,12
8605,1,7,8
7295,3,6,9
3827,5,3,8
7669,4,9,13
6422,3,4,7
1925,12,0,12
9341,1,11,12
2127,12,1,13
3168,9,1,10
9075,1,12,13
4367,3,7,10
3776,11,3,14
1921,6,0,6
5291,2,5,7
3258,3,3,6
1918,10,0,10
8895,0,10,10
8257,1,10,11
5123,2,4,6
1913,11,0,11
2372,10,2,12
7063,0,7,7
1909,4,0,4
9624,1,4,5
4359,7,4,11
5125,5,3,8
3190,8,3,11
2744,10,1,11
9248,0,10,10
2251,5,1,6
5919,9,5,14
3210,3,3,6
2441,4,1,5
2053,13,1,14
3319,5,2,7
2181,4,1,5
6445,3,9,12
5349,5,4,9
1898,10,0,10
9268,0,10,10
9967,0,9,9
4125,6,4,10
3861,6,2,8
4797,8,3,11
1893,16,0,16
9262,0,5,5
4910,6,4,10
4231,9,3,12
8815,2,9,11
5442,3,4,7
2598,5,1,6
9334,0,8,8
6845,1,5,6
1890,8,0,8
8340,0,7,7
5066,4,2,6
6700,2,5,7
9949,0,9,9
9461,1,9,10
7707,0,8,8
4110,1,3,4
7143,4,5,9
7386,2,4,6
2403,6,2,8
8110,3,7,10
1881,11,0,11
9855,0,10,10
6081,2,5,7
3752,7,3,10
1880,11,0,11
4570,2,4,6
2836,5,2,7
7328,0,6,6
1878,6,0,6
8674,4,5,9
3587,8,1,9
8290,2,8,10
5520,5,4,9
3385,8,1,9
9777,0,8,8
9292,0,7,7
1872,11,0,11
8086,2,6,8
6360,2,3,5
4221,5,1,6
3037,6,3,9
5984,6,2,8
2685,8,2,10
1905,8,1,9
9032,1,7,8
6033,4,6,10
3225,5,3,8
3281,9,4,13
8416,0,6,6
8877,1,8,9
5494,4,4,8
7560,2,10,12
6117,3,4,7
5420,3,3,6
1860,10,0,10
5319,4,2,6
1858,8,0,8
9753,0,17,17
4130,9,3,12
8831,5,5,10
8516,2,10,12
7469,1,5,6
6929,2,3,5
8266,1,4,5
7347,1,10,11
5821,2,3,5
1850,13,0,13
5317,5,5,10
4175,10,3,13
3689,4,2,6
9838,0,7,7
6808,2,9,11
5382,6,4,10
1847,14,0,14
8163,2,7,9
5971,0,4,4
1955,8,1,9
8708,0,9,9
5459,5,7,12
1840,4,0,4
8991,1,9,10
1839,5,0,5
4402,4,7,11
1838,8,0,8
2407,4,2,6
5152,3,4,7
6122,3,4,7
3116,4,1,5
9425,0,11,11
5334,5,7,12
1830,3,0,3
2529,7,2,9
8613,3,7,10
5007,4,8,12
1828,9,0,9
8709,2,6,8
8944,1,7,8
8518,2,7,9
6831,3,5,8
4526,2,9,11
5452,5,8,13
2657,3,3,6
1825,7,0,7
8889,0,4,4
8812,1,5,6
5684,4,3,7
2296,10,1,11
8129,1,4,5
2168,10,1,11
6019,4,5,9
1818,3,0,3
3624,8,3,11
9887,0,15,15
9378,3,11,14
2608,6,1,7
2517,5,3,8
4243,3,4,7
2820,8,1,9
5874,4,5,9
8904,2,7,9
5657,2,3,5
3507,7,4,11
1811,5,0,5
8087,1,5,6
3180,6,2,8
9798,0,8,8
7083,3,5,8
7193,4,5,9
6458,1,7,8
4642,3,5,8
7884,2,4,6
8704,1,6,7
7016,5,5,10
2615,8,2,10
8633,0,12,12
1804,3,0,3
3340,5,1,6
5202,6,3,9
9471,0,8,8
7480,5,6,11
7017,5,5,10
1849,11,1,12
6393,7,3,10
5825,7,2,9
5161,8,1,9
2556,8,4,12
9454,0,6,6
1863,7,2,9
6696,5,6,11
2258,8,1,9
5899,6,11,17
1793,9,0,9
1792,4,0,4
6858,2,5,7
3915,9,5,14
7425,1,8,9
8436,3,7,10
7768,2,8,10
5197,4,4,8
3223,7,2,9
1787,9,0,9
3804,3,2,5
7089,4,8,12
5384,7,5,12
7364,1,9,10
6403,5,14,19
3371,4,1,5
7449,3,2,5
3799,2,4,6
3141,4,3,7
8941,2,12,14
7723,1,6,7
4284,5,4,9
8176,0,3,3
5720,4,4,8
2322,7,2,9
3233,12,2,14
9833,0,11,11
1773,4,0,4
6949,1,5,6
6811,3,4,7
1772,5,0,5
6251,6,1,7
4339,5,5,10
5067,8,3,11
2912,7,1,8
1770,4,0,4
5597,4,2,6
4322,6,9,15
9597,0,6,6
1766,10,0,10
3254,7,1,8
2788,3,3,6
5997,5,4,9
4624,6,2,8
5859,5,5,10
8620,0,8,8
7772,1,4,5
4667,6,2,8
1884,14,1,15
5820,3,1,4
9153,2,14,16
6246,1,4,5
9565,0,10,10
6466,5,4,9
6076,1,6,7
8201,3,5,8
7989,2,5,7
7947,3,6,9
7847,5,6,11
7592,3,6,9
1752,10,0,10
8920,1,9,10
7983,3,7,10
3756,7,3,10
9571,1,4,5
8588,2,7,9
7606,4,7,11
1750,8,0,8
5898,4,5,9
9018,0,6,6
8667,0,8,8
7633,0,10,10
6739,4,6,10
1748,8,0,8
3666,5,4,9
1743,7,0,7
4805,5,8,13
4434,6,3,9
9068,1,11,12
5933,8,2,10
5533,4,2,6
6973,2,11,13
1739,8,0,8
3454,8,4,12
1737,8,0,8
7577,0,9,9
3096,14,3,17
7130,2,3,5
5364,3,2,5
4198,7,7,14
1767,9,1,10
7039,1,4,5
3964,5,2,7
6243,0,3,3
3377,7,2,9
4077,5,3,8
8988,0,12,12
8536,2,7,9
7622,5,9,14
7156,3,7,10
4246,4,6,10
3585,8,1,9
8150,0,10,10
4650,5,4,9
7090,4,7,11
6014,3,5,8
2939,4,2,6
1723,6,0,6
8893,1,6,7
6620,9,5,14
6142,3,8,11
8543,3,5,8
7998,0,7,7
4684,10,3,13
2345,4,1,5
2699,8,3,11
2080,5,1,6
2094,14,1,15
1718,8,0,8
6982,1,8,9
1716,7,0,7
7258,3,6,9
4431,3,2,5
2062,6,1,7
6134,4,5,9
7709,0,4,4
1713,5,0,5
7221,2,8,10
6477,3,5,8
8604,1,11,12
7727,2,6,8
6112,6,5,11
9726,0,12,12
6365,2,4,6
6172,4,3,7
1710,9,0,9
9710,1,13,14
7569,0,11,11
3983,6,4,10
5518,3,4,7
4308,6,3,9
2934,2,3,5
2696,4,1,5
8364,2,6,8
5796,7,5,12
3337,14,5,19
2544,13,1,14
4306,8,2,10
2935,5,5,10
2673,8,2,10
8897,0,2,2
1701,7,0,7
6812,6,5,11
4436,7,5,12
9042,1,4,5
9281,0,12,12
4398,4,3,7
7703,4,5,9
7202,5,5,10
3595,5,3,8
3117,10,2,12
6616,4,7,11
2588,7,1,8
8399,0,7,7
7385,3,6,9
2334,5,1,6
8739,1,11,12
4899,1,3,4
9320,0,11,11
7578,1,9,10
5153,2,4,6
4854,4,3,7
1690,12,0,12
4223,5,1,6
4095,5,4,9
3841,4,4,8
3228,4,2,6
5826,4,7,11
5344,5,5,10
1686,5,0,5
1685,10,0,10
8979,2,4,6
1813,6,1,7
8840,2,9,11
2607,5,2,7
6859,2,3,5
4166,14,4,18
2932,6,2,8
1677,5,0,5
9531,1,6,7
9062,0,6,6
5173,6,5,11
4107,6,2,8
3313,4,2,6
9977,0,13,13
3383,3,2,5
1874,7,1,8
8540,4,7,11
6784,1,5,6
2179,8,2,10
9336,2,11,13
8029,2,8,10
3100,6,3,9
8182,0,11,11
4891,6,5,11
2531,5,2,7
