Node,InDegree,OutDegree,TotalDegree
68,1,0,1
95,5,1,6
71,3,1,4
67,4,0,4
319,1,3,4
280,4,4,8
66,4,0,4
425,1,6,7
376,3,5,8
210,3,3,6
145,3,2,5
83,5,2,7
111,1,1,2
413,1,4,5
360,1,4,5
288,2,3,5
102,3,2,5
179,2,2,4
436,0,4,4
40,8,1,9
297,2,2,4
336,0,8,8
329,1,4,5
72,5,1,6
55,1,1,2
312,6,4,10
417,0,1,1
369,0,7,7
112,2,2,4
90,2,2,4
86,3,3,6
343,4,2,6
214,1,1,2
471,0,5,5
63,2,2,4
20,3,0,3
479,0,6,6
289,2,1,3
32,4,0,4
51,7,1,8
18,3,0,3
275,1,3,4
487,0,7,7
233,2,3,5
490,0,3,3
181,4,6,10
54,4,1,5
127,4,2,6
15,7,0,7
21,5,0,5
278,3,3,6
73,2,1,3
69,3,2,5
326,2,4,6
334,0,3,3
234,3,2,5
491,0,5,5
19,4,1,5
276,1,2,3
13,6,0,6
270,2,3,5
480,0,5,5
346,2,4,6
89,4,1,5
243,6,5,11
500,1,4,5
157,1,4,5
414,1,5,6
12,5,0,5
240,2,3,5
497,0,6,6
470,0,5,5
216,1,3,4
206,2,1,3
316,2,5,7
59,4,1,5
189,3,3,6
446,0,4,4
56,4,1,5
418,0,2,2
161,1,2,3
374,0,3,3
117,3,1,4
120,5,2,7
2,4,0,4
43,1,1,2
300,1,6,7
220,3,2,5
166,1,0,1
1248,0,1,1
474,0,7,7
217,2,3,5
314,1,2,3
57,4,2,6
24,5,1,6
281,4,3,7
191,3,4,7
448,0,5,5
3,4,0,4
260,3,2,5
22,4,0,4
171,3,2,5
493,1,8,9
131,2,2,4
388,0,3,3
4,11,0,11
258,3,5,8
1,8,0,8
459,0,4,4
202,3,2,5
205,1,3,4
372,0,5,5
115,4,1,5
118,2,2,4
375,2,3,5
245,1,2,3
186,2,2,4
9,5,0,5
128,5,2,7
481,1,5,6
224,6,4,10
227,1,4,5
484,0,2,2
49,9,1,10
430,0,7,7
283,1,3,4
26,5,0,5
156,3,1,4
11,8,1,9
268,3,2,5
17,4,0,4
144,6,2,8
271,2,6,8
14,3,1,4
23,3,0,3
150,1,2,3
407,1,2,3
38,0,1,1
165,3,3,6
16,4,0,4
397,1,8,9
65,6,2,8
322,2,1,3
449,0,6,6
465,1,6,7
5,6,0,6
262,1,6,7
285,1,5,6
28,3,0,3
395,2,9,11
293,2,3,5
36,10,0,10
420,4,4,8
134,2,4,6
7,7,0,7
6,5,0,5
231,5,2,7
349,1,5,6
495,0,5,5
135,2,3,5
8,5,0,5
249,2,5,7
197,2,2,4
324,1,8,9
74,1,3,4
94,4,2,6
351,2,5,7
221,2,1,3
25,2,0,2
344,1,3,4
64,4,1,5
235,2,2,4
492,0,3,3
332,2,2,4
381,0,3,3
27,1,0,1
284,2,2,4
162,2,2,4
185,5,2,7
203,1,3,4
460,0,6,6
29,4,0,4
41,3,1,4
298,3,4,7
133,4,1,5
30,9,0,9
50,4,1,5
119,3,2,5
126,5,1,6
383,2,6,8
318,1,5,6
61,6,0,6
339,2,4,6
411,1,3,4
154,4,1,5
496,0,3,3
31,3,0,3
182,3,1,4
439,2,5,7
252,5,3,8
483,1,9,10
226,1,3,4
100,5,4,9
357,0,6,6
432,1,5,6
33,5,0,5
123,4,2,6
370,0,6,6
447,1,6,7
34,1,0,1
291,1,4,5
35,3,0,3
352,2,6,8
242,2,1,3
499,0,9,9
248,4,3,7
257,2,6,8
333,0,3,3
416,1,5,6
453,0,3,3
475,0,4,4
37,5,0,5
42,4,1,5
149,5,2,7
209,4,2,6
39,1,0,1
152,5,2,7
409,2,6,8
188,2,3,5
328,5,3,8
486,0,6,6
114,4,3,7
317,2,6,8
60,3,0,3
340,0,5,5
458,0,4,4
201,2,4,6
44,4,0,4
121,7,2,9
378,2,6,8
382,1,5,6
45,4,0,4
302,1,6,7
472,1,4,5
482,1,8,9
46,3,0,3
47,9,0,9
194,1,2,3
451,0,6,6
200,4,2,6
469,0,7,7
48,3,0,3
148,3,1,4
155,3,2,5
310,5,3,8
53,7,0,7
362,3,5,8
267,5,6,11
368,2,2,4
379,2,5,7
122,3,1,4
52,3,0,3
103,5,1,6
367,2,2,4
164,1,3,4
172,1,5,6
183,4,1,5
467,1,7,8
84,2,2,4
58,2,0,2
204,1,6,7
195,3,2,5
456,0,3,3
62,5,0,5
