Node,InDegree,OutDegree,TotalDegree
2735,1,1,2
2696,0,1,1
2545,1,0,1
2542,1,0,1
3067,0,1,1
2540,1,0,1
2535,1,0,1
2905,0,1,1
2526,1,0,1
2519,1,0,1
3029,1,1,2
3069,2,1,3
2505,1,0,1
2656,2,1,3
2504,1,0,1
2729,0,1,1
3094,0,1,1
3105,0,1,1
3111,0,3,3
2484,1,1,2
2483,2,0,2
2977,0,1,1
2482,1,0,1
3120,0,1,1
2481,1,0,1
2923,0,1,1
2616,1,1,2
2474,1,0,1
2877,0,1,1
2473,1,0,1
2471,1,0,1
3157,0,1,1
2470,1,0,1
2750,0,1,1
2467,1,0,1
2465,2,0,2
2940,0,1,1
2462,1,0,1
2734,0,1,1
2461,1,0,1
2457,1,0,1
2458,0,2,2
2456,1,0,1
2460,0,1,1
2447,1,0,1
3107,0,1,1
2444,1,0,1
2443,1,0,1
3089,0,2,2
2431,1,0,1
3140,0,1,1
3022,0,1,1
2420,1,0,1
2410,3,0,3
2558,0,1,1
2763,1,1,2
3151,0,4,4
3055,0,1,1
2662,0,1,1
2424,0,2,2
3047,0,1,1
2384,3,0,3
2413,0,1,1
2383,1,0,1
3086,0,2,2
2379,1,0,1
2377,1,0,1
2427,1,1,2
3130,0,2,2
2357,1,0,1
2355,0,1,1
2345,1,0,1
2653,0,1,1
2343,1,0,1
2487,0,1,1
2334,1,0,1
2922,0,1,1
2325,1,0,1
2323,1,0,1
2428,0,1,1
2933,0,1,1
2321,1,0,1
3003,0,1,1
2315,1,0,1
3028,0,2,2
2937,0,2,2
2609,2,1,3
2297,2,0,2
2781,0,1,1
2294,2,0,2
2479,0,1,1
2292,1,0,1
2328,0,1,1
2290,1,0,1
2876,0,1,1
2289,1,0,1
3164,0,1,1
2638,0,2,2
2287,2,0,2
2285,1,0,1
3220,0,1,1
3177,0,1,1
2282,1,0,1
3070,0,2,2
2988,0,1,1
2280,2,0,2
2792,1,1,2
2874,1,1,2
2273,1,0,1
2910,0,1,1
2726,0,1,1
2272,2,0,2
2270,1,0,1
2647,0,1,1
2584,0,1,1
2268,1,0,1
2267,1,0,1
2265,1,0,1
2263,1,0,1
3095,0,1,1
3039,0,2,2
2642,3,2,5
2250,1,0,1
2512,2,1,3
3174,0,1,1
2249,4,1,5
2244,2,0,2
2404,0,1,1
2243,1,0,1
2242,1,0,1
2947,0,1,1
2239,1,0,1
2238,1,0,1
2236,1,0,1
2232,1,0,1
2235,1,1,2
2228,2,0,2
2340,1,3,4
2299,3,1,4
2225,3,0,3
2223,1,0,1
2300,0,1,1
3115,0,3,3
2928,0,1,1
2515,1,1,2
2216,7,0,7
2212,3,0,3
2693,0,1,1
2660,1,1,2
2356,0,1,1
2200,1,0,1
2970,0,2,2
2867,0,2,2
2864,0,1,1
2785,0,1,1
2186,1,0,1
2185,0,1,1
2184,1,0,1
2180,0,1,1
2179,1,0,1
2174,1,0,1
2477,0,2,2
2172,1,0,1
2171,0,2,2
2169,2,0,2
3049,0,2,2
2167,2,0,2
2165,0,1,1
2164,1,0,1
2585,0,1,1
2163,1,0,1
2160,1,0,1
2157,2,0,2
2400,0,1,1
2224,1,1,2
2676,0,1,1
2142,1,0,1
2681,0,1,1
2141,1,0,1
2139,3,0,3
2319,0,1,1
2136,1,0,1
2135,1,0,1
2863,2,2,4
2896,0,1,1
2131,1,0,1
2848,0,1,1
2121,1,0,1
2119,0,1,1
2118,1,0,1
2117,1,0,1
2745,0,1,1
2116,1,0,1
2115,0,1,1
2112,1,0,1
2934,0,2,2
2108,1,0,1
3219,0,1,1
2103,1,0,1
2102,0,1,1
2099,1,0,1
2094,1,0,1
2497,1,2,3
2170,2,2,4
3186,0,3,3
2245,2,1,3
2084,1,0,1
3096,0,1,1
2081,2,0,2
2361,0,1,1
2700,0,2,2
2082,1,1,2
2071,3,0,3
2702,0,1,1
2067,1,0,1
2063,1,0,1
2056,1,0,1
2143,1,1,2
2637,0,1,1
2052,1,0,1
2050,1,0,1
2741,0,4,4
2278,0,2,2
2049,2,0,2
3262,0,1,1
2048,2,0,2
3213,0,3,3
2042,1,0,1
3101,0,2,2
2861,1,1,2
2198,1,2,3
3129,0,1,1
3128,0,1,1
2658,1,1,2
2974,0,4,4
2452,0,1,1
2034,2,0,2
2549,0,1,1
3051,0,1,1
3044,0,1,1
2699,0,1,1
2338,0,2,2
2023,0,1,1
2022,1,0,1
3201,0,1,1
2021,1,0,1
3146,0,1,1
2018,1,0,1
2015,1,0,1
2029,0,2,2
2024,4,2,6
2014,2,0,2
2324,0,1,1
2013,1,0,1
3196,0,1,1
2012,1,0,1
2011,0,1,1
2009,1,0,1
2256,0,1,1
2005,3,0,3
2007,0,1,1
2003,1,0,1
2078,0,1,1
2002,1,0,1
2001,2,0,2
1999,1,0,1
1998,1,0,1
1997,1,0,1
2823,1,1,2
1993,2,0,2
1991,1,0,1
2095,0,2,2
1990,2,0,2
2043,2,1,3
1989,2,0,2
2123,1,1,2
1987,2,0,2
2858,0,2,2
2026,0,1,1
1986,2,0,2
3216,0,1,1
2147,4,1,5
2691,2,4,6
2689,2,4,6
1971,4,0,4
1968,1,0,1
2556,0,2,2
1964,2,0,2
2403,0,2,2
1962,1,0,1
2539,0,1,1
1961,1,0,1
3256,0,4,4
2987,2,2,4
2426,0,1,1
3117,0,1,1
1957,2,0,2
3218,0,1,1
1954,1,0,1
3068,0,2,2
1951,1,0,1
2669,1,1,2
1953,1,1,2
2694,0,1,1
3172,0,1,1
2101,0,1,1
1945,2,0,2
1944,1,0,1
2648,0,1,1
1940,1,0,1
3193,0,1,1
1939,2,0,2
2939,0,1,1
1938,1,0,1
1935,1,0,1
2633,0,3,3
1933,2,0,2
2563,0,1,1
2832,1,1,2
2488,1,2,3
1929,2,0,2
1926,1,0,1
2057,0,2,2
1925,1,0,1
3184,2,1,3
1983,6,1,7
1922,3,0,3
3018,0,1,1
2206,1,1,2
2999,0,4,4
2146,1,1,2
1917,3,0,3
2945,0,6,6
3257,0,2,2
1914,4,0,4
1913,1,0,1
2973,1,1,2
3058,0,2,2
2780,0,1,1
2262,1,1,2
1910,3,0,3
2878,0,1,1
1909,1,0,1
3016,0,1,1
1905,1,0,1
1904,1,0,1
2687,0,1,1
1902,1,0,1
2506,0,1,1
2215,1,2,3
1901,2,0,2
3138,0,2,2
2627,1,1,2
1898,2,0,2
1897,2,0,2
2743,0,2,2
1896,1,1,2
1894,1,0,1
2747,0,1,1
1895,0,1,1
1892,1,1,2
2765,0,1,1
2125,0,1,1
1887,1,0,1
2178,0,1,1
1886,1,0,1
3247,0,1,1
2790,0,1,1
1881,1,0,1
1924,2,2,4
1880,2,0,2
1878,1,0,1
2936,1,1,2
1877,1,0,1
3176,0,1,1
1876,1,0,1
2055,3,2,5
3175,2,4,6
2830,1,1,2
2047,0,2,2
2895,0,2,2
2652,0,3,3
1868,1,0,1
1866,1,0,1
2698,1,3,4
1865,1,0,1
3079,0,2,2
1858,2,0,2
2253,2,2,4
1857,3,0,3
2665,0,4,4
2580,3,4,7
2714,0,1,1
1854,1,0,1
3017,0,1,1
1853,1,0,1
3084,0,1,1
1977,0,1,1
2450,2,1,3
2399,2,1,3
2105,0,1,1
1849,1,0,1
2728,0,1,1
1848,1,0,1
2166,0,1,1
1846,1,0,1
2480,1,1,2
1844,1,0,1
3223,0,1,1
1843,1,0,1
1937,0,1,1
1842,1,0,1
2191,1,1,2
2675,1,2,3
1839,1,0,1
2918,0,1,1
1837,1,0,1
2834,0,1,1
1834,1,0,1
2066,0,1,1
2065,0,1,1
1911,1,1,2
1829,2,0,2
2997,1,3,4
2387,0,1,1
1822,1,0,1
2437,1,2,3
1959,2,1,3
1821,4,0,4
2425,0,1,1
2423,0,1,1
2661,0,2,2
1923,0,1,1
1814,1,0,1
2888,0,1,1
1813,2,0,2
2536,0,2,2
1825,2,1,3
1811,2,0,2
1819,0,1,1
1809,1,0,1
3156,0,1,1
1805,1,0,1
1804,4,0,4
1803,1,0,1
1802,1,0,1
2884,0,3,3
1799,1,0,1
1798,1,0,1
2690,0,1,1
1796,1,0,1
2996,0,2,2
1795,1,0,1
3233,0,2,2
3232,0,2,2
3169,0,2,2
1946,3,1,4
2513,1,2,3
1785,1,0,1
1784,2,0,2
1794,1,1,2
1782,3,0,3
1781,4,0,4
1779,1,0,1
2713,0,3,3
1778,5,0,5
2788,0,1,1
2339,1,1,2
1777,2,0,2
1773,3,0,3
3206,0,6,6
3145,0,1,1
2672,0,1,1
1768,1,0,1
3106,0,1,1
1762,1,0,1
1916,1,1,2
3225,0,3,3
2901,1,3,4
2283,3,1,4
1759,3,0,3
3182,0,2,2
2889,0,2,2
1882,5,1,6
1755,1,0,1
2824,0,1,1
1753,1,0,1
2114,0,1,1
1749,1,0,1
2815,0,1,1
1748,1,0,1
2463,0,1,1
1746,1,0,1
1743,2,0,2
2779,0,2,2
2778,1,1,2
1741,2,0,2
2466,0,2,2
2190,0,2,2
1735,2,0,2
2449,0,1,1
1734,1,0,1
2590,0,2,2
1730,1,0,1
2025,0,1,1
1729,1,0,1
1728,1,0,1
1742,0,1,1
1725,1,0,1
3198,0,2,2
2706,0,1,1
1722,1,0,1
1718,1,0,1
3043,0,1,1
1751,0,1,1
1715,2,0,2
1714,0,1,1
1713,1,0,1
2485,0,2,2
1737,0,1,1
3237,0,1,1
1711,1,0,1
1709,1,0,1
2133,0,1,1
2592,0,1,1
1706,1,0,1
3137,0,2,2
1704,1,0,1
1703,1,0,1
2122,0,1,1
1702,1,0,1
1733,0,2,2
1701,1,0,1
2921,0,1,1
1699,1,0,1
2998,0,1,1
1697,1,0,1
1694,1,0,1
2938,0,1,1
1692,1,0,1
2264,1,3,4
3163,0,1,1
1687,1,0,1
2335,3,1,4
3031,0,1,1
1684,1,0,1
2333,0,1,1
1683,1,0,1
1677,2,0,2
3136,0,1,1
1676,1,0,1
3041,0,1,1
2109,2,1,3
2008,0,1,1
2821,0,1,1
1671,1,0,1
2440,1,1,2
1900,1,1,2
2809,4,5,9
2802,0,2,2
3242,0,1,1
3054,0,3,3
3074,0,2,2
2311,0,1,1
1655,2,0,2
1652,1,0,1
2247,0,1,1
1649,3,0,3
3135,0,1,1
1647,2,0,2
2820,0,3,3
2097,1,2,3
1644,1,0,1
1995,0,1,1
1656,1,2,3
2107,1,1,2
3155,0,3,3
1638,1,0,1
1666,0,1,1
1665,0,2,2
1651,1,1,2
1637,3,0,3
2762,0,3,3
1633,2,0,2
2231,0,1,1
1631,1,0,1
1629,1,0,1
2183,1,2,3
2182,0,2,2
1626,3,0,3
1622,1,0,1
2408,0,1,1
1620,2,0,2
2252,0,1,1
1673,2,1,3
1618,1,0,1
1889,0,2,2
1619,2,1,3
1614,2,0,2
1659,0,2,2
1613,2,0,2
2565,2,3,5
1612,1,0,1
3214,0,1,1
1632,0,1,1
2543,1,1,2
1606,5,0,5
2544,2,2,4
2459,1,3,4
1931,1,2,3
1604,5,0,5
2226,0,1,1
3042,0,1,1
1774,1,2,3
2935,0,3,3
2402,1,3,4
1598,1,0,1
3021,0,1,1
2150,2,1,3
1860,4,1,5
1615,0,1,1
1815,2,3,5
1596,1,0,1
1657,0,4,4
1594,1,0,1
2557,0,2,2
1646,1,1,2
1592,2,0,2
1591,1,0,1
1663,3,3,6
1586,1,0,1
1635,4,1,5
2148,2,1,3
1584,1,0,1
3260,0,3,3
3231,0,3,3
2161,1,1,2
1582,3,0,3
1581,1,0,1
1873,7,1,8
1579,3,0,3
1578,2,0,2
1575,2,0,2
1967,2,1,3
3143,0,2,2
1852,1,1,2
1571,3,0,3
2087,0,1,1
1569,3,0,3
2305,0,3,3
2214,2,1,3
1982,1,1,2
2510,0,1,1
2527,0,2,2
1906,1,2,3
1641,2,2,4
3061,1,3,4
2666,1,1,2
2826,0,1,1
1555,1,0,1
1553,2,0,2
1549,1,0,1
2073,4,7,11
1566,3,1,4
1546,1,0,1
1544,2,0,2
2054,1,1,2
2312,0,3,3
1956,0,1,1
1540,1,0,1
1903,0,1,1
1539,1,0,1
1537,1,0,1
3007,0,2,2
1536,3,0,3
2031,1,1,2
1534,1,0,1
2079,0,1,1
1833,0,1,1
1531,2,0,2
1538,0,2,2
1530,1,0,1
2375,0,1,1
2944,1,2,3
1527,1,0,1
1621,1,1,2
1526,1,0,1
1525,2,0,2
3158,0,2,2
2898,1,2,3
2202,2,1,3
1875,4,1,5
1522,4,0,4
2126,0,1,1
1521,1,0,1
1520,0,1,1
1519,1,0,1
2538,1,1,2
1515,1,0,1
1511,3,0,3
2682,2,6,8
1679,1,4,5
1508,2,0,2
1507,0,1,1
1505,0,1,1
1503,1,0,1
3000,0,5,5
2058,1,1,2
1500,1,0,1
1769,1,2,3
1497,1,0,1
3203,0,1,1
1496,1,0,1
2673,0,1,1
1495,1,0,1
2455,1,1,2
1494,1,0,1
1732,0,1,1
1491,1,0,1
2189,0,1,1
2004,0,1,1
3027,0,5,5
2894,0,2,2
2257,3,2,5
1486,1,0,1
2525,0,2,2
1985,0,1,1
3035,0,1,1
3034,0,1,1
1484,2,0,2
2831,1,2,3
1482,0,1,1
1480,2,0,2
2219,1,3,4
1493,0,2,2
1492,1,1,2
1754,1,1,2
1475,2,0,2
1760,4,1,5
2518,0,2,2
2620,1,4,5
2124,1,6,7
2205,0,1,1
1463,0,1,1
1462,1,0,1
1610,0,1,1
1457,4,0,4
1459,2,2,4
2722,0,5,5
2514,0,3,3
1455,4,0,4
1867,0,2,2
1726,0,1,1
1452,1,0,1
2234,0,1,1
1450,2,0,2
1533,0,1,1
1448,2,0,2
2053,0,1,1
1447,1,0,1
2833,0,3,3
2646,1,2,3
1445,2,0,2
2655,0,1,1
2374,1,1,2
1807,0,1,1
1444,6,0,6
1441,1,0,1
400,7,0,7
2757,0,3,3
3217,0,2,2
860,3,0,3
2881,0,2,2
524,5,0,5
1812,0,1,1
397,2,0,2
2754,0,16,16
2096,2,6,8
1541,2,1,3
396,5,0,5
2753,0,1,1
394,3,0,3
2751,0,1,1
393,2,0,2
3180,0,7,7
823,2,2,4
1501,3,1,4
392,4,0,4
2842,0,2,2
485,0,2,2
2841,0,2,2
484,5,1,6
391,2,0,2
2748,2,2,4
1685,0,3,3
1680,1,2,3
2873,0,2,2
516,2,0,2
2872,2,2,4
515,0,1,1
388,4,0,4
1994,1,1,2
1583,2,1,3
387,3,0,3
2744,0,4,4
2688,0,5,5
331,4,1,5
386,1,0,1
385,1,0,1
2742,0,1,1
384,1,0,1
382,1,0,1
952,1,2,3
381,1,0,1
380,2,0,2
2737,0,4,4
2093,4,14,18
3121,1,1,2
764,1,2,3
1934,1,1,2
1557,1,2,3
372,3,0,3
656,2,1,3
3013,0,3,3
2904,0,1,1
547,2,1,3
2862,3,8,11
505,1,2,3
2153,1,2,3
368,2,0,2
2725,2,3,5
1570,3,4,7
366,1,0,1
2723,0,8,8
604,0,1,1
2961,0,5,5
358,3,0,3
2715,0,4,4
1869,1,2,3
1512,5,3,8
2849,0,1,1
492,12,0,12
353,1,0,1
2985,0,2,2
628,2,0,2
351,3,0,3
2708,3,7,10
389,5,1,6
2746,0,2,2
550,0,2,2
2907,25,74,99
1458,5,1,6
2567,0,4,4
210,4,0,4
349,3,0,3
3091,0,3,3
734,1,0,1
873,0,3,3
3230,0,4,4
602,1,1,2
2959,0,4,4
348,2,1,3
2705,0,1,1
347,3,0,3
2704,0,2,2
377,2,0,2
2595,0,2,2
238,3,0,3
1965,2,1,3
2561,0,1,1
204,6,0,6
343,1,0,1
1705,0,1,1
339,2,0,2
2195,2,3,5
1992,4,2,6
338,5,0,5
2695,9,7,16
762,2,2,4
3119,1,2,3
2980,1,1,2
623,10,1,11
1628,1,1,2
356,10,0,10
2574,0,1,1
217,2,0,2
567,0,1,1
2924,0,1,1
350,2,1,3
2707,0,4,4
2181,0,2,2
332,4,0,4
2547,0,3,3
190,21,0,21
329,1,1,2
2686,5,23,28
632,0,2,2
2989,0,1,1
483,5,2,7
2840,0,1,1
1437,3,3,6
328,1,1,2
2685,0,3,3
355,1,0,1
2712,0,1,1
1464,1,4,5
326,1,0,1
2683,0,3,3
1434,0,1,1
325,1,0,1
826,0,2,2
3183,0,1,1
562,3,2,5
2919,0,6,6
324,4,0,4
933,1,5,6
838,0,3,3
323,2,0,2
702,0,2,2
3059,0,3,3
1758,2,1,3
649,4,2,6
3006,0,1,1
2548,0,2,2
191,1,0,1
330,1,1,2
321,0,1,1
2678,0,1,1
320,1,0,1
2677,0,2,2
588,1,1,2
1817,1,1,2
318,1,0,1
1089,0,1,1
317,1,0,1
2674,1,3,4
3209,0,3,3
852,3,4,7
2100,0,1,1
316,1,0,1
2946,0,4,4
589,0,2,2
973,0,4,4
532,1,2,3
1650,1,2,3
2046,1,1,2
310,2,0,2
2667,0,2,2
2835,0,4,4
478,1,0,1
1969,3,8,11
308,6,1,7
2524,1,4,5
167,2,0,2
306,7,0,7
2787,0,2,2
430,1,0,1
305,1,1,2
304,1,0,1
2027,1,1,2
1721,0,1,1
301,2,0,2
1513,3,2,5
2622,0,3,3
265,3,2,5
1667,0,1,1
300,3,0,3
2657,1,7,8
462,2,2,4
2986,0,4,4
629,1,0,1
296,1,0,1
333,2,0,2
2551,0,1,1
194,2,0,2
292,1,0,1
2649,1,2,3
3102,0,10,10
745,1,1,2
3063,1,11,12
706,1,1,2
3062,1,12,13
705,1,0,1
3060,7,7,14
703,2,2,4
3036,2,7,9
679,1,1,2
2070,8,5,13
287,2,0,2
2644,0,3,3
3166,0,1,1
809,3,3,6
286,2,0,2
2643,0,1,1
285,2,0,2
1001,0,2,2
283,3,0,3
1723,0,2,2
281,1,0,1
2120,0,1,1
307,2,0,2
2664,0,1,1
1416,4,3,7
2144,0,2,2
1745,0,1,1
2496,2,7,9
139,1,0,1
278,1,0,1
3159,0,1,1
802,10,12,22
274,1,0,1
2631,1,2,3
295,1,0,1
1404,0,1,1
2030,0,1,1
3139,0,1,1
782,1,1,2
271,3,0,3
270,2,0,2
309,1,0,1
1418,0,1,1
267,1,0,1
2624,1,9,10
2051,0,1,1
266,1,0,1
2623,0,2,2
1052,1,2,3
1051,1,2,3
263,2,0,2
275,5,0,5
2493,0,1,1
136,1,0,1
261,1,0,1
260,1,0,1
2617,0,3,3
1097,0,1,1
256,1,0,1
2613,0,1,1
1373,2,2,4
264,1,1,2
2621,0,1,1
255,2,0,2
2612,0,1,1
1716,0,1,1
253,1,0,1
2610,0,1,1
1752,0,1,1
252,2,0,2
399,4,0,4
2756,1,3,4
1360,0,1,1
251,1,0,1
2608,0,1,1
574,0,1,1
2931,0,3,3
573,0,1,1
2930,0,7,7
1359,4,3,7
2468,0,3,3
111,0,1,1
250,2,0,2
2607,1,2,3
2801,0,1,1
444,0,1,1
513,2,2,4
2870,0,1,1
510,5,2,7
246,3,0,3
1675,2,5,7
2846,0,5,5
489,1,0,1
398,3,2,5
298,4,1,5
244,5,0,5
2601,0,1,1
960,0,1,1
1351,6,2,8
242,1,0,1
1605,0,1,1
241,2,0,2
2598,1,1,2
341,1,0,1
2559,3,1,4
202,2,1,3
375,3,1,4
2732,1,1,2
1347,2,1,3
1601,3,1,4
237,1,0,1
1050,2,1,3
2159,0,3,3
3240,0,6,6
883,2,4,6
1669,2,1,3
1691,0,1,1
582,3,3,6
581,5,2,7
235,6,0,6
262,1,0,1
2619,1,9,10
1371,0,6,6
248,1,1,2
1893,2,4,6
229,1,0,1
2586,0,2,2
3190,0,7,7
833,0,2,2
967,0,2,2
3185,1,5,6
828,1,2,3
2445,2,1,3
88,3,0,3
227,2,0,2
232,5,1,6
2589,0,1,1
2077,1,1,2
1625,0,1,1
934,0,1,1
1443,0,1,1
334,5,3,8
225,6,0,6
2582,0,4,4
1639,1,5,6
2442,0,1,1
85,1,0,1
224,5,0,5
3109,0,3,3
752,0,1,1
1720,0,1,1
2829,0,4,4
472,2,0,2
996,1,2,3
957,1,1,2
337,2,1,3
1332,0,1,1
223,7,0,7
222,3,0,3
2579,1,4,5
2145,0,2,2
3254,0,2,2
897,1,4,5
1662,1,3,4
220,3,0,3
2577,1,2,3
2969,0,1,1
612,1,0,1
1597,4,1,5
374,3,0,3
1483,0,1,1
219,4,0,4
2576,0,1,1
218,2,0,2
2575,2,4,6
1585,3,3,6
1326,0,1,1
216,2,0,2
2573,0,1,1
1624,0,1,1
215,1,0,1
2572,0,1,1
342,2,0,2
1451,0,2,2
214,2,0,2
2571,0,4,4
3227,0,2,2
870,8,43,51
1960,3,1,4
213,2,0,2
2570,0,3,3
2716,2,6,8
359,2,0,2
212,2,0,2
2569,0,1,1
1958,2,2,4
211,1,0,1
2568,0,1,1
2962,1,4,5
605,1,0,1
1588,1,2,3
2697,1,3,4
340,3,0,3
2158,0,2,2
2075,0,2,2
209,10,0,10
208,1,0,1
247,3,1,4
2604,0,1,1
206,1,0,1
344,4,1,5
2701,0,1,1
1453,2,1,3
2562,0,1,1
205,9,0,9
2010,1,1,2
376,3,0,3
2733,0,1,1
1485,2,2,4
370,2,0,2
2588,0,1,1
231,2,0,2
1479,0,1,1
1928,1,2,3
1668,6,3,9
259,1,0,1
1368,1,2,3
1567,4,6,10
458,0,3,3
226,3,1,4
2583,0,2,2
2422,0,2,2
65,2,0,2
3009,0,4,4
652,6,0,6
929,2,2,4
2036,1,2,3
927,0,3,3
203,4,0,4
2560,1,4,5
591,3,1,4
2948,0,4,4
877,0,3,3
625,2,1,3
2416,0,1,1
59,2,0,2
198,3,0,3
2555,2,5,7
302,1,0,1
2659,0,3,3
2520,0,1,1
163,1,0,1
2979,0,8,8
622,2,0,2
2958,1,4,5
601,3,1,4
824,1,2,3
3181,0,2,2
195,2,0,2
2552,0,1,1
1431,1,1,2
322,4,1,5
2679,0,2,2
1974,0,2,2
810,2,2,4
3167,0,4,4
1919,5,3,8
193,2,0,2
2550,0,2,2
192,1,0,1
880,0,5,5
3098,0,4,4
741,1,0,1
490,8,2,10
2641,1,11,12
284,2,0,2
2630,4,9,13
273,1,0,1
299,1,0,1
2517,9,6,15
160,1,0,1
2218,14,3,17
684,6,2,8
1793,4,1,5
1790,3,2,5
992,0,2,2
975,3,1,4
371,13,2,15
1298,9,1,10
189,1,0,1
2546,0,1,1
2993,0,3,3
636,1,1,2
3093,0,1,1
736,1,0,1
1984,2,2,4
187,1,0,1
186,3,0,3
722,3,3,6
185,5,0,5
1930,2,3,5
821,5,2,7
3178,0,8,8
183,1,0,1
1003,0,1,1
3221,0,5,5
864,1,1,2
2883,0,2,2
526,1,0,1
182,2,0,2
3222,0,27,27
865,1,1,2
3053,0,2,2
696,0,3,3
3015,0,5,5
658,1,0,1
2956,1,6,7
599,4,2,6
2912,0,6,6
555,8,3,11
289,12,0,12
2507,6,13,19
150,2,0,2
2502,3,3,6
145,1,1,2
2127,2,8,10
2059,4,6,10
1973,6,1,7
464,0,1,1
1573,2,1,3
454,3,1,4
1563,5,3,8
1547,6,2,8
1449,2,1,3
240,1,0,1
2597,0,1,1
1349,4,1,5
234,1,0,1
2591,0,4,4
1343,4,4,8
363,6,1,7
181,34,0,34
1510,9,3,12
3024,0,1,1
667,2,0,2
1915,0,2,2
1855,1,2,3
1976,0,4,4
867,0,2,2
3224,0,1,1
3065,0,10,10
708,1,0,1
847,0,2,2
3204,0,1,1
1948,5,5,10
839,4,2,6
731,1,2,3
704,1,1,2
1801,1,5,6
692,1,4,5
1289,5,1,6
180,1,1,2
2537,3,4,7
178,1,0,1
2955,0,4,4
598,2,2,4
76,2,0,2
2433,0,1,1
131,1,0,1
74,1,0,1
2774,0,2,2
417,1,0,1
69,4,0,4
1029,2,1,3
2138,0,5,5
947,3,1,4
72,1,0,1
2429,1,1,2
724,2,5,7
2952,0,6,6
595,1,0,1
2724,1,3,4
367,2,1,3
2237,0,1,1
1128,2,2,4
19,2,0,2
2376,0,1,1
1642,2,5,7
1101,1,2,3
346,1,0,1
2703,0,2,2
2564,0,6,6
207,1,1,2
166,3,1,4
2523,1,2,3
1789,2,3,5
2770,0,6,6
413,1,1,2
2891,0,6,6
534,0,1,1
2634,0,2,2
277,1,0,1
1173,5,1,6
64,4,0,4
2421,0,2,2
2281,0,1,1
63,1,0,1
1686,2,3,5
2175,1,1,2
2229,1,1,2
11,6,0,6
2368,1,3,4
1550,0,2,2
2091,7,4,11
1672,2,6,8
49,2,0,2
2406,0,3,3
2348,0,2,2
130,2,1,3
2275,0,1,1
57,5,0,5
2414,0,2,2
272,1,0,1
2490,0,1,1
133,10,0,10
1381,1,2,3
1949,1,3,4
840,7,5,12
2409,0,1,1
52,1,0,1
245,2,1,3
2602,0,1,1
73,8,1,9
2430,0,1,1
71,3,1,4
2531,0,2,2
174,4,0,4
313,3,1,4
2670,0,1,1
56,5,0,5
2761,0,3,3
404,3,0,3
68,0,1,1
54,2,0,2
2411,0,2,2
79,3,1,4
2436,2,4,6
51,1,0,1
50,1,0,1
2407,1,1,2
58,2,0,2
2415,1,1,2
491,2,2,4
1600,0,1,1
518,0,1,1
2875,0,1,1
1059,1,1,2
48,1,0,1
2405,1,1,2
46,2,0,2
2032,0,1,1
45,2,0,2
586,1,1,2
43,2,0,2
2207,1,2,3
2260,0,1,1
42,1,0,1
230,1,0,1
2587,0,1,1
