Node,InDegree,OutDegree,TotalDegree
1333,2,0,2
1805,0,1,1
2158,0,1,1
1327,2,0,2
1369,1,1,2
1325,1,0,1
1393,1,2,3
1316,3,0,3
2579,0,3,3
1312,1,0,1
1311,1,0,1
1308,1,0,1
1293,1,0,1
1289,1,0,1
2267,0,1,1
1283,1,0,1
2126,0,1,1
1271,1,0,1
1810,0,3,3
1262,3,1,4
1679,1,1,2
2121,0,1,1
1259,1,0,1
2651,0,2,2
2529,0,2,2
1871,1,2,3
1815,1,1,2
1250,0,1,1
1249,1,0,1
2368,0,2,2
2275,0,1,1
1246,2,0,2
1244,1,0,1
1243,1,0,1
1552,1,2,3
2110,0,1,1
1240,1,0,1
2615,0,1,1
1232,3,0,3
2198,0,3,3
1231,2,0,2
1224,1,0,1
2103,0,2,2
1223,1,0,1
2401,0,4,4
2338,0,1,1
2416,0,1,1
2415,0,1,1
1897,0,2,2
1866,0,2,2
1865,0,1,1
1675,0,1,1
1674,1,2,3
1211,9,0,9
1209,2,0,2
1716,1,1,2
1207,1,0,1
1206,2,0,2
1718,2,1,3
1428,1,1,2
1290,1,1,2
2705,0,1,1
1187,1,0,1
1404,0,1,1
1657,1,2,3
1184,5,1,6
1183,5,0,5
1178,1,1,2
1177,1,0,1
1175,2,1,3
2538,0,2,2
1825,1,1,2
2394,0,2,2
1169,3,0,3
1168,1,0,1
2635,0,2,2
2089,0,1,1
1158,1,0,1
2479,0,2,2
1766,1,1,2
1154,1,0,1
2242,0,2,2
2086,0,1,1
1150,1,0,1
2624,0,1,1
1142,2,0,2
1343,1,1,2
1141,2,0,2
1847,2,2,4
1809,0,3,3
1135,3,0,3
1134,1,1,2
2578,0,1,1
1869,0,2,2
1556,4,1,5
1126,2,0,2
1303,0,1,1
1117,2,0,2
1116,1,0,1
1114,1,0,1
2547,0,1,1
1841,1,1,2
1839,1,1,2
2067,0,2,2
1838,0,1,1
1112,4,1,5
1111,3,0,3
2094,0,5,5
1406,0,3,3
839,7,6,13
473,8,2,10
381,5,1,6
154,6,1,7
2511,0,2,2
2647,0,2,2
290,2,1,3
1405,0,3,3
633,3,3,6
617,0,1,1
1553,0,4,4
946,4,3,7
198,2,1,3
2555,0,3,3
1933,0,4,4
1880,0,4,4
1790,0,5,5
202,10,1,11
2559,0,1,1
137,7,1,8
2104,0,2,2
135,2,0,2
2492,0,2,2
1517,1,2,3
1415,0,3,3
1057,2,3,5
2054,0,2,2
131,4,0,4
2488,0,5,5
1265,0,4,4
595,3,2,5
819,0,2,2
207,0,1,1
2564,0,1,1
143,3,0,3
2500,0,2,2
1252,0,3,3
2620,0,3,3
263,1,4,5
869,2,3,5
852,0,3,3
2387,0,3,3
30,4,0,4
2093,0,2,2
2070,0,3,3
1987,0,5,5
1672,0,4,4
1671,1,2,3
1355,1,1,2
376,2,3,5
248,4,1,5
2605,0,1,1
437,0,2,2
2048,0,5,5
959,1,2,3
958,2,1,3
120,11,0,11
2477,0,3,3
2638,0,2,2
281,1,0,1
802,2,3,5
1451,1,3,4
1237,1,2,3
128,3,5,8
2485,0,2,2
2029,0,4,4
2007,0,3,3
2693,0,5,5
336,6,0,6
2692,0,5,5
335,3,3,6
1788,1,2,3
1785,2,3,5
1784,4,2,6
1783,0,3,3
1781,5,1,6
111,8,0,8
2468,0,1,1
2036,0,3,3
673,4,1,5
1595,0,3,3
1082,2,1,3
2202,0,1,1
1908,0,2,2
133,5,0,5
2351,0,4,4
2155,0,2,2
1046,1,2,3
779,4,2,6
1016,2,3,5
2124,0,5,5
1015,2,4,6
1985,0,1,1
928,1,1,2
797,7,4,11
166,8,2,10
2523,0,1,1
2384,0,1,1
27,5,0,5
1432,0,4,4
1328,1,1,2
413,0,3,3
99,5,2,7
2456,0,2,2
98,8,1,9
2455,0,2,2
528,6,2,8
171,2,1,3
2528,0,2,2
94,1,0,1
2451,0,5,5
2044,0,2,2
1905,0,4,4
1099,1,3,4
902,0,2,2
736,0,2,2
578,8,2,10
229,5,4,9
1472,0,3,3
314,3,3,6
2671,0,1,1
1031,1,2,3
222,2,1,3
1676,1,2,3
261,6,1,7
2618,0,3,3
121,4,1,5
2478,0,2,2
1952,0,2,2
873,1,4,5
691,1,2,3
686,1,3,4
477,2,2,4
2561,0,2,2
204,1,2,3
2119,0,2,2
1955,0,3,3
1939,0,3,3
1892,0,4,4
1799,0,3,3
1471,0,3,3
329,30,3,33
2686,0,2,2
1438,0,4,4
1080,1,1,2
1851,1,1,2
742,0,2,2
521,1,3,4
243,4,4,8
2600,0,4,4
917,1,4,5
1527,1,2,3
418,4,5,9
2156,0,2,2
866,2,2,4
1975,0,3,3
83,3,0,3
2440,0,1,1
772,2,3,5
354,7,1,8
82,3,0,3
2129,0,4,4
2088,0,4,4
1878,0,1,1
1420,0,4,4
472,2,2,4
80,12,0,12
2437,0,3,3
879,1,3,4
537,4,2,6
87,1,0,1
2305,0,2,2
1901,0,5,5
1329,0,4,4
79,6,1,7
2436,0,3,3
350,0,2,2
2707,0,3,3
74,7,0,7
2431,0,1,1
431,5,2,7
2649,0,2,2
292,5,0,5
138,5,0,5
2356,0,2,2
2165,0,2,2
2134,0,2,2
2020,0,5,5
2000,0,3,3
1999,0,3,3
1926,0,3,3
913,0,4,4
734,0,3,3
716,0,6,6
697,4,4,8
696,0,3,3
610,1,5,6
1647,0,3,3
538,2,5,7
536,15,1,16
305,5,2,7
2662,0,1,1
132,15,1,16
2296,0,1,1
78,3,2,5
2435,0,5,5
73,36,0,36
2430,0,2,2
1507,1,2,3
2616,0,4,4
259,5,3,8
211,1,1,2
2429,0,2,2
72,65,0,65
2117,0,2,2
953,2,3,5
2062,0,3,3
2045,0,2,2
2008,0,2,2
877,3,2,5
1986,0,3,3
1886,0,1,1
1771,2,1,3
1699,3,3,6
1486,0,4,4
338,7,1,8
1447,1,4,5
1441,0,3,3
1065,3,2,5
2122,0,3,3
1013,3,2,5
964,2,1,3
875,0,5,5
848,1,2,3
805,2,2,4
689,0,3,3
510,13,3,16
508,1,4,5
453,3,1,4
2628,0,2,2
271,7,1,8
410,4,4,8
2609,0,3,3
252,6,1,7
391,4,3,7
382,7,1,8
158,0,1,1
118,10,2,12
2475,0,5,5
2290,0,2,2
1181,1,3,4
1389,0,2,2
2498,0,2,2
141,7,2,9
2142,0,3,3
1899,0,3,3
2418,0,2,2
61,5,3,8
134,2,0,2
2491,0,2,2
2352,0,3,3
96,6,0,6
2314,0,5,5
2167,0,2,2
1770,1,4,5
1473,0,4,4
1402,1,2,3
1070,2,5,7
741,0,3,3
554,0,1,1
534,0,3,3
516,4,3,7
383,3,3,6
2601,0,4,4
244,0,2,2
2005,0,4,4
223,19,4,23
1332,0,3,3
719,1,2,3
500,0,2,2
68,15,0,15
2425,0,3,3
1938,0,2,2
829,1,4,5
286,5,1,6
2643,0,3,3
237,14,7,21
2594,0,3,3
108,5,0,5
2326,0,2,2
2013,0,2,2
1705,0,5,5
1467,0,3,3
1044,0,3,3
544,18,1,19
66,9,1,10
2423,0,2,2
962,0,4,4
2071,0,2,2
1335,1,2,3
2112,0,3,3
1003,0,4,4
1497,0,3,3
909,1,2,3
789,1,1,2
788,1,2,3
744,2,1,3
1996,0,4,4
1000,2,2,4
130,7,0,7
2487,0,5,5
1239,0,3,3
930,3,2,5
2659,0,3,3
302,9,4,13
1550,0,3,3
457,0,2,2
97,6,1,7
2454,0,1,1
2024,0,4,4
1300,0,3,3
1059,3,2,5
482,1,3,4
1445,2,4,6
752,1,1,2
234,9,1,10
2591,0,2,2
1166,0,4,4
57,4,0,4
2414,0,5,5
69,18,0,18
2426,0,3,3
2287,0,2,2
2206,0,3,3
1032,1,3,4
2141,0,4,4
1496,0,3,3
2411,0,1,1
54,6,0,6
193,3,2,5
1302,1,3,4
2043,0,3,3
1400,0,4,4
55,16,1,17
1981,0,3,3
1855,3,3,6
1678,1,1,2
2701,0,4,4
344,0,2,2
1592,2,2,4
1579,3,6,9
469,3,1,4
1578,2,3,5
1577,2,2,4
2319,0,2,2
101,9,3,12
2458,0,4,4
1210,3,2,5
568,2,1,3
175,6,1,7
2585,0,2,2
228,4,2,6
337,6,4,10
2694,0,2,2
1446,2,4,6
1409,0,3,3
2518,0,3,3
161,4,1,5
1373,0,3,3
2482,0,3,3
125,6,0,6
2422,0,4,4
65,17,0,17
1844,1,4,5
1817,0,5,5
1814,1,2,3
1580,0,5,5
334,20,3,23
2691,0,4,4
1443,1,2,3
145,7,1,8
1254,4,3,7
2362,0,2,2
5,7,1,8
1253,15,3,18
53,29,1,30
56,4,2,6
2413,0,5,5
2274,0,5,5
2078,0,4,4
2602,0,3,3
245,4,0,4
1493,0,4,4
639,2,3,5
399,1,3,4
1159,3,2,5
50,13,0,13
2407,0,5,5
2218,0,4,4
2175,0,5,5
1407,0,3,3
1385,1,2,3
919,1,1,2
2009,0,5,5
900,0,3,3
711,3,6,9
671,1,2,3
49,18,0,18
2406,0,2,2
434,0,2,2
2652,0,1,1
295,7,1,8
113,2,1,3
2470,0,4,4
1222,0,1,1
2331,0,2,2
2201,0,3,3
2152,0,3,3
2077,0,4,4
2021,0,3,3
1912,0,1,1
1907,0,5,5
1600,1,4,5
484,3,1,4
1593,1,5,6
116,7,0,7
1225,0,3,3
1079,1,2,3
756,3,2,5
616,0,5,5
615,2,4,6
614,3,5,8
518,4,2,6
1304,0,2,2
2133,0,3,3
2023,0,2,2
203,3,3,6
2560,0,1,1
2265,0,3,3
47,8,0,8
2404,0,1,1
64,5,0,5
2421,0,1,1
2282,0,5,5
535,3,4,7
2264,0,1,1
46,5,0,5
2403,0,4,4
2064,0,1,1
2063,0,3,3
2051,0,2,2
2200,0,3,3
1091,5,3,8
613,1,3,4
386,7,1,8
1268,1,2,3
159,5,1,6
2516,0,1,1
2432,0,2,2
75,11,1,12
1323,0,2,2
182,3,2,5
2539,0,2,2
1291,2,3,5
1832,1,1,2
183,17,2,19
2540,0,4,4
129,4,0,4
2486,0,2,2
2347,0,3,3
1238,0,1,1
102,5,0,5
2459,0,2,2
2320,0,5,5
599,1,2,3
2276,0,4,4
58,5,1,6
9,5,0,5
550,8,2,10
8,3,0,3
2365,0,5,5
729,3,7,10
2419,0,1,1
62,4,3,7
201,11,4,15
7,5,0,5
2364,0,1,1
2510,0,2,2
153,7,2,9
1401,0,5,5
1518,1,2,3
122,68,10,78
95,3,1,4
1204,0,5,5
103,13,2,15
1212,0,3,3
76,2,0,2
2433,0,1,1
2294,0,2,2
2187,0,2,2
1078,2,3,5
479,0,3,3
1561,0,2,2
1560,2,1,3
2091,0,4,4
2033,0,4,4
2003,0,4,4
886,1,4,5
1995,0,4,4
885,4,2,6
1994,0,3,3
2589,0,2,2
232,5,1,6
1480,1,3,4
371,3,2,5
1974,0,2,2
1460,0,3,3
351,2,1,3
2708,1,3,4
2001,0,5,5
892,2,3,5
1902,0,5,5
1852,0,5,5
706,1,1,2
2383,0,2,2
26,4,0,4
165,4,3,7
2210,0,4,4
668,1,3,4
2345,0,2,2
127,5,3,8
2484,0,3,3
651,1,4,5
2619,0,3,3
262,1,2,3
1510,4,2,6
374,1,1,2
2592,0,4,4
235,6,0,6
1504,2,3,5
77,4,1,5
2434,0,4,4
2295,0,2,2
1186,1,5,6
415,1,4,5
425,8,6,14
2066,0,5,5
389,6,2,8
2607,0,4,4
250,2,0,2
1633,2,2,4
100,1,3,4
2457,0,2,2
2318,0,4,4
1041,1,4,5
2150,0,5,5
949,1,2,3
2058,0,1,1
2653,0,4,4
296,14,0,14
435,1,4,5
543,1,2,3
1084,2,2,4
2703,0,4,4
346,2,1,3
2162,0,4,4
1992,0,3,3
2533,0,2,2
176,5,0,5
2682,0,5,5
325,1,1,2
2656,0,4,4
299,6,3,9
2525,0,2,2
168,1,1,2
2480,0,2,2
123,25,7,32
2507,0,5,5
150,12,1,13
1398,0,3,3
2632,0,3,3
275,6,0,6
414,3,4,7
2213,0,2,2
847,1,5,6
1893,0,1,1
1920,0,1,1
811,1,5,6
115,11,1,12
210,2,1,3
2428,0,2,2
71,5,0,5
2508,0,4,4
151,10,2,12
1399,2,5,7
114,3,3,6
1345,10,2,12
804,0,2,2
1199,1,2,3
90,8,1,9
2447,0,1,1
185,4,1,5
2542,0,3,3
753,1,2,3
1862,0,4,4
239,5,1,6
2596,0,2,2
1198,1,3,4
89,1,1,2
190,6,4,10
1299,2,3,5
2367,0,1,1
10,5,1,6
2611,0,1,1
254,3,0,3
136,5,1,6
2493,0,2,2
1245,1,3,4
2354,0,4,4
542,0,4,4
2341,0,2,2
177,6,2,8
119,7,2,9
2476,0,2,2
2337,0,4,4
173,1,2,3
2530,0,1,1
714,3,3,6
1796,1,2,3
2293,0,4,4
670,4,2,6
85,38,2,40
1197,1,5,6
88,30,2,32
1549,1,2,3
2658,0,5,5
301,1,0,1
1035,3,3,6
2144,0,5,5
1603,2,1,3
157,2,2,4
1266,2,2,4
2375,0,4,4
18,4,0,4
2118,0,4,4
495,1,2,3
1884,0,4,4
775,2,2,4
2222,0,3,3
1113,3,4,7
4,17,0,17
2361,0,3,3
545,0,2,2
951,2,2,4
2060,0,3,3
2087,0,1,1
978,0,8,8
109,8,0,8
1218,8,8,16
1759,0,2,2
2309,0,2,2
91,6,1,7
1200,0,5,5
659,1,5,6
312,1,2,3
2669,0,3,3
2503,0,4,4
146,2,0,2
1394,1,2,3
1962,0,4,4
853,5,1,6
1055,1,2,3
2137,0,2,2
1944,0,2,2
2120,0,3,3
1011,1,4,5
906,3,3,6
525,12,2,14
2148,0,3,3
2204,0,3,3
581,1,1,2
1690,1,2,3
67,5,0,5
2424,0,3,3
1176,0,5,5
40,4,1,5
2397,0,3,3
2258,0,3,3
1557,2,2,4
1990,0,2,2
881,1,2,3
340,0,3,3
2697,0,2,2
1590,4,4,8
823,15,2,17
282,0,2,2
2639,0,2,2
2163,0,3,3
1054,3,5,8
2136,0,2,2
818,7,4,11
1532,1,3,4
423,5,3,8
1693,0,4,4
584,2,1,3
70,6,0,6
2427,0,3,3
1179,0,1,1
1152,2,2,4
43,8,4,12
2400,0,3,3
2261,0,3,3
1226,0,4,4
2335,0,5,5
117,0,2,2
2281,0,2,2
63,7,1,8
2420,0,1,1
2526,0,2,2
169,7,0,7
903,2,1,3
646,0,2,2
1755,0,5,5
738,2,5,7
1279,1,3,4
187,7,1,8
2544,0,2,2
728,1,1,2
1269,0,2,2
2250,0,4,4
32,16,1,17
1087,1,2,3
2196,0,3,3
1655,2,2,4
1509,0,3,3
400,5,1,6
654,5,4,9
59,9,0,9
2277,0,2,2
1681,0,5,5
572,1,3,4
1140,0,1,1
2249,0,4,4
31,16,0,16
2388,0,2,2
433,2,3,5
2056,0,5,5
1515,1,5,6
1461,0,4,4
2016,0,3,3
907,8,3,11
3,42,0,42
2360,0,1,1
1599,2,2,4
517,6,1,7
1626,0,4,4
355,6,2,8
2573,0,1,1
216,1,0,1
1123,0,5,5
14,29,1,30
2371,0,3,3
2178,0,5,5
1919,0,2,2
810,20,3,23
1351,3,3,6
2343,0,4,4
1315,1,4,5
1288,5,1,6
1572,1,3,4
1004,1,4,5
2113,0,1,1
515,1,3,4
2571,0,3,3
214,1,0,1
2138,0,2,2
1029,3,3,6
488,3,2,5
2123,0,5,5
1470,3,2,5
104,3,0,3
1213,0,3,3
1754,0,3,3
2299,0,1,1
81,3,5,8
446,3,1,4
489,7,2,9
1571,1,2,3
142,5,1,6
2499,0,1,1
1251,0,3,3
499,12,3,15
558,10,2,12
17,8,0,8
2374,0,2,2
1336,1,1,2
227,5,3,8
2584,0,3,3
998,1,3,4
971,0,2,2
2080,0,4,4
1753,0,3,3
644,13,2,15
1174,2,3,5
1201,4,3,7
92,16,1,17
2449,0,2,2
1435,0,4,4
2517,0,1,1
160,1,0,1
110,8,2,10
2467,0,1,1
1219,4,2,6
643,12,3,15
606,3,2,5
721,3,1,4
126,2,0,2
2483,0,3,3
2344,0,2,2
667,2,1,3
713,6,2,8
1638,0,2,2
2233,0,1,1
15,7,0,7
1256,2,1,3
739,2,2,4
1034,0,2,2
1575,1,1,2
6,5,1,6
2363,0,1,1
791,5,2,7
1305,1,1,2
1559,1,1,2
2100,0,3,3
197,5,1,6
2554,0,3,3
1306,3,2,5
1941,0,5,5
1836,1,2,3
1322,0,3,3
1863,0,5,5
186,1,1,2
828,5,2,7
1910,0,4,4
1342,1,2,3
241,18,4,22
2598,0,2,2
1350,4,3,7
1891,0,1,1
1270,1,2,3
2379,0,2,2
22,4,1,5
1367,3,3,6
826,1,5,6
84,8,0,8
2441,0,2,2
2302,0,4,4
422,9,3,12
2640,0,2,2
283,7,1,8
1531,0,2,2
526,1,5,6
1554,3,4,7
703,3,4,7
1812,0,2,2
428,1,4,5
2646,0,3,3
289,1,4,5
1691,1,2,3
609,3,4,7
209,7,4,11
1318,2,2,4
2520,0,2,2
163,3,2,5
1330,0,4,4
478,1,3,4
2696,0,2,2
339,2,1,3
1587,0,4,4
2128,0,3,3
505,11,3,14
502,1,3,4
1611,1,5,6
2262,0,2,2
1153,0,3,3
44,10,0,10
2154,0,2,2
1640,0,2,2
531,1,2,3
2132,0,3,3
509,3,2,5
1618,1,5,6
1050,0,2,2
2159,0,4,4
1444,2,2,4
1620,0,3,3
638,3,2,5
1747,3,3,6
124,2,3,5
2481,0,2,2
449,7,1,8
1558,1,2,3
2667,0,4,4
310,1,0,1
503,4,1,5
1639,0,4,4
2234,0,5,5
16,43,1,44
2207,0,3,3
1098,1,2,3
1993,0,2,2
884,0,3,3
1966,0,2,2
1697,0,3,3
1349,2,2,4
1890,0,3,3
1120,0,5,5
11,1,0,1
1121,1,5,6
2230,0,2,2
12,4,0,4
2369,0,2,2
13,3,1,4
2370,0,2,2
2177,0,2,2
1947,0,4,4
838,3,3,6
807,0,3,3
1916,0,2,2
1375,0,4,4
2006,0,3,3
112,8,3,11
2545,0,3,3
188,8,0,8
327,5,1,6
432,3,2,5
1487,1,3,4
2082,0,3,3
973,4,1,5
1816,1,6,7
707,1,3,4
139,6,1,7
1248,1,4,5
1940,0,4,4
831,2,2,4
1021,4,4,8
1,168,0,168
2358,0,3,3
1110,1,3,4
2246,0,2,2
28,34,0,34
2385,0,2,2
2192,0,4,4
1362,0,3,3
821,2,2,4
1363,0,5,5
1392,1,3,4
532,4,2,6
1641,0,5,5
2182,0,2,2
1127,0,3,3
2236,0,4,4
1100,0,3,3
2096,0,5,5
1943,0,3,3
861,0,1,1
1972,0,4,4
1037,0,4,4
2146,0,4,4
2562,0,5,5
205,7,1,8
105,3,1,4
2462,0,4,4
2325,0,2,2
107,1,2,3
1356,0,2,2
247,2,1,3
2604,0,5,5
385,7,2,9
2549,0,1,1
192,5,0,5
458,1,2,3
972,0,3,3
2081,0,2,2
999,3,1,4
564,2,3,5
23,2,2,4
603,4,2,6
669,2,1,3
2114,0,1,1
1005,0,4,4
1108,0,3,3
2244,0,4,4
287,9,2,11
2644,0,1,1
1396,0,3,3
855,0,4,4
2506,0,2,2
149,7,0,7
1397,2,2,4
2587,0,2,2
230,0,3,3
369,5,3,8
1478,0,2,2
2019,0,3,3
937,5,5,10
1568,2,2,4
587,0,4,4
1696,0,4,4
1786,2,3,5
1272,0,5,5
2381,0,2,2
24,4,1,5
1953,0,4,4
1979,0,2,2
1465,0,4,4
356,13,8,21
2,4,0,4
2359,0,1,1
2220,0,2,2
2546,0,3,3
189,7,0,7
1002,0,2,2
407,1,3,4
1516,1,3,4
2625,0,5,5
268,2,0,2
106,6,0,6
1215,0,4,4
2017,0,4,4
2612,0,2,2
255,4,0,4
1503,9,2,11
394,0,4,4
2237,0,3,3
1128,1,2,3
19,4,1,5
2376,0,2,2
1074,2,1,3
2183,0,2,2
333,1,3,4
1528,0,2,2
419,1,3,4
2042,0,5,5
845,1,4,5
2239,0,3,3
21,5,0,5
1921,0,4,4
1971,0,2,2
2683,0,2,2
326,4,1,5
1692,1,2,3
583,7,4,11
42,4,0,4
2399,0,4,4
506,3,1,4
25,4,0,4
2402,0,5,5
45,10,0,10
184,1,1,2
2541,0,3,3
1458,0,2,2
2170,0,1,1
1061,0,3,3
808,1,2,3
1917,0,3,3
1136,0,6,6
2245,0,2,2
1945,0,4,4
1377,0,3,3
152,4,3,7
1368,1,3,4
313,3,4,7
2670,0,2,2
1563,5,5,10
454,6,4,10
1564,2,3,5
455,1,4,5
1749,0,2,2
640,1,2,3
712,2,5,7
1934,0,5,5
825,2,2,4
882,0,4,4
1180,0,3,3
1339,1,1,2
372,5,4,9
1481,0,3,3
345,0,4,4
2702,0,2,2
2563,0,2,2
206,11,0,11
2622,0,1,1
265,2,0,2
1513,1,1,2
421,1,5,6
1530,1,4,5
585,1,3,4
1694,0,3,3
1923,0,3,3
1277,1,2,3
2386,0,3,3
29,74,0,74
2548,0,2,2
5278,0,1,1
191,2,0,2
359,2,1,3
1479,1,2,3
370,1,2,3
1499,2,2,4
390,1,1,2
2040,0,3,3
931,1,5,6
1849,0,2,2
740,2,2,4
1924,0,2,2
815,1,3,4
842,2,3,5
1048,3,1,4
20,5,0,5
2377,0,3,3
1129,1,1,2
561,2,3,5
1670,1,4,5
48,31,0,31
2405,0,4,4
1157,1,4,5
51,19,0,19
1160,1,3,4
52,2,0,2
1161,1,3,4
1390,0,4,4
2654,0,2,2
297,4,0,4
436,3,2,5
1545,0,3,3
1762,1,3,4
1860,0,3,3
767,2,2,4
1876,0,1,1
199,19,2,21
2417,0,4,4
60,5,1,6
1894,0,2,2
786,0,4,4
1895,0,2,2
787,6,4,10
1896,0,2,2
1909,0,2,2
809,2,1,3
1918,0,1,1
1967,0,1,1
888,3,1,4
1997,0,4,4
932,1,4,5
2041,0,3,3
970,0,2,2
2079,0,1,1
2090,0,4,4
2139,0,2,2
1090,1,3,4
2199,0,2,2
2253,0,3,3
35,4,0,4
2392,0,1,1
2223,0,3,3
2247,0,2,2
140,9,0,9
2497,0,3,3
174,24,2,26
2531,0,2,2
1410,1,1,2
2519,0,5,5
162,4,0,4
476,1,2,3
93,1,1,2
2450,0,1,1
1450,0,1,1
813,0,6,6
1922,0,2,2
2047,0,5,5
2097,0,1,1
2135,0,5,5
2228,0,3,3
1565,0,2,2
2674,0,4,4
317,2,0,2
2251,0,5,5
33,1,1,2
1143,3,3,6
34,9,0,9
2391,0,4,4
1195,1,1,2
86,15,1,16
621,2,1,3
1433,0,2,2
412,5,2,7
594,3,2,5
1145,1,1,2
36,2,0,2
1042,1,3,4
2151,0,5,5
2255,0,5,5
37,3,0,3
1613,0,4,4
504,6,1,7
941,0,2,2
2050,0,5,5
2256,0,4,4
38,6,0,6
2395,0,3,3
2259,0,1,1
41,3,1,4
2398,0,2,2
1170,0,2,2
39,1,0,1
2396,0,5,5
916,2,2,4
2025,0,3,3
430,1,3,4
2648,0,2,2
291,1,2,3
2660,0,2,2
303,2,0,2
443,0,4,4
2661,0,4,4
304,1,0,1
2076,0,3,3
208,13,4,17
2565,0,5,5
1317,1,2,3
2212,0,2,2
761,6,2,8
144,2,0,2
679,1,2,3
891,0,3,3
2184,0,2,2
1831,0,4,4
147,9,0,9
2504,0,2,2
1102,1,3,4
1357,1,5,6
1364,1,4,5
1380,1,2,3
1440,0,3,3
1482,0,5,5
2195,0,2,2
2306,0,5,5
148,10,0,10
451,4,1,5
618,3,3,6
619,2,4,6
1365,2,3,5
1980,0,4,4
