Node,CoreNumber
615,3
616,3
617,3
618,3
619,0
620,2
621,3
622,3
623,3
624,3
625,3
626,3
627,1
628,3
629,3
630,3
631,3
632,3
633,3
634,2
635,2
636,3
637,3
638,3
639,3
640,2
641,3
642,3
643,2
644,3
645,3
646,3
647,3
648,3
649,3
650,2
651,3
652,3
653,3
654,3
655,3
656,3
657,2
658,3
659,3
660,3
661,3
662,3
663,3
664,3
665,3
666,3
667,3
668,3
669,3
670,3
671,1
672,3
673,2
674,3
675,3
676,3
677,3
678,1
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,1
689,3
690,3
691,3
692,2
693,3
694,3
695,3
696,3
697,3
698,3
699,1
700,3
701,3
702,3
703,1
704,2
705,3
706,3
707,3
708,2
709,3
710,3
711,3
712,3
713,2
714,3
715,3
716,3
717,3
718,3
719,2
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,0
730,3
731,3
732,3
733,1
734,3
735,3
736,2
737,2
738,3
739,3
740,3
741,3
742,3
743,3
744,3
745,3
746,3
747,3
748,3
749,3
750,3
751,3
752,3
753,3
754,3
755,3
756,3
757,3
758,3
759,3
760,3
761,2
762,3
763,3
764,3
765,3
766,3
767,3
768,3
769,2
770,3
771,3
772,2
773,3
774,3
775,3
776,3
777,2
778,3
779,3
780,3
781,3
782,2
783,3
784,3
785,3
786,3
787,2
788,1
789,2
790,3
791,2
792,3
793,3
794,3
795,2
796,2
797,3
798,3
799,3
800,3
801,3
802,3
803,3
804,2
805,3
806,3
807,3
808,3
809,3
810,3
811,3
812,3
813,3
814,3
815,3
816,3
817,3
818,3
819,3
820,3
821,3
822,3
823,2
824,3
825,3
826,3
827,1
828,3
829,1
830,3
831,3
832,2
833,3
834,3
835,3
836,3
837,3
838,3
839,3
840,3
841,3
842,2
843,2
844,3
845,3
846,3
847,3
848,3
849,2
850,3
851,3
852,3
853,3
854,3
855,3
856,3
857,3
858,3
859,3
860,3
861,1
862,3
863,3
864,3
865,2
866,3
867,3
868,3
869,1
870,3
871,2
872,3
873,3
874,3
875,2
876,3
877,3
878,3
879,3
880,3
881,3
882,3
883,3
884,3
885,2
886,3
887,3
888,3
889,3
890,3
891,3
892,3
893,3
894,3
895,2
896,3
897,3
898,3
899,3
900,3
901,3
902,3
903,3
904,3
905,3
906,3
907,2
908,3
909,3
910,3
911,3
912,3
913,3
914,3
915,2
916,3
917,3
918,3
919,2
920,3
921,3
922,3
923,2
924,3
925,3
926,3
927,3
928,3
929,3
930,1
931,3
932,3
933,3
934,3
935,3
936,3
937,3
938,3
939,2
940,3
941,3
942,3
943,3
944,3
945,3
946,3
947,3
948,3
949,3
950,3
951,3
952,3
953,3
954,3
955,3
956,3
957,3
958,2
959,3
960,0
961,3
962,3
963,3
964,3
965,3
966,3
967,3
968,3
969,3
970,3
971,3
972,3
973,3
974,2
975,3
976,3
977,2
978,0
979,3
980,3
981,3
982,3
983,3
984,3
985,3
986,3
987,3
988,3
989,3
990,3
991,3
992,3
993,3
994,2
995,3
996,3
997,3
998,3
999,3
1000,2
