Node,InDegree,OutDegree,TotalDegree
672070,5,2,7
215912,1,2,3
645897,1,5,6
126909,1,1,2
126868,2,0,2
1126011,0,1,1
124952,5,0,5
1154276,0,2,2
121792,1,0,1
1109873,0,2,2
120817,2,0,2
119712,1,0,1
1109566,0,1,1
118873,3,0,3
1121739,0,1,1
118424,1,0,1
1115166,0,1,1
116528,3,0,3
1107728,0,1,1
115188,1,0,1
683294,2,0,2
114966,1,0,1
112787,1,1,2
140005,1,0,1
1119623,0,2,2
111770,1,0,1
110041,2,0,2
1133417,0,2,2
108974,5,0,5
1129494,0,1,1
310653,1,3,4
108963,2,2,4
1153899,0,3,3
1107385,0,1,1
1095507,0,3,3
289085,1,4,5
126927,5,5,10
103543,2,5,7
246618,2,4,6
1154074,0,1,1
1131164,0,1,1
102939,2,0,2
102061,1,0,1
594483,1,0,1
100935,2,1,3
96851,2,0,2
1131300,0,2,2
95597,1,0,1
95588,1,0,1
116553,1,5,6
94641,6,1,7
1119211,0,1,1
1111733,0,1,1
284025,2,3,5
284023,4,2,6
1152958,0,3,3
92589,3,0,3
91038,1,0,1
90470,2,1,3
237376,0,1,1
1116328,0,1,1
103528,2,1,3
89308,2,1,3
86258,1,0,1
1134197,0,1,1
950986,0,2,2
577086,0,1,1
85324,2,0,2
1130678,0,2,2
83847,4,0,4
576691,1,4,5
646900,4,0,4
250566,1,0,1
1125492,0,2,2
82920,23,0,23
82666,3,0,3
80656,3,0,3
358866,2,1,3
1153900,0,2,2
1131466,0,2,2
662572,1,2,3
662279,0,1,1
78555,3,0,3
575402,1,2,3
613409,1,1,2
509233,0,1,1
1129907,0,2,2
1129994,0,5,5
77108,2,0,2
1128856,0,3,3
75969,6,1,7
75694,1,0,1
228992,0,1,1
75693,1,0,1
1107041,0,2,2
74975,5,0,5
74921,1,1,2
1105877,0,3,3
80491,3,0,3
1131150,0,3,3
74821,3,0,3
74427,6,1,7
73712,2,0,2
73323,2,0,2
714879,0,3,3
1133028,0,1,1
714260,2,3,5
189774,2,3,5
73162,10,0,10
753264,2,2,4
899085,0,1,1
1118347,0,1,1
1135122,0,2,2
71904,2,0,2
71336,1,0,1
593068,0,1,1
112099,1,0,1
70970,3,4,7
70444,5,0,5
231198,3,1,4
69198,3,1,4
68224,4,0,4
68115,1,0,1
67633,2,1,3
95594,3,0,3
1127558,0,2,2
67584,3,0,3
171954,4,2,6
1117501,0,2,2
66809,1,0,1
82090,1,2,3
509315,0,2,2
695284,0,3,3
693143,2,2,4
573535,1,2,3
1135750,0,3,3
66751,5,0,5
362926,0,1,1
66596,2,0,2
1112319,0,3,3
142268,3,3,6
1121659,0,1,1
1117920,0,3,3
1110209,0,3,3
1125909,0,2,2
64319,2,0,2
63835,2,2,4
267824,2,0,2
1105360,0,1,1
63812,3,0,3
312409,0,1,1
1107325,0,1,1
62333,0,1,1
593155,1,1,2
251756,2,1,3
195792,5,2,7
1131565,0,2,2
62329,5,1,6
61417,3,1,4
60159,2,1,3
59798,8,0,8
96845,0,3,3
576973,2,1,3
1128208,0,2,2
189623,1,0,1
58758,6,1,7
248395,2,1,3
1113828,0,2,2
58453,1,0,1
87417,5,3,8
57932,1,0,1
1154524,0,3,3
1132731,0,2,2
562067,1,4,5
1119178,0,1,1
134320,1,0,1
55801,1,2,3
55770,3,0,3
62634,1,3,4
59715,1,3,4
593942,2,5,7
459214,1,3,4
754594,1,0,1
459213,1,1,2
141324,2,4,6
177993,1,1,2
593022,1,1,2
578649,0,5,5
578646,6,3,9
117315,1,2,3
1128319,0,4,4
62676,2,0,2
1128291,0,4,4
53942,2,0,2
300806,4,1,5
1134320,0,2,2
73972,1,1,2
1127812,0,4,4
50980,1,1,2
592993,3,0,3
50838,2,0,2
1104749,0,1,1
50807,1,0,1
49753,1,1,2
217984,1,1,2
1112369,0,2,2
423816,2,1,3
397488,2,1,3
1134865,0,4,4
48781,4,1,5
48768,1,0,1
47839,1,0,1
47683,0,1,1
47682,3,0,3
65057,4,1,5
1153106,0,1,1
1153275,0,2,2
46501,2,0,2
51834,0,3,3
1112106,0,2,2
46491,12,0,12
711994,1,0,1
46452,2,0,2
1152569,0,1,1
1131639,0,2,2
1104495,0,1,1
1130929,0,1,1
45188,5,2,7
45052,2,0,2
561611,2,0,2
606479,1,2,3
44514,3,0,3
227178,5,1,6
1104435,0,1,1
44121,1,0,1
1132385,0,2,2
48075,0,2,2
206524,1,1,2
1135894,0,3,3
1131195,0,1,1
43165,1,0,1
1116835,0,1,1
143801,1,2,3
42848,2,0,2
42221,5,0,5
42209,1,1,2
1152179,0,1,1
42156,4,0,4
44455,6,1,7
128383,1,2,3
1113551,0,2,2
884094,0,3,3
337766,1,0,1
397590,1,1,2
1104261,0,1,1
40135,2,0,2
126128,0,1,1
40131,1,1,2
714256,5,1,6
51045,1,3,4
242663,0,4,4
66986,1,2,3
75972,3,3,6
46476,0,1,1
195150,1,3,4
116087,0,3,3
40886,7,0,7
1128935,0,5,5
1128927,0,1,1
1110579,0,4,4
1104191,0,1,1
38771,1,0,1
642847,1,1,2
1138755,0,1,1
1131277,0,4,4
38537,6,0,6
61069,5,2,7
1133846,0,2,2
606647,0,2,2
592986,1,4,5
592975,1,5,6
117316,1,3,4
1153942,0,2,2
1129610,0,4,4
260979,1,1,2
37541,2,2,4
1133010,0,2,2
37483,5,1,6
37888,5,2,7
683404,1,4,5
189856,4,2,6
36802,6,1,7
189620,2,1,3
46500,1,1,2
390894,0,3,3
81714,1,3,4
134060,1,1,2
116512,1,0,1
41732,0,1,1
60169,1,3,4
519318,1,1,2
1133469,0,1,1
108983,4,1,5
1131305,0,2,2
1127566,0,2,2
35778,7,1,8
1116410,0,4,4
48555,2,1,3
59772,1,1,2
35335,3,1,4
682815,0,5,5
34266,3,4,7
628764,0,3,3
34263,3,4,7
1131359,0,2,2
192870,2,1,3
1122642,0,5,5
1115456,0,3,3
168958,0,2,2
1111186,0,2,2
34257,13,1,14
1110546,0,3,3
33895,6,1,7
1119004,0,1,1
116081,2,1,3
33823,5,0,5
124296,1,1,2
33301,2,0,2
954315,1,2,3
636500,0,2,2
66556,5,3,8
253971,1,1,2
642827,0,5,5
1107674,0,4,4
1110768,0,1,1
105899,1,4,5
118079,0,2,2
1131348,0,1,1
38000,0,3,3
424,3,2,5
1105428,0,3,3
1154176,0,2,2
5075,3,1,4
368431,1,3,4
1110947,0,4,4
626574,1,2,3
129287,1,1,2
192850,1,4,5
1125467,0,2,2
1132406,0,1,1
1031453,0,2,2
63486,3,5,8
1131754,0,1,1
103529,1,2,3
9515,3,2,5
63477,0,3,3
70441,0,3,3
137868,6,1,7
575331,0,2,2
1108258,0,2,2
16470,1,2,3
6334,13,4,17
3237,1,4,5
20850,0,4,4
1153169,0,2,2
1113926,0,2,2
379288,1,0,1
65212,3,1,4
96335,0,5,5
75121,4,2,6
1118302,0,2,2
123556,3,1,4
52515,3,2,5
1135955,0,1,1
444240,0,3,3
1128453,0,4,4
1133008,0,1,1
643199,1,2,3
919885,0,1,1
1106172,0,4,4
444191,2,2,4
1135368,0,1,1
22869,1,1,2
390922,0,3,3
446610,1,0,1
1130847,0,3,3
33412,3,1,4
395540,1,2,3
220420,1,0,1
1125258,0,1,1
1128997,0,3,3
7297,3,4,7
561581,2,4,6
45599,0,2,2
16461,1,2,3
4274,3,0,3
133550,3,2,5
45533,6,0,6
1152277,0,4,4
3217,5,0,5
1129021,0,1,1
93318,1,0,1
175576,0,2,2
595157,0,2,2
1126037,0,2,2
1109392,0,3,3
421481,1,0,1
212097,1,0,1
1105718,0,3,3
158614,1,1,2
193918,1,0,1
3229,61,4,65
1106330,0,3,3
964248,0,3,3
574264,2,1,3
1107010,0,4,4
601462,3,0,3
3222,6,0,6
10186,1,5,6
8832,1,1,2
654177,1,4,5
1136449,0,2,2
40922,0,1,1
11325,0,2,2
14807,2,2,4
231249,2,1,3
37998,0,1,1
277263,0,3,3
1119987,0,3,3
46468,1,3,4
100701,1,0,1
1106492,0,4,4
86840,0,5,5
103482,5,1,6
899119,0,2,2
335042,2,1,3
35922,13,4,17
4584,32,0,32
187354,3,2,5
137873,0,3,3
1106789,0,2,2
105865,2,2,4
1129573,0,3,3
3187,5,1,6
470511,0,3,3
5062,5,2,7
221302,1,3,4
238099,1,2,3
1103499,0,1,1
37884,1,3,4
1117942,0,3,3
33303,0,4,4
1112723,0,3,3
72056,1,1,2
395553,2,4,6
28202,3,4,7
3828,4,4,8
531351,1,3,4
649739,1,2,3
85452,2,2,4
256106,1,3,4
198653,5,2,7
1107455,0,4,4
1123239,0,2,2
1111052,0,4,4
118682,0,3,3
1132887,0,1,1
1114192,0,4,4
561789,3,0,3
341188,2,5,7
112378,5,5,10
582139,2,2,4
8821,2,3,5
578337,5,4,9
43639,2,1,3
1131267,0,2,2
1103610,0,2,2
1126044,0,5,5
237489,2,2,4
69397,0,3,3
1110515,0,4,4
99025,0,5,5
205192,3,2,5
3236,5,0,5
1117476,0,3,3
662416,1,4,5
17201,7,0,7
1122704,0,2,2
289088,1,1,2
31097,0,1,1
27895,7,0,7
193352,5,1,6
2663,1,1,2
1132505,0,3,3
51934,1,0,1
601567,0,2,2
32260,2,2,4
1121569,0,3,3
751408,1,4,5
1108169,0,3,3
282700,1,1,2
1130567,0,5,5
1140230,0,2,2
1135899,0,3,3
1153262,0,4,4
1132948,0,3,3
78557,5,4,9
119686,2,2,4
567018,1,2,3
1131607,0,3,3
13885,5,2,7
1130808,0,3,3
1134348,0,2,2
1108175,0,2,2
193347,4,2,6
77438,9,2,11
2658,17,3,20
128203,1,1,2
27250,0,4,4
1115375,0,3,3
211906,0,1,1
594387,0,5,5
1106630,0,5,5
49843,3,5,8
6318,4,0,4
1104851,0,4,4
820661,0,1,1
39210,2,4,6
218682,1,2,3
628459,0,1,1
321861,1,2,3
28641,0,4,4
350362,0,3,3
213246,2,0,2
359067,0,3,3
976284,0,5,5
310742,0,3,3
1119751,0,4,4
1125895,0,2,2
18619,3,3,6
1154232,0,5,5
1116842,0,2,2
1104055,0,4,4
27543,3,0,3
2653,18,0,18
49660,2,4,6
390896,0,3,3
23545,0,1,1
72908,4,1,5
1107062,0,3,3
1131728,0,5,5
648369,1,0,1
139865,2,2,4
1104379,0,4,4
591017,1,4,5
28674,0,1,1
219446,4,1,5
103537,1,2,3
261040,2,0,2
77829,2,1,3
49847,1,4,5
77826,2,2,4
23546,1,1,2
2654,13,0,13
151430,1,2,3
1131421,0,2,2
95718,1,4,5
136768,1,3,4
1140543,0,5,5
104840,0,4,4
594649,0,4,4
1114512,0,3,3
429805,0,4,4
1106388,0,5,5
4335,16,0,16
2440,30,1,31
94713,0,5,5
40151,9,1,10
51052,2,0,2
1105450,0,4,4
6184,8,4,12
154134,0,4,4
1107140,0,2,2
2354,7,2,9
1131550,0,2,2
1116594,0,2,2
124224,2,1,3
286500,0,3,3
6771,1,5,6
1131471,0,3,3
1999,5,0,5
1115790,0,2,2
83826,1,3,4
189721,1,1,2
129897,0,5,5
42847,1,4,5
156794,1,0,1
1102761,0,3,3
739816,3,0,3
145315,2,0,2
3233,9,4,13
1106370,0,3,3
154982,6,2,8
39126,2,5,7
1102442,0,2,2
12576,19,4,23
1114629,0,2,2
1129368,0,1,1
101143,2,3,5
1116146,0,1,1
259126,0,2,2
1152259,0,2,2
1119180,0,1,1
31055,1,0,1
262121,1,0,1
120039,0,3,3
110163,2,5,7
136767,2,0,2
28336,1,3,4
1955,4,0,4
52784,1,4,5
123825,8,2,10
110164,0,5,5
1127551,0,1,1
1153724,0,2,2
1153166,0,2,2
1114864,0,4,4
66782,2,1,3
1110256,0,3,3
1113995,0,2,2
272720,1,4,5
1118764,0,4,4
1130676,0,4,4
20193,22,1,23
1953,4,0,4
159084,3,0,3
1116268,0,5,5
1061127,0,1,1
1107215,0,3,3
189708,1,1,2
61073,1,0,1
1115471,0,2,2
1952,4,1,5
32698,1,4,5
129042,3,1,4
1949,2,4,6
1108389,0,5,5
38480,1,5,6
3085,6,3,9
1107095,0,3,3
93755,1,0,1
1114502,0,5,5
1128430,0,3,3
1817,1,1,2
1123493,0,1,1
686030,0,2,2
36620,3,4,7
1128227,0,4,4
35797,10,4,14
54132,8,0,8
1786,1,3,4
1107067,0,5,5
733167,1,1,2
158812,1,0,1
50381,1,3,4
1135108,0,3,3
278403,1,0,1
1717,5,4,9
1130934,0,1,1
263486,1,2,3
1115291,0,4,4
107252,0,4,4
642798,2,1,3
1128868,0,2,2
1132864,0,1,1
1125386,0,4,4
647413,0,3,3
193932,1,3,4
3243,12,0,12
578780,0,4,4
1481,16,0,16
16437,6,0,6
1129443,0,1,1
39474,1,3,4
18582,0,3,3
646286,1,5,6
6917,2,5,7
3220,17,1,18
1134022,0,2,2
284414,1,1,2
145134,2,1,3
1138970,0,1,1
28487,5,0,5
573553,5,0,5
521207,1,5,6
17363,1,0,1
1116629,0,2,2
25181,6,2,8
16476,4,0,4
200480,0,5,5
248425,4,2,6
1102567,0,2,2
1131198,0,2,2
31932,1,4,5
294145,0,1,1
578309,1,5,6
628751,2,2,4
714748,0,5,5
950305,0,2,2
949318,0,1,1
948846,0,1,1
15670,1,1,2
41216,1,1,2
1133004,0,2,2
3095,4,2,6
1105148,0,3,3
90888,3,2,5
416455,0,4,4
1122580,0,2,2
853150,0,1,1
1114222,0,3,3
110162,2,4,6
568045,0,4,4
74920,1,1,2
714289,5,4,9
77758,9,1,10
1138027,0,2,2
93273,2,0,2
7276,1,4,5
649731,2,2,4
628500,2,4,6
562123,1,3,4
39904,0,2,2
1694,1,2,3
633585,3,2,5
340299,1,2,3
237521,1,1,2
1153287,0,4,4
32083,10,0,10
23448,0,3,3
368605,1,2,3
58268,3,1,4
1136446,0,5,5
1106849,0,1,1
642641,1,0,1
51879,4,0,4
1139928,0,3,3
1123068,0,5,5
188318,1,3,4
184918,2,4,6
949217,0,4,4
102884,1,1,2
308529,0,4,4
654326,2,2,4
3192,8,3,11
20602,9,2,11
1125082,0,1,1
1152290,0,4,4
97892,0,4,4
171225,0,2,2
263498,2,2,4
593060,1,2,3
28471,1,4,5
210871,13,5,18
31769,2,4,6
236759,0,4,4
3112,8,2,10
560936,2,4,6
18781,3,0,3
66982,1,3,4
89416,5,2,7
1131828,0,1,1
118559,2,1,3
136665,1,1,2
70520,2,0,2
3218,15,0,15
168410,0,5,5
1129442,0,4,4
1118332,0,2,2
1109017,0,1,1
1105603,0,2,2
168332,1,0,1
299197,0,5,5
31083,2,0,2
1120138,0,5,5
28350,12,2,14
54131,11,4,15
102879,1,2,3
12347,2,1,3
1105394,0,2,2
1121063,0,2,2
86359,4,3,7
180373,1,4,5
578365,2,0,2
107251,2,4,6
152483,2,2,4
1108570,0,1,1
787016,1,3,4
242637,1,3,4
83449,3,3,6
177115,1,0,1
334153,1,3,4
97377,3,1,4
78511,3,4,7
1103960,0,5,5
1131360,0,4,4
1112665,0,1,1
694759,0,2,2
193931,2,3,5
66805,2,2,4
11093,1,1,2
72406,1,0,1
1365,74,0,74
66563,2,4,6
4329,7,1,8
1126029,0,4,4
696342,0,3,3
289780,3,4,7
1108050,0,3,3
77112,0,1,1
293974,1,5,6
948299,0,3,3
1125992,0,5,5
88356,0,4,4
128,4,4,8
1110531,0,3,3
12638,7,1,8
577227,1,1,2
227286,1,4,5
41666,1,2,3
35343,1,3,4
102406,0,3,3
1153065,0,2,2
1118245,0,4,4
1131345,0,1,1
95642,3,0,3
1123867,0,2,2
1112650,0,1,1
65074,10,2,12
285675,0,3,3
31489,11,1,12
634904,1,2,3
1120643,0,5,5
634902,1,2,3
52000,2,1,3
212777,0,3,3
1136310,0,1,1
116084,4,3,7
46431,0,4,4
593105,0,4,4
714975,0,4,4
1132815,0,2,2
1152194,0,2,2
1033,2,3,5
1106568,0,2,2
203646,1,1,2
39130,4,2,6
318071,1,0,1
33907,5,4,9
235679,5,2,7
11339,5,1,6
1118083,0,3,3
1272,32,2,34
1132922,0,1,1
1131748,0,2,2
90655,2,3,5
576725,1,2,3
2695,4,4,8
1109439,0,3,3
35,166,3,169
1130931,0,2,2
608326,2,2,4
575077,8,2,10
65650,4,5,9
854434,0,1,1
574009,1,1,2
583318,0,2,2
56119,4,5,9
1120563,0,5,5
177998,2,0,2
1153877,0,1,1
683355,1,5,6
503883,9,2,11
1131414,0,1,1
1120197,0,2,2
39403,1,4,5
1118823,0,4,4
28957,9,0,9
148341,2,1,3
17476,9,4,13
46079,2,1,3
30817,4,0,4
632796,1,2,3
4660,4,4,8
64484,1,1,2
17477,1,1,2
120084,1,4,5
44368,1,3,4
427606,4,1,5
180399,2,2,4
1152421,0,4,4
1133196,0,2,2
436796,0,2,2
93555,5,1,6
1110563,0,3,3
189574,1,1,2
594543,0,2,2
100197,3,1,4
1113459,0,5,5
22835,2,1,3
1114442,0,5,5
26850,1,1,2
124064,3,5,8
84021,7,5,12
141347,1,2,3
66594,1,5,6
292277,1,0,1
23069,2,3,5
3223,5,0,5
62417,2,1,3
158172,1,3,4
1114184,0,1,1
646809,3,3,6
57773,2,2,4
1688,15,2,17
1133338,0,2,2
12197,3,2,5
1103985,0,2,2
645046,3,1,4
1131116,0,4,4
60170,1,2,3
950052,0,2,2
19045,4,2,6
1114398,0,2,2
175909,3,1,4
97390,5,1,6
561674,3,1,4
23258,3,5,8
1152436,0,1,1
9708,5,1,6
574462,0,2,2
589923,1,3,4
631052,0,5,5
6639,4,3,7
27531,2,2,4
1105344,0,4,4
1130856,0,2,2
174425,2,0,2
6170,0,2,2
4330,38,2,40
656048,1,1,2
95198,1,0,1
5462,4,1,5
1128407,0,3,3
1140289,0,2,2
3101,4,3,7
33013,0,3,3
342802,1,4,5
9716,3,0,3
434,1,5,6
135766,3,1,4
12155,1,1,2
1153891,0,4,4
75318,3,1,4
1152150,0,3,3
1105033,0,2,2
63915,4,2,6
27174,4,3,7
48066,0,1,1
408885,1,0,1
1119295,0,3,3
5055,6,0,6
575292,2,3,5
1125953,0,1,1
239810,1,1,2
561364,1,3,4
1153101,0,3,3
1137466,0,1,1
1102646,0,2,2
54129,14,1,15
1124844,0,3,3
39124,0,3,3
642920,2,0,2
1128990,0,2,2
289781,4,2,6
187260,1,0,1
101263,3,2,5
1103315,0,5,5
35061,12,3,15
151708,1,1,2
22874,1,2,3
621555,1,0,1
116790,1,4,5
636511,0,4,4
1120252,0,1,1
1123991,0,1,1
75674,2,2,4
1123756,0,4,4
7022,0,1,1
1132461,0,5,5
31043,0,3,3
1111614,0,1,1
1106764,0,2,2
1050679,0,4,4
1118546,0,1,1
41714,11,2,13
22563,19,3,22
288107,1,0,1
325497,0,1,1
1128314,0,3,3
1117653,0,2,2
28227,2,3,5
81722,0,2,2
33231,8,0,8
29492,8,0,8
346243,1,2,3
173884,0,4,4
1107319,0,3,3
400473,1,1,2
1102400,0,3,3
10793,0,1,1
1153577,0,5,5
593813,0,4,4
1113534,0,1,1
30973,0,2,2
1152673,0,4,4
1117089,0,1,1
503893,3,2,5
1130653,0,1,1
178727,1,1,2
1125597,0,1,1
1136814,0,3,3
114308,1,1,2
20833,0,2,2
156977,4,1,5
755217,0,5,5
18774,1,2,3
1113831,0,3,3
521251,1,3,4
1129111,0,2,2
943,3,2,5
36167,1,3,4
307336,2,2,4
928873,0,3,3
579008,5,3,8
6941,1,3,4
197054,1,5,6
590022,0,3,3
141342,7,1,8
1120444,0,4,4
92065,1,2,3
593091,1,5,6
34082,2,3,5
97645,2,1,3
1114239,0,2,2
190706,2,3,5
286513,2,0,2
148170,2,1,3
1103979,0,3,3
853115,4,0,4
56708,3,0,3
1107367,0,3,3
1104647,0,5,5
1153254,0,1,1
145215,3,4,7
289945,1,0,1
24476,3,0,3
594047,2,2,4
1116347,0,5,5
1128959,0,2,2
328370,0,2,2
395725,2,4,6
578645,0,5,5
399173,0,1,1
106590,2,2,4
20593,0,3,3
229635,0,3,3
1108167,0,5,5
35852,4,0,4
84459,0,2,2
30895,5,5,10
632874,1,2,3
1106406,0,4,4
46470,1,0,1
1130780,0,3,3
6196,6,3,9
906,7,0,7
1123576,0,2,2
289779,2,2,4
684986,2,1,3
12960,0,4,4
85688,5,1,6
1117184,0,4,4
335733,1,2,3
170338,0,3,3
129896,0,4,4
1120731,0,5,5
1117249,0,1,1
641956,2,2,4
1112026,0,1,1
73119,2,3,5
1123530,0,5,5
633721,1,3,4
467383,2,0,2
100961,1,2,3
190697,0,5,5
166825,2,0,2
447250,0,4,4
111676,1,0,1
137849,2,2,4
887,27,3,30
1118848,0,2,2
18536,3,0,3
85299,3,1,4
647408,0,3,3
20526,2,4,6
18785,0,1,1
649944,0,2,2
593859,0,4,4
1128536,0,2,2
3097,5,3,8
711527,0,2,2
1107861,0,3,3
1119078,0,3,3
1102625,0,3,3
552469,0,2,2
69418,0,2,2
1153728,0,4,4
91852,1,4,5
36140,12,1,13
132821,1,0,1
1956,8,4,12
94229,2,1,3
1153853,0,4,4
1132418,0,4,4
3240,6,1,7
66564,4,0,4
1120962,0,3,3
1131647,0,2,2
13686,4,4,8
601561,0,3,3
628667,1,2,3
1110998,0,4,4
709518,1,0,1
1154459,0,4,4
294239,0,2,2
144679,1,2,3
1112194,0,2,2
259702,2,3,5
197452,2,2,4
28504,6,0,6
1153943,0,5,5
18811,3,0,3
149139,1,0,1
10796,14,3,17
1104946,0,1,1
132806,3,2,5
385251,0,2,2
1111899,0,3,3
644448,4,1,5
23774,3,2,5
38839,1,3,4
595056,0,5,5
1114777,0,5,5
135130,3,3,6
175291,1,5,6
40,3,1,4
198443,1,4,5
1127913,0,4,4
6213,76,3,79
6767,7,2,9
182094,3,2,5
189572,1,3,4
1133047,0,1,1
130,3,4,7
22564,3,1,4
1114352,0,4,4
1153896,0,2,2
1112767,0,2,2
34708,3,1,4
27230,1,3,4
1152379,0,1,1
157805,1,2,3
1113614,0,3,3
8079,7,1,8
116021,1,1,2
1119505,0,2,2
62718,1,3,4
1118120,0,1,1
48766,2,3,5
117328,4,0,4
1153031,0,1,1
35070,0,2,2
22883,1,3,4
1128881,0,1,1
134307,1,5,6
1109581,0,5,5
46547,4,1,5
57764,1,5,6
1117786,0,3,3
289885,2,4,6
69284,2,5,7
648232,1,1,2
1385,0,4,4
12631,8,1,9
128540,1,4,5
1131223,0,2,2
192734,0,3,3
561610,1,2,3
1122460,0,2,2
1131165,0,1,1
763009,3,3,6
217115,1,2,3
33904,2,3,5
1103676,0,3,3
254923,2,3,5
1119140,0,3,3
1119671,0,1,1
259701,1,1,2
814836,1,0,1
265203,1,2,3
370366,3,0,3
273152,1,4,5
5038,0,4,4
263279,1,4,5
17798,6,1,7
1104182,0,2,2
647315,1,0,1
636098,0,3,3
28489,2,0,2
1113438,0,5,5
94953,0,1,1
