Node,Hub,Authority
5,0.0000000000,0.0010313251
2590,0.0002399822,0.0014150956
12951,0.0034607379,0.0046454633
16165,0.0004643521,0.0004129069
17437,0.0005761550,0.0009250298
17786,0.0150965438,0.0065743152
19441,0.0004221090,0.0002950239
19542,0.0001604534,0.0001163267
22407,0.0071539441,0.0032386824
23275,0.0001903651,0.0001116936
24728,0.0018688578,0.0010491983
25146,0.0001082861,0.0000280674
25335,0.0052639589,0.0006863011
25808,0.0043121336,0.0002172945
26583,0.0027218110,0.0003292921
26594,0.0048499387,0.0002251332
26598,0.0120852820,0.0003779163
26794,0.0054510255,0.0004048366
26877,0.0025930413,0.0000456027
26903,0.0039747918,0.0000703530
26924,0.0035727624,0.0000110996
27132,0.0006607877,0.0000198255
27715,0.0013397098,0.0000000000
6,0.0000000000,0.0000423357
2264,0.0028069530,0.0083407404
27220,0.0003361096,0.0000000000
7,0.0000000000,0.0001228512
13875,0.0005255381,0.0076656282
23768,0.0000812354,0.0001741356
25194,0.0065041308,0.0042764107
27386,0.0020097660,0.0000000000
8,0.0000000000,0.0000178410
1354,0.0000009293,0.0000011897
7048,0.0000053125,0.0000014786
11411,0.0000002403,0.0000406126
11415,0.0000002403,0.0000293110
11721,0.0000070131,0.0008898714
13758,0.0012514195,0.0006217302
14527,0.0000180680,0.0000395735
16277,0.0000413199,0.0000163211
9,0.0000000000,0.0000000000
1612,0.0000000000,0.0000000000
19317,0.0000000000,0.0000000000
10,0.0000000000,0.0009594952
721,0.0001733332,0.0040288364
940,0.0000671906,0.0132749088
1053,0.0005903591,0.0170381343
2331,0.0001917311,0.0007036167
2392,0.0001744565,0.0028361040
3156,0.0007651936,0.0022401820
3321,0.0002514001,0.0050893496
5031,0.0000129901,0.0038323404
6018,0.0009425476,0.0053448348
6340,0.0003043642,0.0019495246
7456,0.0032678934,0.0319077583
10170,0.0005565020,0.0010066205
17823,0.0086101788,0.0094331945
18877,0.0046926697,0.0013574948
21079,0.0051668400,0.0014897953
24078,0.0145589738,0.0063805135
25175,0.0309077389,0.0089821658
11,0.0000000000,0.0102865311
345,0.0003382050,0.0051632006
665,0.0001385550,0.0080164695
2169,0.0004130805,0.0062447595
3593,0.0037480846,0.0153034579
16838,0.0354682959,0.1430326554
19155,0.0603203835,0.1571618334
19688,0.0238350645,0.0251111038
20238,0.0119408890,0.0056029675
20277,0.0094861826,0.0052823944
21372,0.0128417987,0.0024335862
21937,0.0489209626,0.0294634327
22116,0.0595377394,0.0334680967
22153,0.2519883120,0.2086276944
22227,0.0287117573,0.0249654578
23094,0.0087036807,0.0001623768
23210,0.0101633758,0.0014569217
23316,0.0211976097,0.0065365788
25214,0.0113599818,0.0024955640
25611,0.0233654279,0.0061173083
26549,0.0179940024,0.0017265597
26577,0.0116467095,0.0026127718
26699,0.0905859495,0.0109597829
26844,0.0066145707,0.0009497405
26937,0.0143671748,0.0012806829
12,0.0000000000,0.0003511176
860,0.0001422193,0.0061696612
926,0.0000047294,0.0011469922
2094,0.0000595355,0.0008633010
3185,0.0000163577,0.0042411015
3483,0.0000590122,0.0004217439
3882,0.0000748692,0.0012216879
4303,0.0012512970,0.0033944532
4690,0.0001466054,0.0001240148
4924,0.0000899390,0.0001955555
4986,0.0000264941,0.0000122479
5038,0.0000079489,0.0000082210
5090,0.0001406495,0.0011825925
5216,0.0010659740,0.0014478967
5495,0.0000107371,0.0000322906
5520,0.0000354473,0.0003235942
6006,0.0004954007,0.0011782684
6029,0.0010502948,0.0088213202
6039,0.0014980381,0.0053560524
6327,0.0000775693,0.0000274316
6396,0.0003253861,0.0001766768
6407,0.0002716356,0.0001680244
6598,0.0011974073,0.0006659614
6697,0.0000107280,0.0000076527
6918,0.0003499244,0.0006814205
7788,0.0000113230,0.0000109634
8219,0.0009606945,0.0001424851
8225,0.0010957100,0.0021835061
8371,0.0069178063,0.0140910565
8687,0.0016514422,0.0005583084
8823,0.0000077497,0.0000033512
9160,0.0000090881,0.0000632249
9344,0.0004863602,0.0005060712
9381,0.0000123866,0.0000592545
9493,0.0000398060,0.0030458259
9979,0.0006667289,0.0000597202
10137,0.0002432937,0.0001102286
10238,0.0014063490,0.0008685698
10627,0.0000172803,0.0001679049
10724,0.0001426322,0.0001390054
11540,0.0001193367,0.0001437731
12064,0.0001960138,0.0003106352
13517,0.0010536271,0.0004615763
13848,0.0001102938,0.0001561903
16166,0.0014169172,0.0006571745
16328,0.0003908166,0.0000800267
20188,0.0000502662,0.0000025041
27347,0.0006534034,0.0001756491
338,0.0013928815,0.0110124928
1531,0.0010701005,0.0019579651
1539,0.0004953392,0.0028001903
1864,0.0033912623,0.0066975793
2300,0.0002713082,0.0019960783
2301,0.0002268570,0.0021036684
2623,0.0010513430,0.0014984229
3730,0.0006487340,0.0014460846
3947,0.0010149114,0.0020660790
4297,0.0022733104,0.0051743819
4795,0.0007934033,0.0029975937
5698,0.0010171401,0.0015550130
6830,0.0003910976,0.0005200707
26839,0.0034561539,0.0009588736
26890,0.0013901842,0.0001627667
26893,0.0074045148,0.0013461689
26966,0.0080996996,0.0005782005
27293,0.0119485968,0.0004899929
27468,0.0008533561,0.0001898010
27752,0.0003462677,0.0000000000
14,0.0000000000,0.0000010334
2080,0.0000002368,0.0000056303
2827,0.0000036384,0.0000359091
5672,0.0000033375,0.0000620576
15430,0.0000000139,0.0000002785
18398,0.0000074040,0.0000085903
22805,0.0000279408,0.0000151365
23699,0.0000196169,0.0000081785
23906,0.0000020699,0.0000283420
25465,0.0000091252,0.0000045960
25669,0.0000010178,0.0000007236
25800,0.0000023212,0.0000006923
15,0.0000000000,0.0000000070
24576,0.0000005227,0.0000001213
16,0.0000000000,0.0127484309
666,0.0001717157,0.0028069314
1281,0.0018347524,0.0181520956
1666,0.0003240823,0.0058319244
2258,0.0079362546,0.0276254554
2698,0.0009026886,0.0119334100
3389,0.0012070646,0.0114093695
7509,0.0015153031,0.0065458657
9274,0.0100090982,0.0226136868
18532,0.0021753952,0.0026264473
21957,0.0107278177,0.0296374732
22709,0.1855947565,0.1650897858
22743,0.1939540362,0.1705731858
23361,0.0356603924,0.0401184935
23544,0.0445353929,0.0161903899
23673,0.0305866787,0.0060804013
23917,0.0228866835,0.0068603382
23984,0.0002113027,0.0001681796
24435,0.0339986946,0.0139063584
25222,0.0128032200,0.0019123013
25596,0.0228019482,0.0056786266
25647,0.0039116397,0.0018226855
26265,0.0013339575,0.0000805283
26498,0.0062765081,0.0002116579
27450,0.0062044462,0.0000000000
27503,0.0230895014,0.0007894587
17,0.0000000000,0.0000388829
1819,0.0026516094,0.0126527252
4914,0.0000018919,0.0000096276
6505,0.0000022379,0.0000022011
7736,0.0000006344,0.0000144492
9592,0.0000020969,0.0000214581
18931,0.0000033965,0.0000072595
19297,0.0000217944,0.0001085957
24051,0.0000257281,0.0000565859
24612,0.0000040535,0.0000111520
24631,0.0000204013,0.0000598724
24722,0.0000078957,0.0000043320
25343,0.0000100675,0.0000043320
25629,0.0000246046,0.0000006202
26090,0.0000290857,0.0000013426
18,0.0000000000,0.0038700234
899,0.0003670287,0.0013478218
1183,0.0030722119,0.0203784909
4528,0.0006988547,0.0010996628
4542,0.0016419701,0.0150955430
17776,0.0152473266,0.0306376320
17921,0.0307700115,0.0370215049
18060,0.0142662688,0.0258647203
19091,0.0137323875,0.0145630455
19864,0.0201629279,0.0095083532
22455,0.0263797540,0.0036117126
22756,0.0119916852,0.0009108795
26152,0.0158974006,0.0013982677
27288,0.0069880693,0.0004600120
27453,0.0033344227,0.0002555694
27615,0.0046690605,0.0000357189
27655,0.0026518279,0.0000000000
19,0.0000000000,0.0000028943
258,0.0000000390,0.0000055903
1357,0.0000001143,0.0000067342
2003,0.0000000390,0.0003207673
3009,0.0000002179,0.0000008500
4579,0.0000001423,0.0000051125
4598,0.0000004903,0.0000059829
4885,0.0000002339,0.0000021058
18102,0.0000477899,0.0000066344
20296,0.0000002778,0.0000061490
21325,0.0000054587,0.0000049646
26658,0.0000051346,0.0000020869
26705,0.0001529625,0.0000016115
26971,0.0000003660,0.0000000283
27656,0.0000008082,0.0000000108
27700,0.0000008003,0.0000000000
20,0.0000000000,0.0000053156
23422,0.0003946375,0.0010956272
21,0.0000000000,0.0011143683
934,0.0000150100,0.0000497033
1415,0.0000281394,0.0004018590
14076,0.0016619827,0.0031536872
16033,0.0051023093,0.0059274367
16726,0.0528918906,0.1862523572
18018,0.0000941768,0.0014246120
18477,0.0002360667,0.0015160764
19078,0.0003688283,0.0000377918
19993,0.0012966240,0.0000150327
20571,0.0012695064,0.0009395908
20729,0.0000668017,0.0008906680
20816,0.0049185659,0.0017814724
22506,0.0017325902,0.0000440050
23525,0.0004147235,0.0006167963
26112,0.0000175971,0.0000000000
27586,0.0001619791,0.0000000000
22,0.0000000000,0.0000243096
3035,0.0000003274,0.0130643109
12847,0.0009680936,0.0007864534
22696,0.0002388467,0.0000007629
25318,0.0005975146,0.0000128435
23,0.0000000000,0.0000759080
126,0.0000010224,0.0005404892
2695,0.0000083026,0.0000063277
4441,0.0010824074,0.0124047512
5362,0.0000155645,0.0005865047
5690,0.0006135290,0.0137472144
6996,0.0017420826,0.0027229246
7115,0.0002045618,0.0000545249
7151,0.0002185231,0.0001644319
7572,0.0000431071,0.0001771323
17194,0.0005951334,0.0000000000
19660,0.0007135680,0.0007052964
20891,0.0001642212,0.0002919346
26631,0.0000309655,0.0000000000
27115,0.0000256766,0.0000000000
27594,0.0001768708,0.0000000000
24,0.0000000000,0.0017665224
382,0.0002111698,0.0047770646
891,0.0000237943,0.0024903149
1655,0.0001899041,0.0008660161
1717,0.0002110101,0.0072690010
2121,0.0000237943,0.0022351943
2438,0.0003631870,0.0032627867
2968,0.0002901643,0.0013836248
3146,0.0002036755,0.0027139866
3570,0.0003739811,0.0047090115
3760,0.0021524325,0.0119491592
3902,0.0000539014,0.0024108423
4356,0.0001241870,0.0004591281
5921,0.0000793679,0.0016960229
5997,0.0007460576,0.0029024090
6047,0.0001509025,0.0020356280
6714,0.0010162591,0.0009049525
6815,0.0036902857,0.0029673544
7569,0.0001092190,0.0001370717
7605,0.0022936947,0.0044557976
8022,0.0016480165,0.0016964462
8176,0.0000603505,0.0005492698
9140,0.0004973575,0.0013592624
9531,0.0020907957,0.0091254868
10167,0.0003451913,0.0001242693
11445,0.0005419848,0.0002748758
17297,0.0024555290,0.0062794875
18433,0.0294952904,0.0205112312
19701,0.0115304656,0.0042636988
20200,0.0084394578,0.0113535216
20474,0.0024998290,0.0007583102
21843,0.0039152516,0.0015842974
24582,0.0040536987,0.0007038237
24877,0.0031737941,0.0000473588
25774,0.0035159858,0.0010872581
26071,0.0022875184,0.0008003735
26092,0.0020340950,0.0005382627
26408,0.0012469827,0.0003497666
26772,0.0024826018,0.0000000000
26780,0.0048040460,0.0003363462
26861,0.0043849390,0.0001103767
27080,0.0041888895,0.0001379524
27317,0.0173215765,0.0002754509
27563,0.0014111413,0.0000118657
27703,0.0009793712,0.0000000000
25,0.0000000000,0.0049965882
217,0.0000673018,0.0023736039
723,0.0003167417,0.0049185915
1007,0.0003976741,0.0195515616
1287,0.0007307042,0.0042071086
1709,0.0006677016,0.0048557618
2029,0.0008565118,0.0030997991
2419,0.0006985520,0.0141140438
2543,0.0010126993,0.0045080493
2736,0.0004606907,0.0011581139
2948,0.0023106694,0.0064910103
3168,0.0016055343,0.0044561773
3392,0.0006127568,0.0017515773
3922,0.0031165777,0.0024748389
3975,0.0010279027,0.0015953173
4157,0.0009602885,0.0034241325
9819,0.0014993735,0.0012910920
10224,0.0002596364,0.0013060501
10488,0.0005365572,0.0005226536
10493,0.0002348313,0.0019082846
11439,0.0091959878,0.0204508192
11440,0.0010335745,0.0036545389
12368,0.0004318760,0.0009486199
12431,0.0009060915,0.0123171401
12614,0.0055632372,0.0155924520
13369,0.0007079081,0.0027417455
13500,0.0017369630,0.0021543987
13555,0.0016467056,0.0024555624
13618,0.0007605194,0.0011217918
13947,0.0020184336,0.0080279474
15406,0.0114557831,0.0223089928
16247,0.0137358821,0.0282082344
16924,0.0099860880,0.0128479638
17167,0.0027343710,0.0022207860
18410,0.0148299689,0.0105336711
18916,0.0218908367,0.0119568260
19753,0.0081235028,0.0016354677
21912,0.0135146370,0.0078891875
22337,0.0279579535,0.0049791296
23181,0.0067080870,0.0020815423
23755,0.0128412823,0.0013759213
23785,0.0249201712,0.0025125446
24786,0.0102109950,0.0031276899
25547,0.0049467738,0.0002933613
26299,0.0263362902,0.0017155822
26356,0.0021422180,0.0008195948
26692,0.0071400926,0.0004886854
27153,0.0129794829,0.0001685755
27755,0.0071178769,0.0000000000
26,0.0000000000,0.0000385090
12758,0.0001390822,0.0005194822
13002,0.0003846340,0.0001549828
13824,0.0006800047,0.0003879898
14921,0.0005895787,0.0000557903
15195,0.0007872741,0.0004173760
27161,0.0002783905,0.0000012525
27,0.0000000000,0.0065550274
206,0.0001288320,0.0036928661
276,0.0002522428,0.0060944144
365,0.0000882933,0.0076173520
392,0.0003501968,0.0055749004
528,0.0000882933,0.0021718294
598,0.0004607248,0.0025908562
621,0.0010049799,0.0094451215
637,0.0011457556,0.0040135879
675,0.0011050746,0.0089071743
773,0.0014575596,0.0078949320
795,0.0009948105,0.0194426884
840,0.0019301137,0.0064312267
870,0.0015363928,0.0022314339
882,0.0000882933,0.0015200531
902,0.0022429904,0.0132923342
937,0.0030163774,0.0077921708
967,0.0019909873,0.0180831121
1437,0.0028352795,0.0077519785
1533,0.0011549342,0.0063056386
1738,0.0009964734,0.0164429779
1761,0.0023860338,0.0104082889
1807,0.0027534965,0.0047060343
1914,0.0022645278,0.0091103666
2274,0.0017056628,0.0155563332
2489,0.0028208055,0.0018332118
2523,0.0006043110,0.0078120514
2914,0.0010650127,0.0174725355
3135,0.0008519497,0.0085032726
3285,0.0030119525,0.0058323740
3427,0.0010822061,0.0033156360
3830,0.0014132572,0.0031143727
4075,0.0021050547,0.0048278176
4080,0.0026486216,0.0073316149
4687,0.0039414957,0.0074980702
5228,0.0105752590,0.0219806373
5376,0.0017985215,0.0067046120
5715,0.0015785885,0.0027927033
5970,0.0019845222,0.0018658615
6225,0.0011775188,0.0050714490
6314,0.0024727098,0.0068841871
6836,0.0006743543,0.0043367665
7026,0.0020125097,0.0038898247
7379,0.0036423170,0.0206707167
7451,0.0018146788,0.0014837224
7751,0.0011177189,0.0060169780
7868,0.0030218050,0.0034819121
8270,0.0012225535,0.0029996810
8333,0.0026701193,0.0024885476
8353,0.0014131284,0.0056872481
8523,0.0040446666,0.0220840601
8586,0.0033986377,0.0035163096
8770,0.0021244863,0.0027366341
9246,0.0016481969,0.0030578148
9883,0.0018019991,0.0054716459
10194,0.0009100539,0.0049686379
17747,0.0016454264,0.0030117994
22669,0.0258043141,0.0110235345
22685,0.0101943327,0.0033461836
25487,0.0076264681,0.0030070136
25515,0.0100236486,0.0032856715
25593,0.0066809340,0.0030777325
26596,0.0237128250,0.0010137243
26698,0.0234270057,0.0018272924
26994,0.0269988396,0.0012458753
27076,0.0061639547,0.0005162827
27286,0.0131765824,0.0005615005
27335,0.0073034684,0.0004880509
27554,0.0226578927,0.0005589373
27557,0.0058356887,0.0002919761
27575,0.0075752252,0.0002094931
27647,0.0112423185,0.0000000000
28,0.0000000000,0.0004905303
287,0.0000066072,0.0003719880
21031,0.0069433376,0.0098595609
22346,0.0089367648,0.0027196298
22755,0.0012466629,0.0018709891
24183,0.0130511003,0.0016217191
24935,0.0005148587,0.0007586998
27042,0.0057183145,0.0001586380
29,0.0000000000,0.0068814451
78,0.0000926900,0.0130338875
3549,0.0028524943,0.0149793867
3637,0.0009178555,0.0091229099
4965,0.0002020588,0.0071827824
5160,0.0058534543,0.0219283002
6565,0.0001927542,0.0025938659
7844,0.0018794866,0.0073175621
11029,0.0000926900,0.0000445620
16870,0.0189047205,0.0724022552
16907,0.0431759965,0.0908340559
17578,0.0373138327,0.0866687967
17829,0.0240938433,0.0376366727
18219,0.0228655829,0.0397325420
18818,0.0130468464,0.0146931335
19001,0.0078547474,0.0025108893
19357,0.0094390130,0.0037036883
22053,0.0088237042,0.0032045780
22190,0.0108917106,0.0001940156
22240,0.0151714462,0.0049660557
23222,0.0133644858,0.0038863023
24230,0.0082170761,0.0018688772
24743,0.0060576148,0.0017181697
24834,0.0120154125,0.0008285226
25007,0.0058429105,0.0005434531
26475,0.0084395542,0.0001363806
26503,0.0046559382,0.0002545596
30,0.0000000000,0.0000012689
14047,0.0000000285,0.0000000000
19592,0.0000812442,0.0000017667
20564,0.0000002980,0.0000012737
25367,0.0000126320,0.0001210520
31,0.0000000000,0.0016382687
389,0.0000916128,0.0134549702
1822,0.0003250014,0.0005258176
9360,0.0005488321,0.0006030664
9373,0.0021083411,0.0004741964
23691,0.0106676213,0.0008448834
27081,0.0162178006,0.0001324153
32,0.0000000000,0.0024197094
194,0.0000325924,0.0026308637
209,0.0001448515,0.0024995411
310,0.0000680290,0.0051242154
762,0.0004585384,0.0037099549
965,0.0000680290,0.0045137160
1050,0.0000325924,0.0070171869
1258,0.0002613749,0.0028945172
1473,0.0004910974,0.0026452219
1633,0.0008352874,0.0022000090
1746,0.0006024451,0.0055260973
2118,0.0002399865,0.0021370464
2184,0.0000680290,0.0015567487
2402,0.0013754213,0.0067628407
2700,0.0002687716,0.0020427315
2993,0.0006595868,0.0025946239
3076,0.0010046623,0.0033340471
3208,0.0025305344,0.0024698695
3388,0.0011726199,0.0044462007
3589,0.0001288267,0.0012654188
3765,0.0018672190,0.0079457814
3774,0.0024845307,0.0040725527
3857,0.0015712331,0.0055749385
4175,0.0003907370,0.0023202044
4288,0.0036626938,0.0036596371
4405,0.0002300835,0.0023096608
4793,0.0006156104,0.0021397828
5612,0.0004300663,0.0013670302
6731,0.0026146590,0.0043570956
7785,0.0004906305,0.0015353696
9711,0.0005480356,0.0013185270
9731,0.0024677066,0.0029133099
10051,0.0007977018,0.0028906090
23890,0.0092240261,0.0049013406
27122,0.0079382217,0.0007828219
27552,0.0052912951,0.0001032293
197,0.0001283825,0.0176217200
285,0.0003838406,0.0029851013
368,0.0001593941,0.0020404569
708,0.0003449145,0.0016896444
722,0.0002193464,0.0022449554
759,0.0007657643,0.0038911207
774,0.0004300469,0.0031939903
782,0.0005303055,0.0015399877
811,0.0010799394,0.0132656514
879,0.0014576722,0.0050556491
888,0.0017726021,0.0037302130
920,0.0009554242,0.0053384996
973,0.0003285321,0.0035169703
1023,0.0010181379,0.0023157773
1121,0.0013098443,0.0021866739
1234,0.0002197888,0.0015169381
1284,0.0011032364,0.0029404419
1420,0.0013705700,0.0043149420
1431,0.0003732903,0.0030262722
1478,0.0007714937,0.0028899198
1665,0.0007481885,0.0016868331
1716,0.0005867641,0.0016104789
1731,0.0012907594,0.0036204482
1804,0.0005235819,0.0027253669
1847,0.0004407677,0.0016895277
1899,0.0016917474,0.0023220747
1952,0.0005280037,0.0081060945
2400,0.0009292426,0.0032630969
2412,0.0016102615,0.0029558034
2583,0.0009466080,0.0081735089
2635,0.0016718278,0.0089808964
2639,0.0002493512,0.0024665262
2733,0.0008635800,0.0020261136
2912,0.0024401316,0.0034014735
3127,0.0004029179,0.0012307924
3674,0.0002859731,0.0012433258
3705,0.0010073668,0.0025788378
4077,0.0017059093,0.0033413033
4316,0.0006612562,0.0026106314
4395,0.0030541578,0.0033107433
4521,0.0005223772,0.0015104488
4550,0.0010830171,0.0022735721
4585,0.0006262150,0.0014732749
4599,0.0014263835,0.0065428436
4658,0.0017972571,0.0024604317
5022,0.0007438141,0.0011988291
5547,0.0011065532,0.0014294346
5572,0.0036453666,0.0042282420
5660,0.0009846140,0.0018345981
5772,0.0009339520,0.0019233748
5830,0.0004643997,0.0017611800
5924,0.0011519954,0.0032759567
6064,0.0005642007,0.0012049538
6066,0.0031859692,0.0130148552
6114,0.0012250647,0.0022570711
6151,0.0019306891,0.0021169530
6226,0.0008585563,0.0021431137
6287,0.0008314041,0.0015917383
6525,0.0005408050,0.0096791354
6533,0.0011802544,0.0006981838
6600,0.0019178650,0.0020704400
6944,0.0012270058,0.0097782229
7019,0.0014492266,0.0025178593
7030,0.0004715738,0.0103849849
7396,0.0008879692,0.0057556415
7410,0.0007327847,0.0026920271
7435,0.0011639089,0.0010670698
7774,0.0012289681,0.0011340292
7809,0.0024059889,0.0179502948
7896,0.0002209708,0.0012634311
7916,0.0042962852,0.0034896743
7948,0.0016279093,0.0022351440
7992,0.0022420193,0.0019301887
8039,0.0014371611,0.0024097075
8421,0.0016376736,0.0038153906
8953,0.0008397441,0.0011692557
8996,0.0006347803,0.0013273653
9141,0.0019596522,0.0084200728
9578,0.0048431121,0.0188222671
9859,0.0003848656,0.0022218207
10074,0.0009760393,0.0011683568
26282,0.0288422001,0.0042615890
26302,0.0104028510,0.0017278607
26661,0.0051956515,0.0007600744
26811,0.0047839108,0.0003756663
26833,0.0177521456,0.0029395508
26866,0.0052982945,0.0012739093
26960,0.0035764305,0.0004017554
27066,0.0065875392,0.0004903536
27078,0.0086154786,0.0012266362
27116,0.0038872666,0.0003679140
27157,0.0145678678,0.0007076502
27246,0.0017864477,0.0000179531
27320,0.0022773600,0.0002338312
27341,0.0019569784,0.0002485781
27400,0.0097161646,0.0007375730
