Node,Hub,Authority
956,0.0598479262,0.0001556697
972,0.0866732645,0.0000047669
974,0.0590624773,0.0002575554
1035,0.0579098922,0.0002076076
1061,0.0577780875,0.0001511113
1067,0.0576524552,0.0001369313
1089,0.0593404373,0.0000392488
1110,0.0619228939,0.0083428644
1186,0.0575319595,0.0006983851
1205,0.0579499362,0.0012628338
1221,0.0578035502,0.0000000593
1243,0.0576152792,0.0013594827
1259,0.0602114138,0.0001399212
1287,0.0588533594,0.0033416795
1297,0.0594805017,0.0000098309
1311,0.0579260420,0.0001413909
1315,0.0574940957,0.0006098984
1389,0.0588200795,0.0021814336
1397,0.0577438993,0.0000952814
1475,0.0636012572,0.0000942427
1526,0.0626510519,0.0000053807
1649,0.0584798188,0.0041778796
1674,0.0575228085,0.0041696037
1713,0.0588688692,0.0002278253
1731,0.0577193524,0.0002711296
1748,0.0671408345,0.0000446652
1771,0.0583871799,0.0000014759
1783,0.0575625290,0.0042737414
1798,0.0580998682,0.0022973342
1805,0.0580669897,0.0001011848
1811,0.0574863534,0.0001524060
1821,0.0582196421,0.0001259855
1823,0.0602764636,0.0000000000
1841,0.0578951243,0.0000125145
1853,0.0585050000,0.0003129959
1904,0.0580847276,0.0000000000
1948,0.0575309920,0.0000293809
1959,0.0575473205,0.0000000000
2006,0.0835569543,0.0019067564
2117,0.0578741931,0.0003687299
2218,0.0580011945,0.0005786644
2269,0.0578797300,0.0000329393
2502,0.0574628679,0.0003236934
2601,0.0581651247,0.0000060062
2611,0.0593567686,0.0000000000
2622,0.0575013017,0.0000000000
2631,0.0580117137,0.0000000000
2646,0.0574556239,0.0000482327
2677,0.0595830884,0.0000000000
2699,0.0578481984,0.0000268721
2717,0.0583949638,0.0000295340
2741,0.0574848901,0.0000253013
2776,0.0599228661,0.0000056246
2785,0.0656363582,0.0000000000
2795,0.0591540417,0.0000105356
2797,0.0574780225,0.0000310331
2810,0.0585250620,0.0000000000
2868,0.0584536075,0.0000000000
2889,0.0577110228,0.0000000004
2994,0.0581524371,0.0000088635
3002,0.0574791435,0.0000000000
3043,0.0583723921,0.0000011125
3062,0.0585491809,0.0000000000
3134,0.0575080181,0.0000000000
3176,0.0577226905,0.0000374892
3215,0.0672023806,0.0000169496
3287,0.0576864460,0.0000000000
3334,0.0596376284,0.0000138991
3372,0.0574655422,0.0001781158
3378,0.0580331828,0.0000000000
3417,0.0579208461,0.0000293558
3478,0.0577830417,0.0000000000
3497,0.0619665649,0.0000000000
3505,0.0575794497,0.0000000000
3555,0.0574884683,0.0000000000
3562,0.0584240460,0.0000980772
3589,0.0745283313,0.0013095939
3598,0.0574737490,0.0000000000
3625,0.0596149788,0.0000080466
3694,0.0575101599,0.0000000000
3708,0.0574690368,0.0001205355
3734,0.0577092992,0.0000000000
3773,0.0576315940,0.0000212653
3787,0.0588876580,0.0000000000
3837,0.0581887360,0.0000166286
3866,0.0574684676,0.0000000000
3869,0.0574579870,0.0001152146
3954,0.0590257470,0.0000000000
4005,0.0587330953,0.0000000000
4009,0.0589886957,0.0000000000
4015,0.0576730968,0.0000000000
4027,0.0584702983,0.0000000000
4058,0.0577052913,0.0002022435
4139,0.0574694775,0.0000036054
4174,0.0597869854,0.0000000000
4175,0.0578085086,0.0000000000
4270,0.0577604626,0.0000000000
4306,0.0575389226,0.0000000000
4326,0.0604964453,0.0000000000
4342,0.0574937882,0.0000000000
4601,0.0574875829,0.0000000000
4619,0.0671127697,0.0000208259
4667,0.0575362466,0.0000000000
4715,0.0575109261,0.0000000000
4862,0.0575084793,0.0000000000
4882,0.0574575642,0.0000000000
6,0.0486307272,0.0344062749
7,0.0411439094,0.2467825482
8,0.0486307272,0.0823295007
12,0.0533550965,0.0351481905
13,0.0533550965,0.0203369115
20,0.0308116635,0.0061969984
27,0.0365509656,0.0559615308
33,0.0480478402,0.0187916830
39,0.0304249603,0.0144626734
69,0.0302340358,0.0139935170
72,0.0311264977,0.0117282830
75,0.0307115636,0.0010712595
81,0.0322026953,0.0080751017
89,0.0308777254,0.0038344584
109,0.0314478483,0.0032186852
117,0.0279053551,0.0069687615
124,0.0282564212,0.0073869280
139,0.0279412132,0.0221699397
143,0.0280571701,0.0089122205
156,0.0276530844,0.0093022626
159,0.0444896209,0.0059681204
170,0.0326039867,0.0025013974
184,0.0282070174,0.0102166767
193,0.0281946770,0.0006683281
195,0.0298087813,0.0019661919
216,0.0345143009,0.0007143617
220,0.0322891083,0.0017517650
247,0.0292375128,0.0014648118
260,0.0304189793,0.0019971113
264,0.0278698129,0.0034200384
285,0.0307309080,0.0000313009
317,0.0329443531,0.0023305455
324,0.0293178609,0.0026059791
332,0.0281069051,0.0058061068
358,0.0276986687,0.0040489956
363,0.0266399152,0.0055166223
371,0.0276688677,0.0000000000
380,0.0272772053,0.0029435450
384,0.0281606977,0.0000000000
397,0.0281281363,0.0012820111
400,0.0300864655,0.0009172145
426,0.0275153089,0.0006364813
438,0.0305116579,0.0016575655
445,0.0473752017,0.0065022256
447,0.0278853294,0.0006837234
449,0.0285188441,0.0000000000
452,0.0268195293,0.0002295739
469,0.0440074167,0.0000291742
495,0.0266447141,0.0007436101
506,0.0270242458,0.0009887610
526,0.0310072635,0.0045310813
537,0.0265274766,0.0007632167
683,0.0310890142,0.0021882412
703,0.0390850390,0.0003728020
714,0.0269658933,0.0034231223
715,0.0275417171,0.0005035732
750,0.0270657332,0.0000546122
917,0.0266237549,0.0041411936
947,0.0304728468,0.0001428990
966,0.0266739422,0.0063651513
980,0.0285678128,0.0000387940
981,0.0265153625,0.0058174248
996,0.0271194059,0.0041734107
999,0.0268581128,0.0007096221
1062,0.0288063385,0.0001111671
1118,0.0363083682,0.0000178785
1122,0.0273922296,0.0001039793
1126,0.0274035570,0.0000251684
1226,0.0277141148,0.0000330062
1236,0.0265715593,0.0012827197
1244,0.0280116796,0.0012180261
1250,0.0266397730,0.0000000000
1269,0.0318833817,0.0003070416
1277,0.0266538985,0.0000902405
1284,0.0265694456,0.0000292793
1312,0.0288396027,0.0001432340
1320,0.0272577222,0.0000032159
1337,0.0279383649,0.0000202996
1395,0.0303805672,0.0001213149
1410,0.0289770749,0.0001644102
1414,0.0266242127,0.0000232328
1424,0.0309508896,0.0000000000
1434,0.0367707916,0.0000031446
1454,0.0296083700,0.0000000000
1498,0.0300294264,0.0000181352
1530,0.0276661212,0.0000116751
1580,0.0277656536,0.0000000000
1601,0.0286134366,0.0000000000
1611,0.0287915409,0.0008854661
1626,0.0271516043,0.0001717033
1635,0.0285057630,0.0023722503
1801,0.0276861555,0.0000000000
1856,0.0296903140,0.0000575502
1906,0.0266304905,0.0000244862
1933,0.0266001172,0.0000000000
1966,0.0269609194,0.0002152146
2092,0.0265241623,0.0000487034
2108,0.0267904893,0.0000996005
2111,0.0278959136,0.0000172887
2113,0.0266448232,0.0001245060
2171,0.0265026948,0.0000068408
2240,0.0266084759,0.0000017095
2258,0.0285759102,0.0000218713
2267,0.0267604259,0.0000034913
2291,0.0276834753,0.0000338966
2416,0.0268310917,0.0000990252
2438,0.0265259833,0.0000000000
2445,0.0265110465,0.0001920026
2451,0.0272963590,0.0019869655
2519,0.0264909383,0.0000000000
2527,0.0264733712,0.0000252421
2597,0.0270383523,0.0000093451
2645,0.0265153980,0.0043355055
2782,0.0266898376,0.0000000000
2813,0.0268663561,0.0000000000
2863,0.0269222689,0.0001071009
2870,0.0287477452,0.0000000000
2880,0.0269871281,0.0000002615
2930,0.0270232063,0.0000008424
3070,0.0278400084,0.0004204738
3121,0.0290401868,0.0000000000
3168,0.0280547878,0.0000000000
3211,0.0265372583,0.0000000000
3225,0.0265115415,0.0000000000
3238,0.0272833838,0.0001225827
3247,0.0265639510,0.0000000000
3375,0.0266333530,0.0000130848
3439,0.0269533757,0.0000029012
3483,0.0265679460,0.0000000000
3530,0.0267725025,0.0000000000
3547,0.0290171102,0.0000000000
3641,0.0267781061,0.0000022899
3685,0.0265145722,0.0000674110
3690,0.0276759253,0.0000448423
3698,0.0264699256,0.0000000000
3766,0.0291080078,0.0000000000
3784,0.0299615414,0.0000643641
3792,0.0265012733,0.0000000000
3839,0.0265343761,0.0000013402
3849,0.0265187633,0.0003344032
3894,0.0268118405,0.0000000000
4023,0.0264752940,0.0000000000
4109,0.0264791113,0.0000000383
4112,0.0280604859,0.0000000000
4120,0.0264947320,0.0000000000
4131,0.0267763908,0.0000000000
4165,0.0268812398,0.0000000000
4272,0.0265852156,0.0000000000
4279,0.0296620098,0.0000000000
4295,0.0265087489,0.0000000000
4356,0.0265020697,0.0000029329
4389,0.0265021989,0.0000000000
4409,0.0264930751,0.0000000000
4416,0.0322053792,0.0000000000
4421,0.0264810860,0.0000000000
4563,0.0264807199,0.0000000000
4740,0.0265739263,0.0000000000
4746,0.0264854650,0.0000000000
4751,0.0265056245,0.0000000000
4855,0.0264888744,0.0003826935
4900,0.0266637882,0.0000036236
4926,0.0279646321,0.0000000000
123,0.0020412967,0.0087633887
190,0.0032935527,0.0022632915
553,0.0156189405,0.0013329112
841,0.0024332147,0.0001142512
1041,0.0059553123,0.0001578900
1166,0.0035461036,0.0000443906
1518,0.0014219333,0.0000088535
1639,0.0017218105,0.0000875683
1672,0.0056186140,0.0000000000
1682,0.0015716356,0.0002321132
1789,0.0027119465,0.0005983932
1873,0.0011885072,0.0000211548
1909,0.0010955098,0.0000289747
1946,0.0034511718,0.0007242361
2387,0.0013985295,0.0000046880
2406,0.0044221312,0.0000453453
2423,0.0025702350,0.0000942427
2514,0.0010897864,0.0000397997
2826,0.0013476251,0.0000778573
3437,0.0067977387,0.0001933387
3534,0.0010915004,0.0000000000
3572,0.0012201737,0.0009222090
3675,0.0032648125,0.0000000000
3821,0.0011135816,0.0000000000
4282,0.0015469509,0.0001214373
4426,0.0010177808,0.0000034576
4483,0.0016286685,0.0000000000
4753,0.0020682506,0.0000000000
4836,0.0012283186,0.0000000000
4913,0.0013055903,0.0000000000
21,0.0296018652,0.0655830534
26,0.0143599769,0.0230633728
28,0.0180744720,0.0201348305
36,0.0257246431,0.0016627211
40,0.0132911658,0.0126346820
49,0.0245943518,0.0114301475
53,0.0156262159,0.0167221158
71,0.0121521951,0.0087641045
80,0.0124398286,0.0010048189
84,0.0109307439,0.0016591221
104,0.0105054525,0.0006460024
110,0.0118756511,0.0080680589
116,0.0115632389,0.0033020851
118,0.0145850523,0.0017240839
127,0.0161118278,0.0029082065
132,0.0120311169,0.0006649776
146,0.0156190822,0.0229039906
167,0.0122429982,0.0048064570
171,0.0128717666,0.0069459549
172,0.0107991567,0.0047632997
198,0.0126928763,0.0075510251
205,0.0177110618,0.0024661999
248,0.0110678036,0.0001702646
271,0.0115078970,0.0032373743
315,0.0103431731,0.0008011611
331,0.0109640481,0.0119874929
385,0.0111598898,0.0020688177
396,0.0122027131,0.0007057127
398,0.0104458737,0.0010351376
431,0.0107292693,0.0009898583
465,0.0114474759,0.0003344394
472,0.0108646590,0.0000000000
558,0.0102714606,0.0045403998
566,0.0104383800,0.0025774376
572,0.0104241430,0.0005420404
639,0.0105085151,0.0001025481
731,0.0116058139,0.0013844139
744,0.0101465606,0.0001760616
758,0.0106451602,0.0013845454
791,0.0101639770,0.0015692157
816,0.0148162925,0.0002743334
895,0.0273313466,0.0002860163
952,0.0105198954,0.0000898447
955,0.0145814222,0.0003037110
970,0.0100848136,0.0000866276
977,0.0101253620,0.0005858078
1025,0.0104099973,0.0000080458
1032,0.0100721495,0.0000478159
1088,0.0100872939,0.0040176044
1151,0.0112498212,0.0001396894
1180,0.0145169991,0.0002813458
1219,0.0100438387,0.0000011968
1257,0.0110001698,0.0000000000
1294,0.0114982441,0.0033562886
1296,0.0101368096,0.0012018535
1353,0.0113410470,0.0002399413
1417,0.0121737606,0.0001812578
1487,0.0101139996,0.0000000000
1513,0.0104887477,0.0001813816
1553,0.0227667582,0.0002918795
1602,0.0100003150,0.0000263212
1633,0.0132530407,0.0000876199
1677,0.0146428920,0.0001077300
1726,0.0155545248,0.0000837655
1740,0.0125589500,0.0000001984
1804,0.0174818638,0.0003428538
1842,0.0113246916,0.0000098792
1917,0.0100622814,0.0001540154
1936,0.0100420062,0.0000000000
1965,0.0147101845,0.0001739457
1990,0.0100630293,0.0000500168
2039,0.0103236787,0.0000002034
2084,0.0109546485,0.0040204016
2119,0.0116289207,0.0000000000
2241,0.0110038401,0.0001325505
2278,0.0102408246,0.0000000000
2332,0.0100632652,0.0000496404
2342,0.0102176996,0.0000001528
2429,0.0100872693,0.0000000000
2473,0.0106886873,0.0003092798
2705,0.0099898003,0.0001385943
2737,0.0101941654,0.0000000000
2748,0.0106370640,0.0000236516
3009,0.0103825729,0.0020484998
3124,0.0120789069,0.0000000000
3189,0.0120146832,0.0000621853
3244,0.0107496991,0.0000000000
3261,0.0101755682,0.0002210478
3284,0.0126124684,0.0000000000
3396,0.0181137489,0.0000000000
3399,0.0100708527,0.0000474488
3413,0.0099913568,0.0000000000
3524,0.0106172503,0.0000000000
3755,0.0100474250,0.0000000000
3871,0.0102894842,0.0000452097
4031,0.0115685294,0.0000004362
4037,0.0102934671,0.0000000000
4076,0.0103973637,0.0000000000
4233,0.0100126922,0.0000012664
4267,0.0099916164,0.0000290212
4301,0.0116229324,0.0000000000
4316,0.0101368572,0.0000000000
4352,0.0100894080,0.0000000000
4603,0.0225409160,0.0000000000
4626,0.0104002974,0.0000000000
4695,0.0133252874,0.0000000000
4755,0.0100018833,0.0000000000
15,0.0242566145,0.0675582449
22,0.0162378583,0.0429813363
23,0.0163378215,0.0237483495
24,0.0239912822,0.0119697655
43,0.0230471222,0.0070888162
73,0.0230645258,0.0082767044
97,0.0151299124,0.0056000772
102,0.0138086880,0.0088242576
115,0.0160920194,0.0126970201
125,0.0144662295,0.0012019080
152,0.0239635402,0.0143484683
165,0.0311692030,0.0088935340
168,0.0313287727,0.0024396580
174,0.0306682981,0.0062480238
177,0.0136385945,0.0046680887
223,0.0147242565,0.0007837817
250,0.0140710810,0.0045701358
269,0.0166489512,0.0005520067
270,0.0127765909,0.0071244489
308,0.0182793584,0.0009318184
320,0.0156449244,0.0046750190
474,0.0138748929,0.0006282730
482,0.0139509030,0.0011663254
507,0.0143043720,0.0002080142
552,0.0137300799,0.0044425755
589,0.0194528171,0.0000000000
595,0.0132823757,0.0000000000
634,0.0129225900,0.0025166972
698,0.0136297541,0.0000000000
707,0.0128214072,0.0000000000
769,0.0145755876,0.0020375001
771,0.0165778552,0.0015562707
788,0.0129665925,0.0001535829
802,0.0134306244,0.0000208262
842,0.0151871686,0.0004271187
893,0.0131730184,0.0003868381
906,0.0135779177,0.0047955846
914,0.0130193210,0.0000004607
916,0.0134261582,0.0011592679
988,0.0136016048,0.0000387940
1030,0.0142174290,0.0007249955
1052,0.0167157784,0.0002838883
1085,0.0137388393,0.0000492011
1094,0.0127594484,0.0000000000
1095,0.0142929969,0.0002445801
1131,0.0127091012,0.0001872151
1153,0.0132242251,0.0000626221
1162,0.0127346477,0.0001771220
1176,0.0129601762,0.0005548242
1327,0.0142979885,0.0001341188
1348,0.0127373902,0.0002213455
1394,0.0132694962,0.0000081430
1415,0.0133144423,0.0000000000
1429,0.0127909094,0.0003560971
1460,0.0130862764,0.0000000000
1483,0.0299435803,0.0040667250
1494,0.0127981064,0.0001129125
1573,0.0134843077,0.0004482536
1617,0.0127813574,0.0000452830
1660,0.0131324088,0.0000623335
1718,0.0126658363,0.0040172130
1762,0.0148846091,0.0000000000
1773,0.0131864852,0.0000912736
1828,0.0132759919,0.0000170928
1849,0.0128886903,0.0000000000
1852,0.0126838056,0.0000000000
1891,0.0127471800,0.0000000000
1939,0.0140201563,0.0000215533
1947,0.0127140222,0.0000032869
2086,0.0130225252,0.0000000000
2177,0.0131912635,0.0012721958
2281,0.0128587295,0.0000980315
2353,0.0299368987,0.0000036364
2556,0.0127047073,0.0000000000
2594,0.0127121573,0.0000000000
2625,0.0135864775,0.0000232691
2649,0.0127167918,0.0001003849
2733,0.0131325739,0.0000748900
2751,0.0142161808,0.0000482249
2758,0.0126997292,0.0000000000
2831,0.0127087352,0.0000000000
2879,0.0132361077,0.0000000000
2944,0.0173410494,0.0000000000
3035,0.0142625681,0.0000210683
3123,0.0134380184,0.0000028790
3162,0.0128500104,0.0000000000
3196,0.0134913235,0.0000000000
3338,0.0131291982,0.0000076662
3342,0.0141101771,0.0000000000
3350,0.0127224918,0.0000902802
3354,0.0127051862,0.0000993893
3405,0.0134776418,0.0000009012
3450,0.0137538337,0.0000000000
3539,0.0126883904,0.0000000000
3617,0.0126725590,0.0000000000
3650,0.0126989748,0.0000000000
3823,0.0128972002,0.0000000000
3908,0.0131271611,0.0000000000
4022,0.0301263994,0.0000108658
4033,0.0126596022,0.0000000000
4054,0.0127174861,0.0000009881
4103,0.0128614774,0.0000000000
4113,0.0150073231,0.0000000000
4183,0.0129930485,0.0018640640
4222,0.0149896971,0.0000000000
4264,0.0141838109,0.0000000000
4271,0.0127419637,0.0000013672
4341,0.0128132025,0.0000159310
4349,0.0128311057,0.0000000000
4419,0.0127603694,0.0000000000
4449,0.0126528774,0.0000000000
4461,0.0128472726,0.0000000000
4588,0.0128404666,0.0000000000
4602,0.0128230621,0.0000000000
4645,0.0126574773,0.0000000000
4779,0.0126869314,0.0000000000
4861,0.0126642314,0.0000000000
4986,0.0146916690,0.0000000000
34,0.0090527206,0.0072990407
65,0.0076013534,0.0092733467
76,0.0088333791,0.0007638805
112,0.0076928445,0.0169973949
137,0.0034737260,0.0129791091
162,0.0033554452,0.0006276581
218,0.0050588951,0.0004401859
245,0.0058268503,0.0000670387
294,0.0027742883,0.0051641110
298,0.0073031881,0.0122145544
374,0.0047275689,0.0043614021
576,0.0030547317,0.0004657243
834,0.0025868271,0.0050968593
1005,0.0028963273,0.0023075185
1178,0.0027817927,0.0003040258
1308,0.0029457891,0.0000000000
1319,0.0039360395,0.0013994687
1392,0.0037525299,0.0012702802
1501,0.0027675879,0.0002971691
1575,0.0035386242,0.0014722120
1634,0.0026426500,0.0000727674
1704,0.0035455945,0.0096247004
1717,0.0025506927,0.0001355267
1867,0.0063663877,0.0000296686
1923,0.0043292324,0.0004724590
2138,0.0054401197,0.0011605470
2399,0.0026441923,0.0000967703
2685,0.0025948166,0.0000042750
2687,0.0024901271,0.0000000000
2985,0.0024927758,0.0001904964
3132,0.0031300496,0.0000033084
3184,0.0025265089,0.0000000000
3275,0.0036577409,0.0000000000
3317,0.0025565470,0.0000577661
3615,0.0046201984,0.0004606577
3682,0.0026018755,0.0000000000
3749,0.0025941635,0.0000000000
4123,0.0039294542,0.0000000000
4460,0.0024859478,0.0000840346
4489,0.0024753385,0.0000000000
4622,0.0032135766,0.0000000000
4789,0.0025756668,0.0000000000
4893,0.0082805002,0.0000000000
44,0.0222495215,0.0062129860
45,0.0219817644,0.0135363116
51,0.0217722025,0.0042905520
63,0.0279857324,0.0112064553
67,0.0235854883,0.0097480499
68,0.0205251075,0.0074602283
93,0.0276484109,0.0234586916
114,0.0259480889,0.0078600162
121,0.0240387651,0.0078716518
155,0.0236841894,0.0008114634
181,0.0218917451,0.0017508038
186,0.0190241190,0.0098672735
204,0.0265603882,0.0048320209
210,0.0221373585,0.0001778918
224,0.0259813127,0.0004741300
273,0.0191378635,0.0004357632
283,0.0183014424,0.0011790812
295,0.0183181036,0.0004493386
316,0.0181149760,0.0007863093
339,0.0179471857,0.0024151748
345,0.0190807615,0.0000106603
387,0.0180231256,0.0001315665
394,0.0193405277,0.0042195198
450,0.0183051368,0.0034584006
464,0.0186156211,0.0023019509
494,0.0184521651,0.0001613682
499,0.0178067923,0.0003406337
524,0.0178335238,0.0035698713
536,0.0180121356,0.0010715222
538,0.0176636198,0.0042009142
596,0.0188398403,0.0000355279
600,0.0190427187,0.0002515546
615,0.0208409999,0.0003161040
623,0.0233459527,0.0047814059
679,0.0221811377,0.0007104169
682,0.0219354970,0.0001481700
685,0.0186741673,0.0000000000
710,0.0185145350,0.0010112072
746,0.0182272319,0.0018742453
766,0.0174667327,0.0000010563
858,0.0175029373,0.0004831206
897,0.0177846417,0.0000773502
903,0.0188373183,0.0001629465
909,0.0211737618,0.0000017703
936,0.0176678901,0.0003578382
948,0.0190884626,0.0000000000
962,0.0181176143,0.0003456272
973,0.0197243015,0.0007955133
1044,0.0178614359,0.0002388902
1073,0.0181686136,0.0004552199
1096,0.0202231503,0.0024015929
1107,0.0177976639,0.0007029167
1108,0.0175969349,0.0019626317
1152,0.0182379813,0.0003899766
1164,0.0189463214,0.0002926175
1167,0.0187551817,0.0000548747
1227,0.0184779306,0.0001495343
1264,0.0183027434,0.0000175582
1279,0.0182332899,0.0002699728
1352,0.0175523087,0.0000665974
1359,0.0177340574,0.0000908896
1365,0.0220222802,0.0000416427
1369,0.0174405592,0.0010303209
1457,0.0227985280,0.0003107409
1502,0.0187326149,0.0000215508
1612,0.0231701250,0.0000000000
1753,0.0199570705,0.0000000000
1763,0.0198023500,0.0000000000
1903,0.0177144097,0.0000000000
1915,0.0197793791,0.0003345235
1968,0.0228987596,0.0003851947
1986,0.0175164193,0.0002972593
2045,0.0184952180,0.0000000000
2128,0.0175137036,0.0000000000
2242,0.0188947521,0.0000358628
2263,0.0175205726,0.0021983302
2266,0.0178743073,0.0000000000
2268,0.0189958759,0.0001176198
2275,0.0174228147,0.0007398711
2292,0.0174476655,0.0000000000
2298,0.0181886159,0.0005695614
2650,0.0183245085,0.0000060940
2697,0.0179690505,0.0040941931
2759,0.0175574790,0.0041168198
2773,0.0176193408,0.0000000000
2805,0.0186818906,0.0000000000
2828,0.0176813001,0.0000000000
2918,0.0174391524,0.0000000000
2927,0.0176031199,0.0000000000
2936,0.0181994395,0.0000525204
2947,0.0174330228,0.0000000000
2953,0.0174512509,0.0000838752
2959,0.0175082934,0.0003934525
3036,0.0179799092,0.0000024018
3042,0.0174308354,0.0000000000
3096,0.0177368376,0.0000139323
3201,0.0191639854,0.0000713982
3218,0.0228799286,0.0000442140
3347,0.0187895041,0.0000081690
3348,0.0175523027,0.0000000000
3359,0.0183121023,0.0000014855
3388,0.0175790560,0.0000116116
3395,0.0189470363,0.0017011039
3402,0.0240083084,0.0000502212
3462,0.0174454289,0.0000000000
3482,0.0174560087,0.0000000000
3512,0.0178352560,0.0000000000
3575,0.0175196237,0.0000000000
3631,0.0176172796,0.0000000000
3648,0.0219679318,0.0000000000
3789,0.0174331615,0.0000000000
3828,0.0179781453,0.0012284016
3942,0.0175959706,0.0000000000
3976,0.0174334113,0.0000027955
4042,0.0190606106,0.0000600090
4088,0.0175160918,0.0000000000
4115,0.0174456648,0.0000783711
4313,0.0174815994,0.0000000000
4353,0.0174694257,0.0000000000
4374,0.0177503996,0.0000000000
4466,0.0174228147,0.0000000000
4531,0.0178126718,0.0000000000
4673,0.0176240374,0.0001016792
4827,0.0175712282,0.0000000000
4896,0.0187326149,0.0000000000
4942,0.0176965128,0.0000000000
18,0.0107297170,0.0199852240
29,0.0113154212,0.0139173263
64,0.0100710676,0.0065496709
94,0.0078491087,0.0190944002
130,0.0065503523,0.0061447020
131,0.0098034808,0.0035193403
135,0.0078540620,0.0018680070
149,0.0105182061,0.0007341640
164,0.0113436305,0.0016762813
176,0.0106999772,0.0052679278
214,0.0064367673,0.0029415852
231,0.0076563315,0.0010946493
259,0.0081308530,0.0009401983
338,0.0143217769,0.0003297066
351,0.0083416907,0.0014929769
388,0.0068959244,0.0004317861
418,0.0063935930,0.0001222573
422,0.0112371332,0.0007034589
440,0.0065066703,0.0110389809
541,0.0110144910,0.0031693680
570,0.0079723162,0.0047121407
579,0.0076278213,0.0019880970
635,0.0061217077,0.0002264313
688,0.0073913539,0.0050203492
718,0.0097447802,0.0002216923
808,0.0061273378,0.0001203979
814,0.0061480970,0.0002421367
833,0.0105682427,0.0002958678
839,0.0060564200,0.0000868243
850,0.0092213685,0.0000077563
915,0.0062075907,0.0031720146
989,0.0088443880,0.0024099706
1028,0.0058652988,0.0000271837
1134,0.0065917055,0.0003907455
1247,0.0059076227,0.0005204459
1288,0.0113859841,0.0000000749
1317,0.0062701253,0.0001217629
1323,0.0110755154,0.0001428156
1330,0.0062017262,0.0000476608
1360,0.0083029946,0.0010423171
1431,0.0058491139,0.0001762918
1449,0.0060258263,0.0001163031
1540,0.0060968061,0.0040167065
1605,0.0078567528,0.0000569577
1609,0.0063221528,0.0000000000
1851,0.0059407671,0.0000000000
1920,0.0060098262,0.0000777006
1964,0.0060994729,0.0019647018
2134,0.0072406574,0.0002687772
2192,0.0071055790,0.0000000000
2239,0.0058726742,0.0001071471
2507,0.0058876251,0.0000000000
2568,0.0127774454,0.0004350600
2629,0.0064514244,0.0000475621
2639,0.0084171946,0.0000105057
2642,0.0062802994,0.0002300276
2955,0.0061611004,0.0001061762
3190,0.0128665488,0.0000000000
3234,0.0059053279,0.0040414373
3599,0.0094021556,0.0000000000
3654,0.0058270143,0.0000279817
3671,0.0059918042,0.0000000000
3800,0.0058398591,0.0000000000
