Node,Hub
895,0.0008354088
718,0.0005004550
719,0.0006529215
721,0.0009982562
723,0.0005911778
724,0.0007347310
725,0.0001351605
726,0.0005093023
799,0.0034651136
727,0.0001622255
728,0.0001302050
729,0.0001114512
730,0.0001678387
731,0.0002898143
732,0.0006456798
733,0.0009870295
735,0.0009998481
736,0.0006761476
737,0.0003622482
738,0.0002838646
740,0.0002952396
742,0.0012426303
743,0.0016558037
744,0.0019370264
881,0.0030876368
745,0.0015323325
983,0.0036769581
746,0.0007070010
910,0.0044968101
748,0.0002856296
749,0.0001825483
750,0.0001058401
751,0.0001783200
752,0.0002736261
753,0.0007355150
754,0.0006397862
755,0.0049119536
756,0.0050990045
968,0.0325704249
757,0.0020503799
758,0.0014581258
759,0.0012564244
760,0.0020001986
761,0.0028488692
763,0.0032511966
765,0.0015955538
767,0.0006380715
768,0.0004117882
769,0.0003128526
770,0.0003364207
772,0.0005109511
773,0.0006911524
774,0.0014710685
775,0.0017281241
777,0.0008460024
778,0.0004986804
779,0.0002042617
780,0.0001475929
781,0.0006284109
782,0.0011456935
793,0.0018074238
783,0.0014591713
785,0.0012188756
786,0.0016385394
787,0.0026726322
788,0.0040534019
790,0.0036347215
792,0.0019196136
988,0.0035523545
805,0.0001683217
795,0.0007700048
796,0.0007653896
797,0.0009260629
798,0.0018565668
801,0.0074146731
806,0.0005618455
807,0.0008753905
809,0.0012465626
903,0.0034801749
810,0.0011530281
812,0.0018004516
813,0.0021815797
815,0.0021219749
817,0.0007311719
820,0.0005990170
821,0.0002547135
822,0.0003466724
823,0.0005040496
824,0.0011437044
828,0.0022092051
829,0.0008354092
832,0.0032530538
833,0.0033177436
834,0.0031792626
835,0.0019532287
836,0.0020272977
838,0.0027036641
839,0.0042243251
840,0.0056742971
842,0.0055444914
844,0.0032460800
845,0.0033891671
846,0.0013908204
847,0.0010054731
850,0.0065583579
851,0.0061639434
853,0.0025373007
856,0.0021637142
858,0.0042492244
861,0.0029534983
862,0.0040619592
864,0.0080923705
866,0.0060644182
867,0.0070893934
868,0.0017565313
870,0.0012771233
871,0.0016220038
876,0.0033719023
878,0.0007469735
877,0.0001788252
880,0.0008892552
882,0.0019434672
883,0.0162437516
884,0.0265131290
886,0.0274417030
888,0.0026790783
889,0.0033999292
890,0.0017146121
891,0.0038271695
894,0.0022310994
896,0.0007474758
899,0.0007924704
900,0.0008736220
901,0.0016887464
907,0.0036606963
909,0.0026795075
913,0.0023630346
914,0.0014895908
915,0.0025069681
916,0.0037115103
918,0.0037992160
920,0.0040231237
921,0.0058141240
923,0.0052098313
924,0.0030318413
925,0.0021200086
927,0.0012957420
928,0.0009614541
929,0.0006874205
930,0.0011713237
931,0.0021991881
932,0.0042808676
936,0.0018043924
939,0.0009270653
940,0.0008004060
941,0.0022635263
942,0.0043367405
944,0.0073035028
945,0.0073800940
994,0.0214347412
947,0.0105419758
949,0.0104463364
950,0.0134637544
951,0.0120545224
954,0.0099486215
956,0.0166345482
957,0.0234743065
963,0.0018400596
969,0.0169597114
973,0.0023497587
974,0.0013162309
975,0.0023370841
980,0.0010915870
981,0.0005648639
982,0.0011000460
984,0.0018615884
986,0.0011041401
987,0.0016773406
990,0.0093292709
993,0.0104986729
995,0.0107960133
996,0.0589583620
