Node,Hub,Authority
74,0.0023875762,0.0053564748
486,0.0033934362,0.0169053738
838,0.0046456374,0.0081434754
941,0.0023875762,0.0211115396
2260,0.0023875762,0.0082189649
2495,0.0023875762,0.0117382413
3656,0.0035887302,0.0057107481
4098,0.0084425162,0.0044224749
5453,0.0084775036,0.0159996596
6816,0.0147254553,0.0034827676
7327,0.0124552596,0.0055775798
7464,0.0212723504,0.0085599649
7580,0.0090370190,0.0059027510
7886,0.0056222127,0.0185756439
7940,0.0132288070,0.0000000000
34,0.0000000000,0.0115602044
1942,0.0107225284,0.0099980159
2853,0.0023705162,0.0060670945
3170,0.0099757837,0.0071029477
3809,0.0034292303,0.0030551213
4791,0.0044221521,0.0034510308
5084,0.0062387199,0.0052148459
5520,0.0150043737,0.0074626997
5755,0.0119560644,0.0094791048
7445,0.0095147660,0.0073556710
7626,0.0090491639,0.0000000000
9955,0.0053554611,0.0000000000
35,0.0000000000,0.0082765228
773,0.0010867751,0.0254480123
1337,0.0113273801,0.0158249900
3144,0.0082059814,0.0117480019
3477,0.0083938417,0.0037205866
5739,0.0051994457,0.0135672251
5966,0.0132309216,0.0070545337
6698,0.0047799719,0.0025509071
36,0.0000000000,0.0117855649
718,0.0030330409,0.0282532406
1344,0.0015475410,0.0024534908
2742,0.0115147382,0.0094800204
4593,0.0069045020,0.0078672026
4853,0.0121117024,0.0057091450
5111,0.0115625816,0.0199398500
6215,0.0077651566,0.0056534983
7406,0.0111928378,0.0061660057
8644,0.0241229228,0.0000000000
37,0.0000000000,0.0071363967
426,0.0009370672,0.0118860701
1301,0.0068375077,0.0115093104
1662,0.0009370672,0.0084074314
4573,0.0034230857,0.0049376390
5456,0.0009370672,0.0069036795
5649,0.0083865508,0.0153687342
7693,0.0121798392,0.0037044493
7994,0.0142799086,0.0004266118
9924,0.0064303371,0.0015286104
294,0.0021535597,0.0117528951
711,0.0021535597,0.0110398195
820,0.0043238109,0.0094525163
1222,0.0021535597,0.0087495041
1232,0.0042964657,0.0030708367
1912,0.0055992986,0.0099680678
2639,0.0068204554,0.0082387797
3662,0.0043586975,0.0064636723
5361,0.0128185613,0.0106030792
6982,0.0111667944,0.0118509751
7368,0.0083289198,0.0043362349
7903,0.0065225886,0.0034823587
8076,0.0194159093,0.0070741354
8986,0.0104382575,0.0008026567
9385,0.0147016120,0.0000000000
39,0.0000000000,0.0122829123
95,0.0016128467,0.0095033804
212,0.0016128467,0.0073235966
1078,0.0031767855,0.0182359781
1117,0.0016128467,0.0123636238
3023,0.0055976052,0.0041822926
3069,0.0064012740,0.0085222438
6407,0.0140796056,0.0033682035
6920,0.0353951175,0.0004259509
8314,0.0071617956,0.0000000000
8524,0.0168919845,0.0000000000
40,0.0000000000,0.0171248347
279,0.0022486307,0.0142187667
531,0.0077379905,0.0117178727
3164,0.0030582502,0.0193682396
3645,0.0069096523,0.0102187254
4153,0.0077226682,0.0212529617
4330,0.0094150667,0.0028075040
6012,0.0291012958,0.0097865571
7632,0.0205503926,0.0024054645
9130,0.0273641491,0.0000000000
9548,0.0075281163,0.0025000126
9751,0.0087807730,0.0000000000
41,0.0000000000,0.0191953186
510,0.0025205021,0.0082315747
605,0.0025205021,0.0069062044
935,0.0055029806,0.0080945586
1591,0.0043110946,0.0125695628
3123,0.0052432261,0.0093960211
3496,0.0090449492,0.0027803550
3798,0.0063316057,0.0061998809
4803,0.0139088970,0.0084987610
5049,0.0199663945,0.0059998394
6005,0.0112968860,0.0046149420
6510,0.0061003572,0.0109528267
8562,0.0088231797,0.0000000000
8624,0.0283360305,0.0028872006
9107,0.0222785016,0.0000000000
520,0.0015465914,0.0078595497
2649,0.0050142660,0.0036748126
3734,0.0065244832,0.0068208921
3774,0.0063102439,0.0101609796
3981,0.0071102219,0.0208630257
4241,0.0098565984,0.0070950803
6198,0.0082454611,0.0022280381
6217,0.0089869686,0.0128213502
6696,0.0105047300,0.0056811347
9264,0.0256004061,0.0000000000
43,0.0000000000,0.0115998328
566,0.0045535732,0.0014884996
701,0.0015231528,0.0168035951
993,0.0056992508,0.0089887173
1204,0.0032743521,0.0104244904
2186,0.0036934041,0.0116988378
4333,0.0015231528,0.0241386555
7653,0.0221485064,0.0047085159
8323,0.0061126690,0.0039610989
8790,0.0158784405,0.0011242149
8850,0.0239339543,0.0000000000
44,0.0000000000,0.0195321761
2325,0.0056897406,0.0045671605
2655,0.0073730039,0.0192634572
2999,0.0076905351,0.0102420011
4062,0.0203966818,0.0155600384
4599,0.0037867909,0.0159603459
6244,0.0238171763,0.0077219039
6483,0.0112650613,0.0010917357
7459,0.0177942642,0.0054579748
7783,0.0136929306,0.0103158939
8519,0.0110617577,0.0055452822
8621,0.0137909144,0.0039215717
45,0.0000000000,0.0077684270
1612,0.0033552427,0.0183116393
2847,0.0082059307,0.0049849906
3163,0.0061270139,0.0167676622
3441,0.0040900801,0.0128387821
7377,0.0207958550,0.0019469251
8968,0.0165876854,0.0041411195
46,0.0000000000,0.0104309263
951,0.0047309169,0.0035260587
2145,0.0031053455,0.0103804610
3337,0.0022785633,0.0152542793
4236,0.0063256159,0.0058106145
5618,0.0154937124,0.0052325360
7179,0.0257615174,0.0010025324
7620,0.0163874945,0.0139578354
47,0.0000000000,0.0252851567
136,0.0033201476,0.0106515761
658,0.0043675330,0.0071718425
1157,0.0079088416,0.0100369377
2335,0.0033201476,0.0113103081
2544,0.0057129297,0.0076965475
2555,0.0052774301,0.0137170118
2620,0.0089209175,0.0142077759
4023,0.0078622817,0.0138131637
5054,0.0095789550,0.0092926816
7211,0.0157394723,0.0011243319
7359,0.0228407044,0.0000000000
7423,0.0207161878,0.0028869520
7900,0.0210314898,0.0027971515
8180,0.0153465706,0.0041916337
9393,0.0230059967,0.0036192615
9746,0.0176130950,0.0000000000
48,0.0000000000,0.0185623606
2476,0.0062846639,0.0165420929
3338,0.0040968152,0.0135528327
3498,0.0033257262,0.0070151912
3891,0.0228093961,0.0112542149
4001,0.0104886027,0.0168415652
6092,0.0091975011,0.0067387438
6864,0.0155376811,0.0023325553
8145,0.0152214081,0.0009550062
8251,0.0144031355,0.0111071933
8465,0.0097663206,0.0000000000
8686,0.0160396782,0.0000000000
9660,0.0141939866,0.0000000000
49,0.0000000000,0.0093796461
62,0.0012316242,0.0080756316
300,0.0012316242,0.0085845909
708,0.0012316242,0.0122378211
1345,0.0032421952,0.0188867199
1709,0.0031354187,0.0034484702
2245,0.0034575380,0.0195698809
3940,0.0110576359,0.0104609649
6200,0.0150569246,0.0074172270
6301,0.0057686426,0.0050030870
6863,0.0134519966,0.0024010782
8416,0.0125669495,0.0000000000
50,0.0000000000,0.0190822951
821,0.0042951465,0.0170659672
1417,0.0055245286,0.0123632941
2896,0.0025056612,0.0292187054
3839,0.0063758718,0.0144441568
5109,0.0129867775,0.0126168298
5406,0.0111698320,0.0081755889
5417,0.0069252794,0.0062788372
5476,0.0088526899,0.0111190398
5770,0.0075306498,0.0026066753
7184,0.0156301959,0.0037602547
8069,0.0203793634,0.0029097740
9371,0.0151988136,0.0000000000
9758,0.0166845716,0.0000000000
51,0.0000000000,0.0132957339
2372,0.0111964642,0.0077874481
2856,0.0042695119,0.0079948184
3289,0.0017458385,0.0216858522
3708,0.0042761815,0.0113621854
4453,0.0118561135,0.0156389547
4740,0.0126241522,0.0067821710
4920,0.0219041586,0.0063006890
6935,0.0202579384,0.0045141493
8906,0.0033553701,0.0000000000
9969,0.0097704099,0.0000000000
52,0.0000000000,0.0146935166
1208,0.0030691290,0.0074447398
2127,0.0023851659,0.0124638431
4024,0.0057514659,0.0086380568
4184,0.0120354198,0.0017291580
4751,0.0104848761,0.0072362727
5627,0.0158073616,0.0061307822
6626,0.0109871934,0.0036261895
6702,0.0139319028,0.0027032721
8756,0.0220351732,0.0017456226
9016,0.0154132270,0.0024457802
53,0.0000000000,0.0057545936
1166,0.0017989589,0.0115130288
4655,0.0062352340,0.0033515784
5090,0.0071933459,0.0069605655
6659,0.0142162517,0.0000000000
6921,0.0074706967,0.0095031589
7042,0.0042452498,0.0010880388
8072,0.0026653525,0.0006509289
54,0.0000000000,0.0116835893
258,0.0023741679,0.0083702346
1904,0.0015341507,0.0125545434
4936,0.0141536917,0.0084624633
7194,0.0182280581,0.0120961590
7734,0.0055875540,0.0047583648
8235,0.0142128440,0.0067983790
9176,0.0120536343,0.0017137774
55,0.0000000000,0.0106530053
60,0.0013988266,0.0052477662
4124,0.0034177133,0.0142055177
4735,0.0101544403,0.0040747586
4858,0.0051598146,0.0076940421
5012,0.0022897642,0.0072268022
5743,0.0102620844,0.0028823713
6112,0.0096316245,0.0079693482
6769,0.0125912119,0.0052543346
8631,0.0088824382,0.0034072190
9318,0.0173417876,0.0010263120
56,0.0000000000,0.0189575500
842,0.0060726015,0.0179848483
2469,0.0073701932,0.0185160910
5025,0.0178665251,0.0120898255
5283,0.0079355123,0.0191475942
6552,0.0272691251,0.0043147044
7756,0.0060341786,0.0078060210
7891,0.0230736534,0.0051777873
8052,0.0139319365,0.0074486631
8988,0.0127734584,0.0000000000
9612,0.0220471116,0.0000000000
57,0.0000000000,0.0140589135
1277,0.0026948110,0.0131019995
2307,0.0065775071,0.0022672975
4078,0.0095776647,0.0045886887
5211,0.0182819820,0.0115313292
9009,0.0094380963,0.0000000000
9870,0.0156189067,0.0000000000
58,0.0000000000,0.0130039531
885,0.0017075253,0.0150496320
2667,0.0064040227,0.0071750437
3258,0.0062687623,0.0293054107
4958,0.0044924532,0.0061500394
7363,0.0038875302,0.0079995927
7576,0.0149511261,0.0023779808
8778,0.0163174209,0.0006103152
8818,0.0098518990,0.0066226939
9209,0.0128768252,0.0000000000
59,0.0000000000,0.0106281289
547,0.0024677385,0.0199110228
1658,0.0026808076,0.0184601245
1713,0.0013955601,0.0093219963
2552,0.0039585024,0.0109398003
4318,0.0130737375,0.0072728803
6478,0.0192842261,0.0073637160
6971,0.0171593135,0.0105751914
8393,0.0092653803,0.0020523989
8648,0.0116549922,0.0000000000
63,0.0006890746,0.0116217443
100,0.0006890746,0.0118026006
924,0.0021507899,0.0125262901
2287,0.0028677776,0.0044322366
6223,0.0051445841,0.0076235769
7054,0.0070165551,0.0081549507
7648,0.0214073848,0.0074459741
61,0.0000000000,0.0165991150
308,0.0045662961,0.0129789553
1935,0.0073016156,0.0056745339
2331,0.0068292085,0.0047082970
4052,0.0134120244,0.0031621853
4644,0.0178189196,0.0052110063
4957,0.0157207347,0.0079034265
5449,0.0058322915,0.0031990395
8758,0.0158074653,0.0000000000
9595,0.0155136626,0.0000000000
76,0.0010603964,0.0059844963
1791,0.0050857840,0.0126152183
2651,0.0044418913,0.0147184301
2939,0.0044559097,0.0116619281
3539,0.0114697180,0.0122867475
3954,0.0092348956,0.0158568463
4449,0.0010603964,0.0069932879
4620,0.0062754508,0.0136832657
4993,0.0019209474,0.0096428201
5031,0.0164959804,0.0036658993
552,0.0051904244,0.0369838599
553,0.0035704095,0.0076347763
2881,0.0024595131,0.0049085763
4188,0.0063294290,0.0187214106
4381,0.0026096137,0.0000000000
5091,0.0101489056,0.0132515680
5981,0.0068180080,0.0132579513
8091,0.0084473564,0.0072098671
8387,0.0215258261,0.0000000000
9202,0.0057688383,0.0060835275
9510,0.0156389885,0.0000000000
64,0.0000000000,0.0128344314
925,0.0016852657,0.0176713024
2838,0.0042579633,0.0127488761
3464,0.0063166749,0.0079964931
3618,0.0109953831,0.0033939106
4627,0.0093317297,0.0020903227
4861,0.0263762166,0.0071170972
4985,0.0105564635,0.0061368711
7190,0.0080232767,0.0076232971
8601,0.0073696164,0.0043497458
9418,0.0128301025,0.0000000000
65,0.0000000000,0.0145073391
1574,0.0027149640,0.0133608383
4269,0.0124023739,0.0159983688
4444,0.0031944554,0.0220000646
4611,0.0121587155,0.0093610497
5435,0.0077729777,0.0148986652
5785,0.0076700979,0.0055405770
8522,0.0189246568,0.0000000000
8573,0.0118614852,0.0000000000
9822,0.0202814789,0.0000000000
66,0.0000000000,0.0134725008
860,0.0033359554,0.0203688381
2070,0.0078667384,0.0062333747
2113,0.0062749585,0.0047844758
2774,0.0067130206,0.0202613002
3167,0.0038262330,0.0076500488
4310,0.0043161903,0.0102650198
5279,0.0094901443,0.0029109440
6142,0.0074667773,0.0106757419
6959,0.0062275368,0.0102755965
9335,0.0210596337,0.0011171213
9365,0.0092868075,0.0026638125
9947,0.0167381894,0.0000000000
67,0.0000000000,0.0177371090
975,0.0031203867,0.0233082676
1739,0.0053775538,0.0091992528
2711,0.0060086280,0.0196837339
2978,0.0099484821,0.0104283225
3035,0.0037944639,0.0046042123
3086,0.0086260784,0.0145617363
3089,0.0042682078,0.0070738413
4028,0.0129478973,0.0117058926
4512,0.0125932476,0.0077177761
5430,0.0077113677,0.0030851797
6804,0.0118532596,0.0012689324
8889,0.0352443394,0.0083228696
68,0.0000000000,0.0181241894
385,0.0023798541,0.0141737710
963,0.0095712466,0.0134617276
2032,0.0025753063,0.0250003778
2090,0.0070778206,0.0131217837
2222,0.0062316453,0.0107933961
2290,0.0031078588,0.0085903836
3125,0.0111370319,0.0067494485
4118,0.0109628583,0.0218449128
4127,0.0146402090,0.0095112927
5549,0.0116714473,0.0069653467
7388,0.0173670769,0.0049474310
8118,0.0130904693,0.0000000000
69,0.0000000000,0.0137008878
320,0.0017990385,0.0108734601
461,0.0042366574,0.0153945300
720,0.0017990385,0.0181630415
2702,0.0115843652,0.0091505852
2943,0.0064234359,0.0055197472
3312,0.0088905102,0.0112435424
3462,0.0062515373,0.0092748291
3526,0.0055086170,0.0060435184
4360,0.0039936358,0.0096021764
4875,0.0154509216,0.0016897066
5182,0.0060819049,0.0088476888
5227,0.0039915614,0.0128570247
9133,0.0257586617,0.0000000000
70,0.0000000000,0.0249540390
357,0.0043520581,0.0138796735
1974,0.0071445951,0.0069006895
3059,0.0077027696,0.0106271271
3290,0.0173147659,0.0061407049
4988,0.0134233284,0.0109174078
5151,0.0141041199,0.0034488489
5634,0.0080736509,0.0111420110
6495,0.0230278884,0.0000000000
7189,0.0198830319,0.0011937493
7593,0.0215547923,0.0031636230
8480,0.0324258915,0.0040987493
71,0.0000000000,0.0102782328
545,0.0019391331,0.0160134452
1016,0.0013496159,0.0179021192
1703,0.0081896354,0.0030754682
1801,0.0013496159,0.0194082369
2109,0.0044967434,0.0087763628
3239,0.0043367300,0.0112502725
3253,0.0064762964,0.0044783444
4014,0.0041166617,0.0042745083
5401,0.0068391778,0.0028961541
6051,0.0188650988,0.0035153427
6813,0.0092248640,0.0074991959
8869,0.0110921052,0.0000000000
72,0.0000000000,0.0029078192
980,0.0003818204,0.0160601409
2716,0.0061710075,0.0120690897
3552,0.0047892868,0.0094598580
6751,0.0108028844,0.0000000000
73,0.0000000000,0.0117098042
1379,0.0015375930,0.0163083967
3874,0.0053719328,0.0029240428
4035,0.0148198886,0.0092638444
4635,0.0151550869,0.0157703827
5259,0.0143268367,0.0121730678
7657,0.0124745302,0.0078024717
8494,0.0085609589,0.0053494711
8881,0.0064058003,0.0000000000
9737,0.0105254341,0.0000000000
2175,0.0039694630,0.0084504696
3182,0.0081937392,0.0154070151
3307,0.0050794151,0.0109398175
3357,0.0033057533,0.0145992563
4970,0.0082095691,0.0027357150
6766,0.0120351876,0.0040054139
75,0.0000000000,0.0194255318
1641,0.0058303326,0.0071091983
2920,0.0040940612,0.0129740810
3024,0.0071949013,0.0063904918
4869,0.0059175890,0.0079409364
5778,0.0058882966,0.0099623148
6220,0.0131096496,0.0144133913
6447,0.0155967346,0.0109503379
6761,0.0145963933,0.0037811501
6836,0.0111933858,0.0015889931
8219,0.0145929375,0.0004632534
8727,0.0111195756,0.0079151095
9526,0.0090234286,0.0000000000
