Node,Hub,Authority
335,0.0197328519,0.0187959425
992,0.0811115792,0.0583198966
221,0.0149299699,0.0298120931
948,0.0421733522,0.0139068985
87,0.0207353926,0.0339804120
714,0.0214919643,0.0160567885
81,0.0187918582,0.0579663211
82,0.0233942402,0.0264189203
482,0.0472904702,0.0125931773
176,0.0144148470,0.0183940950
83,0.0232374417,0.0334512987
575,0.0240662511,0.0373870597
852,0.0528914314,0.0156047757
84,0.0276369670,0.0288965589
645,0.0243520819,0.0364543136
269,0.0208928416,0.0315361892
85,0.0258839873,0.0197131254
563,0.0213468329,0.0206095299
927,0.0514520499,0.0041661022
98,0.0134546461,0.0273064099
626,0.0412041855,0.0267676300
307,0.0251366050,0.0138131256
787,0.0251079796,0.0463594099
816,0.0370046164,0.0147823502
835,0.0362780800,0.0122555910
754,0.0147138471,0.0283938926
373,0.0124429363,0.0222130351
86,0.0097376465,0.0240338887
968,0.0144700709,0.0195324374
523,0.0344767747,0.0258083151
908,0.0215331813,0.0276184043
88,0.0246586238,0.0301382251
194,0.0285069558,0.0230052653
416,0.0235031869,0.0369943120
695,0.0270971602,0.0091360761
90,0.0221374734,0.0194226638
849,0.0354467200,0.0359457330
656,0.0103135684,0.0303818297
89,0.0102127426,0.0178880358
91,0.0189373604,0.0169223315
126,0.0320729514,0.0373579036
92,0.0208344341,0.0189061175
829,0.0318888853,0.0096982806
110,0.0244779214,0.0142691298
280,0.0398805961,0.0103148081
724,0.0422203224,0.0251012284
713,0.0491480398,0.0294612425
94,0.0095470941,0.0184638716
266,0.0219387903,0.0284740102
342,0.0092318442,0.0258353519
95,0.0179828486,0.0258243229
694,0.0186957095,0.0276167417
491,0.0243342533,0.0044066307
96,0.0063071816,0.0252735043
421,0.0235323462,0.0207854229
446,0.0263922405,0.0169860881
414,0.0219498659,0.0311908887
977,0.0168408151,0.0327768542
660,0.0172646428,0.0255179456
981,0.0288084200,0.0229578806
248,0.0187292470,0.0236729944
396,0.0254782781,0.0110973006
657,0.0296180186,0.0141296684
884,0.0178171079,0.0199548833
942,0.0209955556,0.0298965445
156,0.0209225264,0.0103963862
100,0.0150129020,0.0223327297
533,0.0206903040,0.0195889646
566,0.0316732135,0.0270237318
102,0.0096882371,0.0355227920
478,0.0237673820,0.0351350233
637,0.0229063653,0.0162343192
103,0.0149917671,0.0665991625
991,0.0321429167,0.0687505833
344,0.0208040370,0.0111934186
438,0.0230248162,0.0310651834
631,0.0147915804,0.0366614880
227,0.0209478459,0.0121866861
750,0.0167689643,0.0205647379
235,0.0142298551,0.0109374550
104,0.0247157532,0.0393585690
125,0.0301866746,0.0482057496
106,0.0335544024,0.0237244356
169,0.0171216234,0.0227288777
778,0.0151857543,0.0189152050
107,0.0349238591,0.0345581016
598,0.0219895839,0.0173407246
792,0.0618841755,0.0130741567
136,0.0222604578,0.0120893799
644,0.0069286181,0.0294111463
109,0.0100178591,0.0467858399
823,0.0352126352,0.0164226441
111,0.0176549993,0.0137365900
193,0.0243834786,0.0234201423
893,0.0322343103,0.0107659117
859,0.0551716516,0.0403379338
113,0.0158967553,0.0157552884
429,0.0281280188,0.0153237073
488,0.0140841521,0.0252864829
973,0.0289872874,0.0098755736
890,0.0383097474,0.0197283485
529,0.0403168822,0.0161222561
768,0.0276544226,0.0175196180
114,0.0077036163,0.0183391307
670,0.0115723987,0.0222814820
115,0.0122684698,0.0227960265
116,0.0130530544,0.0381410883
324,0.0086850447,0.0232046229
117,0.0178040378,0.0357595281
241,0.0138877045,0.0230188550
118,0.0127162206,0.0484473337
825,0.0106437077,0.0175083734
151,0.0121183436,0.0082009870
119,0.0072413658,0.0489746359
726,0.0303791452,0.0169823574
120,0.0189294389,0.0362201132
916,0.0174581790,0.0236922122
943,0.0354606420,0.0251877628
961,0.0272538054,0.0374519825
772,0.0387854902,0.0102757802
122,0.0379637473,0.0398303673
224,0.0128845241,0.0289114516
123,0.0386803712,0.0368587183
756,0.0502641983,0.0175336039
270,0.0349258504,0.0161324248
124,0.0284977655,0.0268401174
245,0.0215472856,0.0123080481
622,0.0284733660,0.0167772443
514,0.0544427259,0.0615779881
326,0.0358049411,0.0152725675
870,0.0141477726,0.0232249855
333,0.0366729835,0.0106109110
663,0.0372223615,0.0175042039
853,0.0495574228,0.0081686301
291,0.0321837346,0.0188621268
351,0.0294124267,0.0167157895
129,0.0113013146,0.0241691063
354,0.0266664433,0.0239308417
179,0.0277126656,0.0403525402
168,0.0127419306,0.0110550385
777,0.0203858826,0.0175294836
618,0.0390262084,0.0301379949
925,0.0311080601,0.0149193928
131,0.0171398177,0.0161286204
132,0.0178678383,0.0399644405
220,0.0144684556,0.0132292277
983,0.0605620492,0.0001941183
536,0.0235997384,0.0171508506
239,0.0218090935,0.0249090132
854,0.0218331500,0.0233217831
922,0.0246878176,0.0184667491
440,0.0226850990,0.0231135609
134,0.0070939459,0.0191620952
331,0.0131229469,0.0191982930
135,0.0136582757,0.0286443525
763,0.0224505275,0.0396820188
990,0.0373815819,0.0550035483
137,0.0104085386,0.0594231140
195,0.0278154697,0.0235383374
408,0.0391646124,0.0367260572
945,0.0334611622,0.0715249286
928,0.0132632640,0.0184257880
139,0.0203665344,0.0248291529
742,0.0195704351,0.0162136300
658,0.0307934588,0.0140473924
138,0.0155032527,0.0250191375
140,0.0264066589,0.0128098770
427,0.0177272212,0.0194687481
798,0.0367486312,0.0141674940
236,0.0235999183,0.0119841838
538,0.0176225162,0.0166413209
141,0.0109034062,0.0166662681
431,0.0109979658,0.0174401609
826,0.0377864283,0.0377677468
142,0.0095932604,0.0160735758
143,0.0138598073,0.0251768516
920,0.0289738097,0.0228662092
535,0.0320195716,0.0212025573
144,0.0145664438,0.0336110264
727,0.0279637690,0.0181271102
160,0.0185309019,0.0308591846
145,0.0111057625,0.0254745702
231,0.0076815443,0.0186960162
958,0.0305270216,0.0211663077
318,0.0141492577,0.0178584678
719,0.0148616198,0.0398715514
146,0.0028295660,0.0185508737
758,0.0139092212,0.0205821962
148,0.0089165934,0.0117882129
519,0.0308896533,0.0182772471
172,0.0163303672,0.0150048275
284,0.0212695825,0.0136201378
652,0.0245331032,0.0195996382
149,0.0065596794,0.0066083660
295,0.0237588002,0.0220968497
985,0.0249302153,0.0258266035
383,0.0130654935,0.0206703479
986,0.0278192329,0.0311259717
152,0.0054476536,0.0114459154
391,0.0245709561,0.0337403000
492,0.0153736577,0.0120231076
933,0.0341538203,0.0140252755
150,0.0032385037,0.0233813543
710,0.0216038115,0.0189007162
184,0.0154465854,0.0338440079
154,0.0087379499,0.0171422500
836,0.0237777268,0.0251299123
653,0.0277052011,0.0187964811
796,0.0274295290,0.0118669515
275,0.0155509463,0.0415970820
155,0.0114781007,0.0278254923
157,0.0117611309,0.0135922182
302,0.0121195359,0.0212004409
316,0.0246693965,0.0103119661
799,0.0241558331,0.0155563720
159,0.0073427093,0.0144508089
430,0.0204520701,0.0093159781
477,0.0254211072,0.0410438994
158,0.0067285170,0.0141722110
219,0.0125797019,0.0196137941
913,0.0290267791,0.0075036057
513,0.0585149819,0.0280965311
161,0.0146940647,0.0200761308
162,0.0084217739,0.0244981900
783,0.0187217261,0.0311893391
843,0.0168429982,0.0172598612
163,0.0157740437,0.0228184337
609,0.0157426490,0.0245612057
390,0.0102830930,0.0310626893
450,0.0194844551,0.0208546869
217,0.0174218567,0.0308914782
389,0.0314558085,0.0141787917
699,0.0234960741,0.0192469316
975,0.0353835617,0.0139492573
470,0.0179657532,0.0128929514
495,0.0191064598,0.0330614749
165,0.0138377092,0.0241758056
167,0.0128770975,0.0216093926
810,0.0325652883,0.0329509097
569,0.0311944503,0.0147369710
761,0.0138187236,0.0188495867
166,0.0059909187,0.0244753863
667,0.0115729685,0.0215636110
580,0.0224666095,0.0180436919
170,0.0183158237,0.0202721208
428,0.0133814366,0.0119268499
171,0.0133200185,0.0257075912
254,0.0197435137,0.0331902539
183,0.0171756171,0.0365769485
581,0.0207466845,0.0124305918
173,0.0140414586,0.0242358148
325,0.0192200049,0.0367484535
649,0.0264980621,0.0269957403
228,0.0149620668,0.0373763426
177,0.0122038645,0.0292863851
417,0.0034775470,0.0224173134
642,0.0203162160,0.0179526930
436,0.0147800056,0.0228786733
294,0.0207872394,0.0163624191
472,0.0279915592,0.0091385488
504,0.0214425431,0.0161442866
806,0.0225037804,0.0223253049
432,0.0160934590,0.0316450723
743,0.0194420790,0.0136683438
273,0.0065330713,0.0334602269
182,0.0308907645,0.0356048098
839,0.0215523952,0.0173605287
250,0.0173421204,0.0163627249
592,0.0379275208,0.0171815664
181,0.0107436454,0.0702329984
407,0.0237593487,0.0366160846
623,0.0246811782,0.0220642961
486,0.0147447604,0.0174100247
745,0.0423241800,0.0065592298
185,0.0148535458,0.0306297959
867,0.0218793415,0.0132370820
970,0.0335818253,0.0150943470
329,0.0290974428,0.0308079555
187,0.0252803643,0.0351201645
345,0.0205952508,0.0211178581
568,0.0239231777,0.0247284676
698,0.0201749644,0.0309028833
186,0.0118309653,0.0435285164
794,0.0341784973,0.0115867999
969,0.0182884763,0.0311303641
842,0.0131625415,0.0161102535
819,0.0317199685,0.0120100163
188,0.0053920192,0.0375605973
518,0.0223885348,0.0185454595
191,0.0169283408,0.0286663841
725,0.0667367572,0.0254017595
516,0.0313802673,0.0265324472
976,0.0184334227,0.0241788924
190,0.0127946024,0.0282298160
192,0.0127946024,0.0377272161
780,0.0282508679,0.0353850608
632,0.0185759119,0.0143521721
210,0.0159244964,0.0189686082
813,0.0254002005,0.0485546703
490,0.0186747568,0.0112953751
897,0.0239764179,0.0127425304
557,0.0193845247,0.0228505858
545,0.0171277735,0.0169281433
197,0.0258951303,0.0217237429
918,0.0265624598,0.0283540309
199,0.0078740214,0.0229084646
458,0.0174343937,0.0254230846
200,0.0189380209,0.0390300971
951,0.0380558333,0.0166261847
677,0.0457638947,0.0252525686
678,0.0456210288,0.0270962126
833,0.0257598924,0.0337057465
202,0.0147277753,0.0332701471
203,0.0260458699,0.0456354703
960,0.0225728886,0.0252590149
862,0.0740470404,0.0445588563
412,0.0396798477,0.0139898424
204,0.0305669228,0.0776743010
449,0.0257063415,0.0146869135
205,0.0402078110,0.0209726825
375,0.0301653876,0.0236543038
206,0.0333370166,0.0343242901
500,0.0134886505,0.0127707652
287,0.0252202510,0.0276913750
782,0.0434662652,0.0073162262
319,0.0148667185,0.0216623289
208,0.0117255903,0.0163018307
899,0.0229283401,0.0105008217
209,0.0234080455,0.0095553909
312,0.0289216358,0.0393733837
591,0.0204399580,0.0166132208
441,0.0241094900,0.0413368150
764,0.0259913495,0.0160406115
384,0.0260636495,0.0275954052
595,0.0236082504,0.0256488463
517,0.0399822781,0.0119636586
211,0.0056203935,0.0163212327
212,0.0118327594,0.0151592822
987,0.0011027028,0.0454047203
213,0.0074250261,0.0277489857
646,0.0206538267,0.0308441598
494,0.0123818560,0.0242931725
215,0.0026686152,0.0251987973
531,0.0237327763,0.0254227401
218,0.0141697178,0.0115896493
567,0.0369512461,0.0145342259
627,0.0278280142,0.0315751029
789,0.0153153168,0.0236301022
381,0.0315234294,0.0188951771
809,0.0215281627,0.0314369081
222,0.0078218547,0.0199019335
223,0.0142445791,0.0242028133
310,0.0143709340,0.0173862741
738,0.0196586256,0.0183603488
225,0.0118375474,0.0228961260
360,0.0276756506,0.0152528385
289,0.0231558972,0.0221208363
773,0.0184227294,0.0287255465
574,0.0182349270,0.0265798847
863,0.0581791393,0.0379233383
229,0.0091201212,0.0186390635
720,0.0480337336,0.0337664708
304,0.0216842642,0.0177258688
230,0.0138914571,0.0378977968
311,0.0194219589,0.0310910818
822,0.0167936617,0.0197297155
232,0.0153891968,0.0186999000
840,0.0247255439,0.0130078733
233,0.0165357723,0.0156484491
234,0.0160093095,0.0162581979
684,0.0355586887,0.0140660008
314,0.0207715951,0.0103795021
237,0.0100817150,0.0336837300
600,0.0198187997,0.0145717343
820,0.0201804843,0.0091551258
238,0.0134718344,0.0284752801
759,0.0257292518,0.0319291389
240,0.0149774583,0.0201360041
286,0.0073209826,0.0228554810
662,0.0284238979,0.0218537041
437,0.0306101478,0.0298599297
903,0.0160565030,0.0125557816
811,0.0229263913,0.0439365750
400,0.0170096412,0.0227456541
510,0.0187438272,0.0283281184
679,0.0410267235,0.0290873607
247,0.0041267438,0.0170217663
249,0.0104607876,0.0184647356
770,0.0237532432,0.0234383395
541,0.0083157495,0.0263014079
251,0.0102983244,0.0180039830
253,0.0160218512,0.0253068138
370,0.0171568968,0.0188262194
751,0.0194429263,0.0275404583
255,0.0131781955,0.0241508380
693,0.0150214213,0.0164275053
721,0.0183503952,0.0368917270
256,0.0173104382,0.0264320601
979,0.0282581121,0.0231320221
912,0.0495902423,0.0095092944
393,0.0186420236,0.0359730142
258,0.0227997993,0.0463692324
489,0.0156873341,0.0190944051
635,0.0292350538,0.0117130810
461,0.0299749496,0.0227877119
633,0.0392293773,0.0282164355
260,0.0164133610,0.0230665735
261,0.0164133610,0.0314319878
262,0.0177566014,0.0217781146
413,0.0388350376,0.0208249298
264,0.0210196730,0.0308176368
747,0.0222376407,0.0295544618
543,0.0210041508,0.0192156628
939,0.0184773695,0.0146978280
590,0.0147669000,0.0197404981
762,0.0301293319,0.0185471337
767,0.0181102745,0.0206141989
739,0.0141483206,0.0181974385
271,0.0172695820,0.0301070757
785,0.0450805494,0.0088476586
409,0.0503682980,0.0467403335
561,0.0215173728,0.0325522035
272,0.0136915052,0.0187175386
974,0.0213736283,0.0155868645
274,0.0091852885,0.0518256257
278,0.0274560454,0.0282688422
875,0.0274914438,0.0130230428
885,0.0256630985,0.0306784249
954,0.0354174244,0.0183957703
706,0.0289845127,0.0149969301
608,0.0295564382,0.0350201691
298,0.0147496482,0.0176797795
845,0.0168390100,0.0170523202
546,0.0175188150,0.0424979221
716,0.0211514984,0.0248412477
368,0.0191095265,0.0254341753
279,0.0049764007,0.0351635159
281,0.0129823305,0.0159831053
283,0.0139801683,0.0239868372
668,0.0267176633,0.0245114899
547,0.0130463660,0.0124493351
288,0.0188440898,0.0322884485
290,0.0161179353,0.0301791689
576,0.0415848154,0.0117771157
382,0.0290013188,0.0124517901
292,0.0143171551,0.0171194435
293,0.0159122583,0.0269660353
971,0.0342832544,0.0124741523
989,0.0257798202,0.0333137920
297,0.0180681150,0.0152121688
300,0.0158546796,0.0272055553
301,0.0167540078,0.0308793953
460,0.0266931744,0.0271685388
966,0.0195681272,0.0229240102
549,0.0129131512,0.0156828544
688,0.0090325812,0.0076474113
303,0.0085213124,0.0313785546
733,0.0265698613,0.0192962699
306,0.0178123116,0.0145193085
336,0.0189996280,0.0279910751
308,0.0157519308,0.0230303292
350,0.0211535055,0.0313663493
682,0.0346299626,0.0228604920
748,0.0202973535,0.0150751397
309,0.0077964613,0.0186828265
511,0.0177922353,0.0588245576
522,0.0163740598,0.0256181278
953,0.0121374919,0.0191277938
317,0.0091485738,0.0216197789
320,0.0159551838,0.0145581106
907,0.0325385229,0.0278311484
321,0.0063686965,0.0210413902
892,0.0220965268,0.0183945147
550,0.0301513286,0.0043968897
894,0.0221565775,0.0226321718
415,0.0322801019,0.0047496559
935,0.0292361545,0.0191758216
328,0.0132425993,0.0190853355
837,0.0242886115,0.0208541766
749,0.0275903019,0.0085105766
752,0.0397616915,0.0171062868
433,0.0122368354,0.0233031389
330,0.0109318878,0.0397344685
496,0.0203256759,0.0184897896
332,0.0191575603,0.0476426568
691,0.0103647154,0.0144449376
995,0.1150851622,0.1340418141
338,0.0164183150,0.0327351887
594,0.0147587928,0.0151275890
722,0.0349196321,0.0274626017
340,0.0200997747,0.0137295921
339,0.0074024267,0.0346561705
343,0.0142803996,0.0202775839
882,0.0347657388,0.0122575404
527,0.0442781695,0.0214509475
553,0.0188476135,0.0205144717
346,0.0092060325,0.0269688525
650,0.0263151318,0.0291488610
625,0.0180754166,0.0249600050
871,0.0237471586,0.0129826160
791,0.0395276098,0.0272730069
901,0.0154039669,0.0095593961
638,0.0186755929,0.0165817793
349,0.0047080114,0.0311868072
515,0.0332747882,0.0266523104
404,0.0197464350,0.0480169081
361,0.0170069904,0.0263255177
355,0.0206642246,0.0243180816
356,0.0152761542,0.0308301936
499,0.0162941509,0.0192192186
357,0.0180682633,0.0310596489
947,0.0319544723,0.0301989725
395,0.0219531890,0.0122119807
359,0.0206094246,0.0349403537
930,0.0200352869,0.0215741689
484,0.0250134393,0.0118399021
455,0.0233483353,0.0216237821
812,0.0435331228,0.0193622539
855,0.0306686294,0.0296842146
364,0.0061508427,0.0249136953
665,0.0248672763,0.0133109234
365,0.0133296331,0.0222661380
476,0.0183084052,0.0285980563
366,0.0154152291,0.0209467497
655,0.0162968755,0.0200774431
367,0.0099462137,0.0182279431
718,0.0297669420,0.0258933371
956,0.0220800750,0.0084454082
369,0.0196791002,0.0127167734
371,0.0054474573,0.0467104604
406,0.0353157182,0.0294902709
374,0.0134408824,0.0276523105
474,0.0150303025,0.0153439156
480,0.0266676011,0.0189313725
386,0.0262604086,0.0213109838
377,0.0117576233,0.0397272015
876,0.0128235556,0.0097605255
896,0.0146921973,0.0175093125
597,0.0159654454,0.0255621985
378,0.0160254440,0.0362455391
661,0.0234094954,0.0220812571
551,0.0170501861,0.0094579096
790,0.0241058156,0.0217208801
564,0.0363184591,0.0201584087
385,0.0129444502,0.0228511693
703,0.0311378773,0.0117014253
387,0.0184628502,0.0271040058
388,0.0210422023,0.0297843310
965,0.0255901845,0.0108821057
588,0.0193992654,0.0193754610
604,0.0224890863,0.0162420264
938,0.0100971816,0.0217143427
392,0.0214223420,0.0189217875
586,0.0242803136,0.0184912420
921,0.0628177979,0.0118078636
814,0.0541544326,0.0270480396
730,0.0230323525,0.0188581130
397,0.0131468555,0.0163531735
453,0.0096709785,0.0402702279
917,0.0176333239,0.0317989157
821,0.0130405687,0.0188587157
398,0.0076661179,0.0150177299
940,0.0369439220,0.0098707300
788,0.0326939456,0.0210457899
401,0.0114801409,0.0304670949
584,0.0158601143,0.0229447423
405,0.0204528113,0.0574463118
824,0.0173354778,0.0215025213
612,0.0256266367,0.0155127168
411,0.0177392414,0.0239188570
934,0.0328115450,0.0195634594
651,0.0304238465,0.0183048439
640,0.0180334880,0.0229719490
776,0.0195636411,0.0125562373
744,0.0125184106,0.0197838729
611,0.0330976957,0.0202019333
420,0.0039463072,0.0328800008
423,0.0156983417,0.0180803436
424,0.0186765168,0.0197384808
447,0.0204101578,0.0305722514
425,0.0144681409,0.0231754478
426,0.0164187991,0.0291426158
445,0.0109358971,0.0282027484
540,0.0231824621,0.0123246580
900,0.0271513063,0.0041991901
456,0.0257064029,0.0237786611
889,0.0239193747,0.0322670859
434,0.0140105231,0.0170743204
963,0.0242545386,0.0132620912
435,0.0118180888,0.0241813885
610,0.0276095809,0.0231970560
850,0.0450624574,0.0287399814
993,0.0386055998,0.0918528335
439,0.0167587758,0.0401310390
793,0.0182467844,0.0202180246
572,0.0130926761,0.0239828574
