Node,Hub
265,0.0166990275
292,0.0191917167
431,0.0179654221
477,0.0465863561
505,0.0329923571
582,0.0433771661
697,0.0599137664
866,0.0307654427
20,0.0032300173
42,0.0032300173
69,0.0086381985
86,0.0112834743
113,0.0065230021
152,0.0080533067
189,0.0199458910
251,0.0145964905
409,0.0464150741
530,0.0474526439
572,0.0264679458
578,0.0518102143
609,0.0399329461
612,0.0335215862
617,0.0407475130
631,0.0364802124
864,0.0748432442
34,0.0078278191
245,0.0121569525
256,0.0225818306
311,0.0243575006
330,0.0204571724
346,0.0187915826
452,0.0419594617
586,0.0586266732
615,0.0352367361
669,0.0528768936
736,0.0570206418
747,0.0547647581
882,0.0369553688
912,0.0479642850
937,0.0398431439
18,0.0000000000
67,0.0080304349
220,0.0145516424
221,0.0083653625
274,0.0237332707
285,0.0212788837
336,0.0190135074
399,0.0285174934
438,0.0342414095
570,0.0249977465
671,0.0366950655
879,0.0534054735
959,0.0394040220
19,0.0000000000
194,0.0092113799
461,0.0176497608
488,0.0156149657
561,0.0380465086
584,0.0245509558
826,0.0521190213
852,0.0452456585
963,0.0374845280
99,0.0128917563
123,0.0061928859
141,0.0144761268
226,0.0170392467
280,0.0357728236
321,0.0245113884
404,0.0419120235
412,0.0230393519
700,0.0343376731
733,0.0526678434
855,0.0360245811
900,0.0610812775
907,0.0391652317
971,0.0518561873
21,0.0000000000
29,0.0027389030
41,0.0027389030
65,0.0027389030
75,0.0053083589
107,0.0116298981
151,0.0047208560
232,0.0113233074
348,0.0160830802
379,0.0392598859
394,0.0264237501
446,0.0187993068
587,0.0343376911
676,0.0391686412
679,0.0516318134
872,0.0254823922
990,0.0604431824
996,0.0570576400
22,0.0000000000
30,0.0020946167
90,0.0104332635
102,0.0115723818
148,0.0109010776
247,0.0067494127
249,0.0279458020
250,0.0261361853
331,0.0225099550
381,0.0233893982
515,0.0305537290
558,0.0277263926
588,0.0306029335
927,0.0568148675
23,0.0000000000
144,0.0185089633
168,0.0099334077
246,0.0130867906
257,0.0082333563
562,0.0341910051
574,0.0461043876
677,0.0648467349
718,0.0278554827
734,0.0536113220
752,0.0400053098
781,0.0390879990
962,0.0474716129
24,0.0000000000
27,0.0032655524
40,0.0079946336
105,0.0060535303
181,0.0131551817
210,0.0124640431
219,0.0109318229
260,0.0122434913
441,0.0321308588
467,0.0312291641
497,0.0498980632
516,0.0249792980
552,0.0336900518
790,0.0466815398
850,0.0490149658
870,0.0649356288
25,0.0000000000
46,0.0019819531
233,0.0165732854
278,0.0286369044
319,0.0114368258
657,0.0537040814
730,0.0328612433
750,0.0300740668
140,0.0148381166
421,0.0280848681
440,0.0206536201
453,0.0186017975
479,0.0168618569
566,0.0242408095
606,0.0646538313
627,0.0436140766
674,0.0268061524
705,0.0209997157
729,0.0192173073
738,0.0595303757
792,0.0317223034
842,0.0460303314
266,0.0100470322
294,0.0293887183
326,0.0096579655
385,0.0259256640
469,0.0377134934
638,0.0597755525
696,0.0443281562
943,0.0433344694
975,0.0425956053
138,0.0076356445
164,0.0032452902
170,0.0051557231
248,0.0132934957
269,0.0092580222
287,0.0164861708
325,0.0197620591
518,0.0263474340
758,0.0546790148
988,0.0430518833
139,0.0134683401
182,0.0026855408
209,0.0161485457
304,0.0154370721
373,0.0269435202
443,0.0183477920
498,0.0181865764
817,0.0540173438
894,0.0566776723
961,0.0579235456
430,0.0165844535
466,0.0261975379
538,0.0149813681
871,0.0388065817
905,0.0518413690
31,0.0000000000
45,0.0031046408
197,0.0106425978
259,0.0273601918
464,0.0243837618
522,0.0159886987
539,0.0280055818
746,0.0282493612
793,0.0347086375
878,0.0303168338
953,0.0290109496
32,0.0000000000
49,0.0028317972
289,0.0162755492
423,0.0247627104
565,0.0207605081
763,0.0703591800
782,0.0328621017
801,0.0385112949
859,0.0246337123
895,0.0493022413
956,0.0503180411
958,0.0329395744
979,0.0361487604
33,0.0000000000
96,0.0087576288
132,0.0083076730
315,0.0134429985
482,0.0235263183
528,0.0331040628
567,0.0308763001
692,0.0324112342
725,0.0291084917
978,0.0314873444
150,0.0099336757
160,0.0146456044
187,0.0187745740
320,0.0171723994
410,0.0439335975
526,0.0255475358
685,0.0351482502
739,0.0518857014
891,0.0387057521
917,0.0528931171
950,0.0460761678
981,0.0652368033
991,0.0507517393
35,0.0000000000
133,0.0049745572
229,0.0148284977
355,0.0236867695
839,0.0562658614
36,0.0000000000
383,0.0225262287
433,0.0204798303
508,0.0187518689
524,0.0284007881
525,0.0324028858
889,0.0463035787
37,0.0000000000
58,0.0129746865
228,0.0308153538
268,0.0118710412
557,0.0186054909
585,0.0163999462
768,0.0373340972
38,0.0000000000
74,0.0057806737
174,0.0056858067
264,0.0296156243
369,0.0116019699
424,0.0296905602
470,0.0311700524
559,0.0188750482
611,0.0343830368
874,0.0434836374
897,0.0499402711
960,0.0481726316
983,0.0313870623
39,0.0000000000
52,0.0033058503
64,0.0079761666
77,0.0089265231
167,0.0220342043
193,0.0058629175
204,0.0062485591
267,0.0139180779
301,0.0292583573
405,0.0175902602
553,0.0258049128
637,0.0260130144
656,0.0350094594
720,0.0319773272
749,0.0535258852
888,0.0555738726
893,0.0590510655
997,0.0480483224
110,0.0092789321
142,0.0052642262
344,0.0314942423
352,0.0216762826
455,0.0347325598
607,0.0371655242
704,0.0486427177
755,0.0490534494
779,0.0455223851
811,0.0348442025
884,0.0395508320
930,0.0231748869
88,0.0069979656
101,0.0058073459
116,0.0196028493
161,0.0126544131
296,0.0178217024
305,0.0150195883
328,0.0222015421
444,0.0312995283
462,0.0311376892
716,0.0448205083
767,0.0336870021
791,0.0437016994
797,0.0602583383
931,0.0346433566
66,0.0042521198
353,0.0267212491
400,0.0471603528
568,0.0505842281
633,0.0360822609
688,0.0253065142
776,0.0349405012
777,0.0503102408
807,0.0429142843
919,0.0291893084
78,0.0038894866
222,0.0147086199
223,0.0080489665
413,0.0183915794
619,0.0370051831
665,0.0355145506
686,0.0386090746
699,0.0427543005
813,0.0418865522
932,0.0452026028
933,0.0422105973
44,0.0000000000
225,0.0080476006
243,0.0098782783
754,0.0476787480
904,0.0575235117
965,0.0416983769
57,0.0032929849
241,0.0104735851
310,0.0174080165
422,0.0352370962
593,0.0469114030
974,0.0495994647
54,0.0025082317
68,0.0044679670
82,0.0113822054
162,0.0083398656
173,0.0200487580
391,0.0255976589
47,0.0000000000
76,0.0021683862
158,0.0134222026
192,0.0162044219
273,0.0048800558
481,0.0479140174
571,0.0433201903
596,0.0215876408
602,0.0394907565
644,0.0234004904
992,0.0422460484
48,0.0000000000
71,0.0094845683
128,0.0030007576
203,0.0156038031
234,0.0210370461
349,0.0365378703
382,0.0366238735
465,0.0302609586
653,0.0449432716
675,0.0363890675
693,0.0350624462
751,0.0358841252
952,0.0497900650
224,0.0229723801
323,0.0391751441
359,0.0262563971
501,0.0293138050
655,0.0252298110
659,0.0205730055
691,0.0283842339
787,0.0361135495
910,0.0271450888
924,0.0484084269
928,0.0395463055
153,0.0192599529
403,0.0172754257
487,0.0371393011
546,0.0394150213
748,0.0265291048
765,0.0232733039
857,0.0507710261
129,0.0069234513
188,0.0161534546
350,0.0351508836
420,0.0199822767
598,0.0163720264
613,0.0464866551
646,0.0506437520
721,0.0301660868
906,0.0268477486
146,0.0024683148
560,0.0272176806
594,0.0285046954
687,0.0421197774
987,0.0602640804
53,0.0000000000
156,0.0037008330
318,0.0167171542
368,0.0243651037
244,0.0144668956
332,0.0089665446
457,0.0152644944
513,0.0533807192
591,0.0430753660
645,0.0302134497
955,0.0389386193
199,0.0083561585
377,0.0225197949
384,0.0274998993
640,0.0380111904
706,0.0370113351
836,0.0638945954
851,0.0488008179
883,0.0479364184
56,0.0000000000
60,0.0054285798
70,0.0054285798
253,0.0230018416
520,0.0373238474
605,0.0283971597
629,0.0440285578
780,0.0380459978
835,0.0520408955
263,0.0072205894
313,0.0143797060
543,0.0294384164
698,0.0406346089
741,0.0465749419
184,0.0158654147
569,0.0187704066
597,0.0259333992
610,0.0309966105
623,0.0382139744
762,0.0304229569
865,0.0420700350
901,0.0416502649
976,0.0299015943
117,0.0060696318
159,0.0066319462
190,0.0093845302
600,0.0532127734
744,0.0232739365
837,0.0353618453
860,0.0587787025
98,0.0053574339
114,0.0025694560
136,0.0025694560
519,0.0200964912
664,0.0340783771
998,0.0617363806
178,0.0072838469
288,0.0175532066
363,0.0335216362
639,0.0390271372
805,0.0460160660
312,0.0180762054
374,0.0251111935
437,0.0111901108
896,0.0388048429
63,0.0000000000
149,0.0095611617
155,0.0071596474
375,0.0119436381
642,0.0236362403
172,0.0139906109
183,0.0089634720
393,0.0146445528
434,0.0144645155
451,0.0280128903
511,0.0293145701
550,0.0361101098
682,0.0382405226
761,0.0678867593
541,0.0324932607
648,0.0308911618
899,0.0365943336
918,0.0375335546
973,0.0432674107
201,0.0209729714
206,0.0068623140
307,0.0278062520
351,0.0194287732
480,0.0243969914
542,0.0394855112
554,0.0360392505
840,0.0266960601
87,0.0030383205
154,0.0059810293
853,0.0498307177
868,0.0416016307
942,0.0442573235
94,0.0017410978
468,0.0197985003
829,0.0243456812
876,0.0352338532
100,0.0064201388
134,0.0026850287
514,0.0220759005
635,0.0217267890
732,0.0534903551
869,0.0277451381
93,0.0037351101
111,0.0037351101
143,0.0072646506
205,0.0068035375
757,0.0357230051
794,0.0352823683
496,0.0338050197
502,0.0208064259
650,0.0176504639
788,0.0470312245
79,0.0040905692
672,0.0409128206
678,0.0412923484
938,0.0548092127
401,0.0380165241
509,0.0182773736
683,0.0180311204
809,0.0381316139
237,0.0204909217
354,0.0064873283
408,0.0112582574
621,0.0311437337
759,0.0256829318
808,0.0299223479
81,0.0029434535
579,0.0355903662
80,0.0034664417
166,0.0052932719
227,0.0236584336
503,0.0160779884
573,0.0197962862
843,0.0243398538
361,0.0107013394
544,0.0288921877
580,0.0126989726
668,0.0500161830
920,0.0274071103
284,0.0224146892
641,0.0378578813
756,0.0359125172
281,0.0206852344
448,0.0327562069
939,0.0588723872
157,0.0073234241
196,0.0057159101
493,0.0197991609
667,0.0339869714
799,0.0216020240
820,0.0252328878
85,0.0000000000
104,0.0026260906
966,0.0361662707
131,0.0054000706
416,0.0336615092
556,0.0347070501
774,0.0386837547
827,0.0259858789
778,0.0370042637
915,0.0218619069
208,0.0094473105
327,0.0199727266
388,0.0167106753
564,0.0418940803
89,0.0000000000
701,0.0442757752
815,0.0363035443
819,0.0289337010
316,0.0154400088
317,0.0206861858
216,0.0092580286
435,0.0146842736
92,0.0000000000
643,0.0390322229
818,0.0316745289
308,0.0180397655
411,0.0094975306
632,0.0533867456
944,0.0349856427
238,0.0171488562
418,0.0159901673
622,0.0227903533
848,0.0621137948
360,0.0128248658
830,0.0617799578
97,0.0000000000
695,0.0356229844
709,0.0496713730
714,0.0303948241
463,0.0220199432
652,0.0204363500
295,0.0127946465
347,0.0132886586
710,0.0188390919
472,0.0151922374
523,0.0260093393
630,0.0238321479
724,0.0408050069
935,0.0390154192
951,0.0397962491
235,0.0038332678
322,0.0102586888
703,0.0387080478
740,0.0261634722
240,0.0063869609
772,0.0402707411
898,0.0290390634
925,0.0387088118
425,0.0230237617
534,0.0165208120
849,0.0301012153
200,0.0059781456
689,0.0211332186
711,0.0422843186
886,0.0416047187
986,0.0421307152
135,0.0019623554
254,0.0147858358
297,0.0086816112
608,0.0205422056
291,0.0204375442
719,0.0381711521
949,0.0304368651
165,0.0061609464
723,0.0329312630
887,0.0344147985
877,0.0437646886
428,0.0082024348
527,0.0331710134
169,0.0048637714
309,0.0256114944
459,0.0267139477
993,0.0353568081
486,0.0365151964
492,0.0379084430
592,0.0311514752
283,0.0054792769
775,0.0406139140
371,0.0150840852
684,0.0299480804
885,0.0460257635
947,0.0457361700
595,0.0370832501
708,0.0374609738
121,0.0000000000
293,0.0118674563
548,0.0281150911
771,0.0545672896
968,0.0418672284
940,0.0220220177
490,0.0108789507
624,0.0384475837
861,0.0352324147
127,0.0000000000
180,0.0112608273
773,0.0422344669
795,0.0252392635
804,0.0489856146
929,0.0375534334
290,0.0163830260
380,0.0196828928
581,0.0204462242
491,0.0168006454
890,0.0450368277
215,0.0024379303
784,0.0347954813
258,0.0112626509
770,0.0516452385
694,0.0306121886
145,0.0000000000
625,0.0111689512
946,0.0439320326
407,0.0039887260
654,0.0350999104
862,0.0515001146
255,0.0101602926
175,0.0029978570
177,0.0088472501
831,0.0280050759
922,0.0361618172
737,0.0519268800
969,0.0258900778
867,0.0259386768
728,0.0293270076
941,0.0405994309
270,0.0114376655
378,0.0042359187
342,0.0169736442
506,0.0177260359
555,0.0222612565
603,0.0302977958
512,0.0310601470
999,0.0302461986
796,0.0431662115
217,0.0080734151
358,0.0194909753
814,0.0265991042
832,0.0179583365
822,0.0655556735
873,0.0400405461
604,0.0210362351
460,0.0182057305
786,0.0430400329
589,0.0226733891
913,0.0474883999
239,0.0131717712
300,0.0102313537
324,0.0122891082
583,0.0216114955
252,0.0054056897
628,0.0263184943
340,0.0094822434
397,0.0161823937
980,0.0274268394
803,0.0377280291
994,0.0373646210
743,0.0176627082
447,0.0200989428
276,0.0000000000
658,0.0187706716
389,0.0152896398
875,0.0138966617
398,0.0022655498
