Node,Hub
2718,0.0167407562
2724,0.0170212955
2803,0.0240423602
2915,0.0285017986
3147,0.0328816253
3203,0.0250773443
3258,0.0205505920
3435,0.0188564174
4354,0.0224867435
4390,0.0338466434
4600,0.0363208738
4892,0.0160352374
4953,0.0312851556
34,0.0000000000
354,0.0021773703
993,0.0036931119
1427,0.0078911583
2008,0.0034512407
2046,0.0120228680
2289,0.0131066001
2730,0.0149294808
3142,0.0235678543
3280,0.0247567469
3802,0.0073334196
4465,0.0184161154
4480,0.0162651528
4739,0.0308922284
35,0.0000000000
164,0.0009340639
656,0.0065077059
807,0.0021554640
1347,0.0019779197
1794,0.0085948925
1930,0.0186778994
2026,0.0090711405
3077,0.0069897425
3857,0.0081848895
4566,0.0313312810
36,0.0000000000
182,0.0016580648
500,0.0028830641
514,0.0022120497
1024,0.0033405223
2491,0.0134988107
2850,0.0049697355
3632,0.0124600712
4304,0.0058426629
4507,0.0159067525
37,0.0000000000
214,0.0014429765
315,0.0061090423
1026,0.0079307864
1156,0.0053119114
1804,0.0106032872
2466,0.0097401590
3116,0.0192676537
3363,0.0204472847
3905,0.0161059055
3906,0.0378325994
3909,0.0072554769
4733,0.0100193765
4960,0.0158661390
38,0.0000000000
367,0.0045420205
631,0.0035419390
675,0.0038095764
1453,0.0117781392
2351,0.0096362712
3164,0.0270218194
3175,0.0256697926
3205,0.0191578441
3294,0.0111747781
3567,0.0111494975
3911,0.0192230219
3981,0.0199636548
4021,0.0206558183
4349,0.0320292533
4529,0.0212850153
4890,0.0251993360
39,0.0000000000
50,0.0019470115
266,0.0046190648
1090,0.0054508701
1294,0.0088246626
1633,0.0071021634
1679,0.0032878536
1784,0.0206031204
1874,0.0099957367
2285,0.0140420857
3677,0.0209758801
3703,0.0147292940
3826,0.0237294923
4486,0.0254276845
40,0.0000000000
224,0.0021459915
382,0.0043606580
1310,0.0156063419
2302,0.0113079700
2648,0.0137948703
3036,0.0218956805
3038,0.0173142016
4328,0.0321499964
4374,0.0274794057
4416,0.0254052397
4893,0.0311902051
41,0.0000000000
538,0.0037960538
1207,0.0067210607
2845,0.0124087758
3353,0.0141330045
3383,0.0229285625
3408,0.0229757878
3476,0.0196458851
4744,0.0157171025
4933,0.0189065887
42,0.0000000000
258,0.0038664338
1004,0.0072052218
1606,0.0137504061
1664,0.0214050399
1696,0.0119058582
2099,0.0105669597
2212,0.0383798374
2788,0.0136378478
2891,0.0151260900
4025,0.0130172306
4129,0.0244570027
4276,0.0167261983
4300,0.0182292980
4451,0.0244737779
43,0.0000000000
54,0.0024846822
99,0.0024846822
195,0.0024846822
441,0.0038872541
966,0.0128430696
1023,0.0116113629
1549,0.0188530807
1661,0.0198903506
2282,0.0136117425
2495,0.0200429967
2527,0.0112679089
3343,0.0214409731
4368,0.0189451618
4789,0.0239526707
4803,0.0315814339
44,0.0000000000
906,0.0021054395
1349,0.0122791189
1425,0.0067348316
1435,0.0040977765
2465,0.0217468560
3078,0.0144181033
3400,0.0242079339
4051,0.0218293985
4072,0.0208863355
4449,0.0567569633
45,0.0000000000
422,0.0016805753
528,0.0146628340
606,0.0033953494
937,0.0036472152
1153,0.0045082059
1342,0.0130269258
1437,0.0170150868
2507,0.0238423088
3129,0.0221708114
3671,0.0169531069
4164,0.0103015024
4277,0.0169156564
4816,0.0174896785
46,0.0000000000
282,0.0018727821
439,0.0042105077
523,0.0018727821
824,0.0080661568
1180,0.0074064532
1873,0.0156920148
2009,0.0085558392
2042,0.0096272157
2260,0.0133288511
2338,0.0110774265
2341,0.0093147418
2766,0.0124308017
2828,0.0150861748
2997,0.0206397374
3409,0.0156880046
4370,0.0142391602
4407,0.0169973486
47,0.0000000000
110,0.0023863528
431,0.0012184164
552,0.0047518015
852,0.0064229970
1375,0.0065915236
1452,0.0077552883
1461,0.0061252067
1475,0.0078762555
1771,0.0111556131
2434,0.0120240732
2804,0.0195223568
3479,0.0180559642
3949,0.0091474850
4064,0.0180989254
4762,0.0106661870
48,0.0000000000
365,0.0029656694
1019,0.0081409802
1553,0.0076516485
1559,0.0131616035
1651,0.0077819500
2146,0.0193992002
2372,0.0207618764
2743,0.0242185590
3342,0.0221494069
3607,0.0163668038
3610,0.0180306665
4375,0.0143214443
4481,0.0196738171
49,0.0000000000
975,0.0089409646
2125,0.0219664602
2325,0.0165469205
2415,0.0115059994
3638,0.0295617760
3951,0.0167676710
4055,0.0191656607
4156,0.0276435237
4394,0.0224222896
4836,0.0237744917
318,0.0015157168
913,0.0073749361
1103,0.0049612346
1330,0.0071596484
2735,0.0150725143
3134,0.0310765103
3451,0.0175811499
4757,0.0248628926
51,0.0000000000
137,0.0029227192
226,0.0016581428
467,0.0016581428
475,0.0016581428
491,0.0039256286
604,0.0067091395
745,0.0033595469
1501,0.0065087471
1545,0.0062148665
1687,0.0037170307
1816,0.0110967689
1835,0.0063707460
3688,0.0196299963
4000,0.0231253267
4419,0.0188554057
52,0.0000000000
277,0.0045920464
371,0.0055404680
407,0.0086987741
981,0.0129051367
1956,0.0055249358
2636,0.0196314774
2670,0.0158532738
3049,0.0121142511
3380,0.0248190216
3578,0.0183024379
4645,0.0129551922
4659,0.0316909782
4728,0.0268126687
4781,0.0261747849
4805,0.0285439159
53,0.0000000000
954,0.0100147137
1091,0.0082281342
1116,0.0152354710
2161,0.0150060598
2517,0.0088318178
2889,0.0144045114
2975,0.0213646714
3119,0.0061921866
3520,0.0128247989
3565,0.0223125103
4363,0.0234695508
4364,0.0284107078
4452,0.0285332425
4862,0.0186099037
447,0.0009831979
977,0.0021517272
1336,0.0125650051
1967,0.0064798172
2051,0.0194307006
2376,0.0083286538
3597,0.0178931969
4939,0.0207339380
55,0.0000000000
416,0.0056299994
540,0.0074841674
555,0.0048443761
1609,0.0237281157
2998,0.0132891763
3482,0.0186437419
3621,0.0180102711
3753,0.0210721936
4446,0.0139021170
4717,0.0113364168
4972,0.0164629651
56,0.0000000000
191,0.0019681021
260,0.0043693969
691,0.0039325772
899,0.0087894136
1968,0.0138925434
2034,0.0129227252
2106,0.0110314492
2151,0.0148007691
2630,0.0090437068
2786,0.0173390103
3028,0.0081123889
3174,0.0240987977
4270,0.0302367942
4655,0.0137885040
4867,0.0307874005
57,0.0000000000
90,0.0014072421
246,0.0022591925
274,0.0014072421
345,0.0046159252
420,0.0014072421
498,0.0027020276
520,0.0037485578
730,0.0053890430
738,0.0024605984
911,0.0030959696
1067,0.0057682376
2214,0.0094806207
2360,0.0053875862
2783,0.0040410619
2884,0.0173078166
3939,0.0264990172
3987,0.0245573855
4107,0.0130274674
4690,0.0162707053
867,0.0056555160
1419,0.0084154866
1902,0.0096509413
1934,0.0167105169
2070,0.0151681459
2187,0.0083085683
2646,0.0052712332
2725,0.0239005005
2779,0.0141833412
2947,0.0136932886
3575,0.0190961403
4642,0.0201706159
4764,0.0288038726
59,0.0000000000
169,0.0050414612
900,0.0086080459
1308,0.0155740458
1730,0.0098131095
2080,0.0092102541
2248,0.0077648729
2679,0.0190965214
2869,0.0168417744
3018,0.0205716091
3257,0.0230909779
3699,0.0188091460
3816,0.0276749480
458,0.0058817246
690,0.0033503315
710,0.0022662525
1022,0.0006574734
1671,0.0036206385
2812,0.0128703861
2848,0.0113010339
4937,0.0133823309
61,0.0000000000
1579,0.0104379844
2373,0.0148896791
2396,0.0116724775
2771,0.0235480555
4561,0.0179227263
4578,0.0157970378
62,0.0000000000
221,0.0031228224
1433,0.0086666187
3230,0.0174218086
3256,0.0105867437
3715,0.0192896038
3843,0.0195616594
4006,0.0108727959
4417,0.0143423693
4551,0.0213976481
4907,0.0103127054
63,0.0000000000
455,0.0015028562
510,0.0029992151
842,0.0056443491
864,0.0069791093
2063,0.0208237261
2074,0.0042281812
2173,0.0070757374
2668,0.0103945251
2721,0.0118104822
2883,0.0145680843
4365,0.0134627483
78,0.0016725538
320,0.0016725538
471,0.0130763000
1783,0.0086321236
1786,0.0114851924
1994,0.0040400472
2695,0.0117837021
3825,0.0162693158
3994,0.0232322252
4176,0.0145326686
4376,0.0117425288
4636,0.0210148978
4745,0.0098881301
677,0.0080844637
958,0.0041619564
1184,0.0046484649
1366,0.0138141440
2267,0.0156483876
2570,0.0176861812
2798,0.0123937189
2872,0.0124822680
4169,0.0195330672
4338,0.0178887179
4443,0.0294321345
4656,0.0174994971
4754,0.0289194448
4980,0.0114479728
66,0.0000000000
323,0.0044323219
781,0.0038054070
1228,0.0070693486
1769,0.0129524405
2359,0.0066155679
3362,0.0155908001
3369,0.0229290013
3515,0.0226349078
3672,0.0161989401
3773,0.0335416264
3941,0.0205161490
4112,0.0256623367
67,0.0000000000
73,0.0026487101
442,0.0037226690
524,0.0068646097
771,0.0076081168
891,0.0026487101
1223,0.0056038606
1465,0.0059314423
1640,0.0071914053
1754,0.0155623596
1826,0.0074311568
2306,0.0153522740
2443,0.0125782988
2538,0.0101138381
2577,0.0165510027
2840,0.0151160615
3440,0.0133613949
3719,0.0205251992
4172,0.0130933612
4633,0.0175969710
4915,0.0242276295
68,0.0000000000
151,0.0025508511
291,0.0025508511
884,0.0090268323
1035,0.0041021140
1735,0.0115218352
1740,0.0190972681
1879,0.0148845635
1972,0.0150236682
2069,0.0117164445
2524,0.0135804062
2649,0.0144182658
2681,0.0149117691
2686,0.0150554578
3248,0.0194160939
3738,0.0261642855
3823,0.0142577215
3961,0.0124531184
3992,0.0225680543
4699,0.0268257869
4792,0.0154449905
69,0.0000000000
825,0.0048031443
1095,0.0200984022
3619,0.0213398695
4132,0.0255447861
4233,0.0211171544
4825,0.0350896772
4879,0.0323530567
70,0.0000000000
565,0.0014181508
809,0.0023999533
943,0.0063366272
1186,0.0039934408
1612,0.0082947643
1678,0.0041031042
1809,0.0098733804
2031,0.0092693085
2692,0.0095138612
2733,0.0172490969
3281,0.0143513993
3311,0.0120129329
3904,0.0288947736
4703,0.0222744404
71,0.0000000000
374,0.0037821040
1063,0.0050269630
1662,0.0127630690
2004,0.0067973556
3462,0.0120843653
3469,0.0170264487
3646,0.0231360023
3687,0.0369468539
4881,0.0136432118
72,0.0000000000
566,0.0048793666
779,0.0109363200
1189,0.0087813720
1334,0.0065920584
1547,0.0103685518
1610,0.0106414654
1876,0.0134764081
2095,0.0099356445
2400,0.0266986640
2859,0.0220927987
3399,0.0266426327
3836,0.0206704573
4946,0.0303488749
271,0.0006702723
294,0.0006702723
1061,0.0006702723
1680,0.0212100901
2936,0.0097107189
3171,0.0068973539
4067,0.0167608663
74,0.0000000000
255,0.0029551506
309,0.0045152734
708,0.0029551506
831,0.0045444306
936,0.0057859730
1038,0.0046392580
1684,0.0173489345
1886,0.0097803499
2304,0.0175672251
2480,0.0182204539
3032,0.0146902483
3384,0.0128309704
3602,0.0219466551
3788,0.0184088264
4220,0.0201273945
4292,0.0160085218
4398,0.0119770274
4548,0.0291757437
4675,0.0232287305
4771,0.0193880514
4810,0.0217828167
75,0.0000000000
660,0.0053773509
1867,0.0020453408
2211,0.0125936079
3405,0.0262762647
4472,0.0279576705
76,0.0000000000
440,0.0042677764
575,0.0024761931
789,0.0075984413
1285,0.0125219539
1293,0.0097135266
2501,0.0088096422
2763,0.0199880840
3015,0.0189877974
3471,0.0328368108
3506,0.0123572070
3831,0.0092027924
4162,0.0176159665
4837,0.0205640794
77,0.0000000000
162,0.0029842332
1477,0.0064276920
1714,0.0146194814
2118,0.0138321521
2149,0.0239895965
2740,0.0240830620
3253,0.0225947946
3306,0.0213726219
3974,0.0118093438
4071,0.0169382411
4103,0.0151203421
4327,0.0246021068
4945,0.0139189121
4954,0.0197456302
1385,0.0079047951
1532,0.0103492571
1802,0.0117010333
1897,0.0161929548
1958,0.0158260891
2392,0.0194632179
3625,0.0151243597
4382,0.0095273562
4573,0.0171120071
395,0.0033692394
627,0.0052963095
1278,0.0098700605
1364,0.0073436311
1534,0.0060527811
1554,0.0061843477
2224,0.0129119118
2693,0.0071154693
3590,0.0210612488
4336,0.0167858362
4560,0.0178124861
80,0.0000000000
1073,0.0045868034
1118,0.0107850327
1351,0.0046170363
1766,0.0138919843
3201,0.0397573106
3552,0.0241929190
3622,0.0177337577
3767,0.0216310802
4111,0.0268406258
4245,0.0153429467
4323,0.0115996612
81,0.0000000000
225,0.0014254288
673,0.0067602819
974,0.0065085061
1363,0.0050650970
2617,0.0196695964
2898,0.0045295722
4455,0.0167797931
4601,0.0227143013
82,0.0000000000
98,0.0018611235
302,0.0040352911
313,0.0041647287
386,0.0018611235
580,0.0018611235
792,0.0093622416
1181,0.0056158598
1901,0.0063279272
2076,0.0146428848
2202,0.0089148989
2737,0.0166897307
2805,0.0107211098
2870,0.0213618617
3009,0.0234415841
3446,0.0132741910
3969,0.0238210919
4341,0.0208514795
83,0.0000000000
288,0.0026934520
393,0.0032596556
890,0.0089057967
985,0.0033805435
1663,0.0049303675
1805,0.0143852962
2368,0.0197332715
3497,0.0182378098
3509,0.0196830899
84,0.0000000000
487,0.0051397861
826,0.0071800984
1509,0.0096889357
2980,0.0084656848
3301,0.0126703950
3324,0.0120882609
3378,0.0136576177
3684,0.0206821676
4208,0.0119697389
4267,0.0225776207
4574,0.0160159948
4585,0.0142263565
85,0.0000000000
161,0.0020574325
492,0.0068056300
573,0.0056465383
714,0.0039022048
1581,0.0105782588
1939,0.0156418397
2071,0.0090137180
2556,0.0153548919
2573,0.0116559509
3576,0.0246997019
3736,0.0147591139
3784,0.0255390355
4626,0.0272935331
86,0.0000000000
261,0.0049331671
303,0.0025462799
350,0.0031778102
1050,0.0022048134
1357,0.0068607543
1870,0.0223389961
2404,0.0190728143
3115,0.0155219250
4668,0.0285797615
4758,0.0209836284
87,0.0000000000
612,0.0094947423
713,0.0043040435
918,0.0050883826
2028,0.0166133537
2412,0.0207960860
2539,0.0177173137
3259,0.0233399340
3347,0.0200411747
3713,0.0099683663
3869,0.0191926591
4040,0.0236389705
4571,0.0253470049
88,0.0000000000
1001,0.0033024858
1259,0.0109705569
1479,0.0025863194
1504,0.0036064887
1666,0.0073104060
1888,0.0105850272
1889,0.0168837789
1989,0.0141387558
1991,0.0128744914
2132,0.0071433369
3017,0.0120418504
4271,0.0298927175
89,0.0000000000
750,0.0137390622
989,0.0092760970
1751,0.0072276817
2425,0.0324146458
2640,0.0187920701
2758,0.0094863217
3169,0.0288385433
3589,0.0155970629
4554,0.0182447835
4648,0.0321759820
4804,0.0241220041
4985,0.0253882150
335,0.0114636908
1630,0.0076031118
2127,0.0133598893
2622,0.0153524173
3043,0.0196569253
3659,0.0179976024
4229,0.0240410580
4621,0.0148753145
4822,0.0181804512
194,0.0018512405
777,0.0077145881
1249,0.0099985068
1587,0.0058740710
2037,0.0146790972
2385,0.0131204975
2549,0.0165281878
2607,0.0129955976
2746,0.0229281394
4145,0.0126877105
4412,0.0254643310
4672,0.0177142807
92,0.0000000000
339,0.0016016093
364,0.0033226791
1169,0.0105168956
1773,0.0097381195
2588,0.0179023213
4297,0.0205222047
434,0.0046644881
670,0.0052180699
938,0.0087502032
1056,0.0043116658
1284,0.0111666708
2895,0.0133540757
2968,0.0172050845
3395,0.0219649546
3433,0.0114087504
4121,0.0117734421
4137,0.0183723203
4263,0.0355754457
4488,0.0289020354
4604,0.0198918410
114,0.0012645764
361,0.0056545773
532,0.0059609402
1121,0.0030444590
1929,0.0080081218
2022,0.0052531767
2764,0.0101441771
4066,0.0224927839
95,0.0000000000
466,0.0068930219
1595,0.0072757032
1674,0.0093512039
2452,0.0116976571
2499,0.0204180916
2819,0.0119788270
3092,0.0206189765
3789,0.0261594488
4769,0.0264894476
96,0.0000000000
196,0.0046354922
446,0.0030894925
672,0.0106147157
1231,0.0057163600
1655,0.0087956487
1667,0.0081235283
2440,0.0189719818
2661,0.0166491670
2710,0.0345653419
3606,0.0174617839
3769,0.0295732400
4222,0.0271211524
4383,0.0253604025
4440,0.0218551669
97,0.0000000000
1258,0.0067210316
1969,0.0074053454
2078,0.0073499156
2835,0.0124765163
3209,0.0116712281
3339,0.0132021973
4405,0.0201639964
4531,0.0067310152
4597,0.0207107575
233,0.0014483092
1031,0.0066973925
1302,0.0097746440
2387,0.0022027918
3211,0.0145953605
3774,0.0130563950
3907,0.0194876351
4671,0.0165876857
4894,0.0151316603
1055,0.0064099136
2153,0.0040011027
2492,0.0188330036
2599,0.0111077766
2814,0.0147801557
2838,0.0195892369
3002,0.0126587115
4500,0.0158381196
280,0.0026720533
485,0.0076429549
511,0.0042881030
991,0.0112184941
1210,0.0095749946
2000,0.0132149258
2168,0.0043651998
2453,0.0179930485
2540,0.0099559383
2767,0.0264897001
3004,0.0113751410
3318,0.0126806009
3755,0.0100900651
3968,0.0249822440
4047,0.0119898732
4174,0.0142900158
4313,0.0361213689
397,0.0008859684
1197,0.0070860124
1353,0.0102014385
1422,0.0074656874
1733,0.0052981313
2189,0.0121744618
2378,0.0108958531
3903,0.0188768415
4497,0.0145035151
102,0.0000000000
121,0.0012646627
501,0.0021655737
703,0.0065746302
2995,0.0041306442
3214,0.0179400866
3523,0.0097690060
3772,0.0181814803
4210,0.0314116662
4345,0.0170030944
103,0.0000000000
156,0.0017263634
295,0.0017263634
297,0.0062468949
732,0.0045119155
755,0.0039440892
1485,0.0217637729
1688,0.0075066083
2117,0.0143642367
2243,0.0051304396
2955,0.0169421790
3290,0.0147697714
3332,0.0132098558
4113,0.0202606035
4159,0.0202401941
4542,0.0131950609
104,0.0000000000
1652,0.0091862788
2016,0.0072828037
2186,0.0098654945
2755,0.0102701005
2911,0.0089811411
3082,0.0312855437
3502,0.0181432525
3541,0.0206705469
3728,0.0115785682
4117,0.0149459791
4193,0.0152260967
4502,0.0275840263
4710,0.0180637352
105,0.0000000000
594,0.0066024094
2307,0.0177225361
2687,0.0144341441
2744,0.0205268997
2863,0.0108963133
3020,0.0109731756
