Node,Hub
636,0.0058780332
663,0.0034335084
822,0.0034591769
864,0.0037013449
191,0.0011120488
745,0.0011091148
835,0.0007029665
876,0.0003782910
705,0.0024233704
446,0.0010976838
970,0.0002329416
341,0.0021876668
706,0.0006638637
856,0.0006996666
572,0.0004492342
335,0.0017343169
612,0.0017100757
921,0.0015272791
925,0.0016527222
501,0.0017610951
790,0.0016759670
794,0.0029809363
946,0.0016822755
275,0.0017787389
621,0.0009815514
937,0.0004382399
911,0.0017045294
839,0.0026191839
860,0.0012375167
980,0.0012371150
313,0.0009312302
298,0.0010123339
687,0.0003498848
869,0.0005749439
807,0.0003114078
613,0.0018768340
894,0.0013751083
558,0.0002845153
893,0.0001488118
401,0.0031475823
892,0.0015750451
521,0.0002050067
485,0.0004178533
758,0.0002864135
852,0.0053577314
899,0.0025163081
434,0.0026311993
338,0.0016070673
615,0.0006813440
672,0.0001804357
805,0.0006062928
423,0.0018598480
905,0.0011669151
917,0.0011737454
808,0.0009573600
283,0.0033680582
592,0.0028958021
622,0.0004990770
664,0.0015856976
955,0.0024389709
524,0.0007029329
841,0.0008982320
847,0.0005729196
625,0.0004242336
600,0.0007535966
667,0.0006570386
334,0.0008569328
598,0.0006525144
743,0.0009165299
202,0.0006420040
859,0.0017690839
757,0.0002409107
976,0.0025335114
584,0.0012771376
704,0.0005521408
853,0.0004651775
782,0.0004171392
950,0.0000036760
961,0.0007861536
646,0.0014065741
496,0.0003302712
764,0.0021936457
761,0.0008788828
956,0.0009414736
934,0.0001753185
658,0.0011332369
669,0.0009941899
838,0.0005705096
455,0.0011704125
951,0.0007941876
614,0.0010919444
965,0.0006283336
710,0.0004309113
760,0.0002580300
927,0.0004323516
677,0.0004395835
319,0.0012284733
573,0.0003499733
576,0.0003272957
993,0.0002596494
329,0.0013664604
321,0.0003107098
550,0.0007251049
803,0.0008376807
398,0.0008518568
830,0.0001340552
906,0.0001474254
932,0.0003454977
623,0.0007019446
490,0.0003327128
907,0.0003285890
851,0.0019343975
855,0.0014300449
990,0.0004207983
577,0.0000832789
534,0.0002225682
824,0.0004590465
531,0.0000778121
688,0.0002886998
510,0.0004825771
957,0.0001060837
972,0.0004011380
958,0.0002220492
488,0.0007013950
786,0.0006684545
685,0.0000849487
796,0.0003376439
540,0.0011753807
473,0.0001953354
654,0.0003717495
552,0.0004682648
610,0.0000822219
901,0.0002596308
913,0.0008020977
931,0.0000777657
773,0.0010054402
735,0.0004978546
810,0.0003434263
755,0.0004315272
975,0.0004093286
708,0.0000272968
529,0.0006139780
513,0.0000843776
693,0.0001001571
959,0.0000631613
751,0.0000000000
593,0.0002501387
721,0.0010103396
930,0.0001151679
789,0.0007172287
591,0.0001495773
929,0.0001920175
870,0.0000251505
691,0.0003587176
739,0.0002289782
630,0.0001047117
991,0.0006901342
700,0.0021630501
779,0.0007718890
962,0.0002036889
697,0.0001052037
954,0.0004374927
817,0.0000171781
842,0.0000688665
689,0.0001332713
879,0.0000808531
984,0.0001662000
802,0.0003358357
919,0.0001511820
