Node,Authority
18836,0.0025041322
21085,0.0003639079
37,0.0038354146
124,0.0052297597
571,0.0039075912
627,0.0023808846
648,0.0131952885
702,0.0031387252
758,0.0054376337
1200,0.0100984503
1337,0.0060529356
1451,0.0042551134
1474,0.0041308447
1545,0.0021042366
1551,0.0053760198
1618,0.0045008231
1903,0.0067635286
1939,0.0064684447
2068,0.0055479546
2208,0.0125220192
2394,0.0046559643
2582,0.0037992542
2588,0.0029111959
2627,0.0055306040
3610,0.0043961158
3850,0.0030715074
4159,0.0073053966
5082,0.0043034232
5352,0.0020349740
8031,0.0038677676
9376,0.0037907902
10612,0.0021057735
16053,0.0054732625
17145,0.0438881719
18697,0.0069312591
24004,0.0018927298
25323,0.0014825567
25441,0.0015339222
26472,0.0004871385
27155,0.0003745543
27627,0.0000993259
27631,0.0000993259
27667,0.0000000000
38,0.0000060810
2832,0.0017186621
16987,0.0000003130
20574,0.0000000000
39,0.0000001669
4593,0.0000019103
4595,0.0000019027
5334,0.0010756873
6601,0.0000000000
10062,0.0000019013
16078,0.0000025510
26270,0.0000000006
40,0.0000000042
66,0.0000000000
27537,0.0000000000
41,0.0164727832
333,0.0170139415
480,0.0149236093
690,0.0188964042
804,0.0045927081
1028,0.0103308423
1070,0.0023701309
1209,0.0155524272
1277,0.0160320078
1340,0.0198220221
1458,0.0064041430
1688,0.0154505620
1767,0.0135097252
1920,0.0170463725
1973,0.0159216040
2320,0.0001226073
2573,0.0136330684
2596,0.0145657369
2661,0.0179102322
2823,0.0002603606
3542,0.0001488164
3551,0.0131666285
3955,0.0067598086
4481,0.0187777042
5001,0.0219001604
6241,0.0144588432
6306,0.0175101923
7213,0.0197786489
7752,0.0260418904
8437,0.0024898068
8717,0.0151932846
9049,0.0053472554
10930,0.0001896320
11551,0.0048064369
12208,0.0067895937
12425,0.0081886307
14740,0.0000004114
14847,0.0000409013
17974,0.0271550710
18089,0.0096368369
18832,0.0058287049
19335,0.0140220763
20240,0.0454459731
20523,0.0003200693
21339,0.0499123302
21375,0.0112136178
22844,0.0198632448
22846,0.0168720986
22861,0.0139318465
22870,0.0135098705
23134,0.0148162747
23402,0.0129703795
23475,0.0005833096
23986,0.0012850590
24083,0.0052038106
24560,0.0000217793
25015,0.0047388603
25071,0.0046455653
25168,0.0054281357
25355,0.0046215199
25568,0.0035275978
25886,0.0000589670
25955,0.0078368806
26041,0.0003545087
26389,0.0011702956
26572,0.0000754735
26664,0.0000958747
26857,0.0006375216
26940,0.0004797137
27173,0.0002832403
27244,0.0000843265
27346,0.0002832403
27365,0.0000000000
27371,0.0000000000
27471,0.0009706485
42,0.0004403774
2783,0.0000063605
7000,0.0000052978
13253,0.0007112729
13282,0.0000869640
14135,0.0000351503
21107,0.0000033410
21136,0.0000004953
21883,0.0000722072
21938,0.0000016270
22339,0.0000015237
23186,0.0000009637
24135,0.0190012406
25700,0.0000001585
26717,0.0000000000
43,0.0034869251
1069,0.0057411079
2168,0.0020704755
3490,0.0078731460
23612,0.0075910952
23925,0.0022867462
24062,0.0083761812
24934,0.0053088344
25204,0.0032947212
25309,0.0016725681
25531,0.0032766979
25870,0.0054691882
26037,0.0007284155
26683,0.0008506952
27353,0.0002346091
27725,0.0000000000
27751,0.0000000000
44,0.0000016200
22742,0.0000036800
27583,0.0000016115
27767,0.0000000000
45,0.0000051944
557,0.0000013396
2500,0.0000051586
3348,0.0000014442
3561,0.0000013727
3578,0.0000004596
8168,0.0000003654
15935,0.0000000000
17218,0.0000018266
20779,0.0000014475
23751,0.0000000678
25865,0.0000000960
26182,0.0000000000
26422,0.0000000332
46,0.0052290014
817,0.0025333603
2365,0.0047152157
2499,0.0016364236
11462,0.0001285947
14805,0.0014427304
14809,0.0006557085
25440,0.0001973933
25854,0.0048598263
47,0.0000000018
6422,0.0000000018
8510,0.0000000000
20282,0.0000000000
20634,0.0000000000
21207,0.0000000000
24132,0.0000000000
48,0.0070469895
485,0.0059475451
496,0.0104067292
1107,0.0070099984
1572,0.0084870121
2936,0.0043517059
2938,0.0069168037
4653,0.0207311724
5007,0.0030947302
6922,0.0357628247
7020,0.0041676446
7936,0.0277343380
8937,0.0064836226
16976,0.0409922099
17496,0.0004077248
18834,0.0037310276
19400,0.1142566147
20004,0.0058460745
21147,0.0065613331
21560,0.0086960338
22688,0.0039363760
22984,0.0081585380
23269,0.0102840398
23338,0.0025165458
24221,0.0064659691
24837,0.0067497929
25064,0.0042966998
25864,0.0000000000
25887,0.0028932130
26618,0.0008203468
27094,0.0002757434
27561,0.0000000000
27641,0.0002391447
49,0.0000073323
1686,0.0001725401
1821,0.0000006169
3366,0.0000081486
6218,0.0000007182
6761,0.0000039085
10035,0.0000096044
13823,0.0002787664
20635,0.0000739996
50,0.0053136371
3300,0.0033614976
3553,0.0029784809
16340,0.0584420866
16520,0.0765004026
17090,0.0164086753
18267,0.0279770965
18344,0.0103316004
18755,0.0033200777
18888,0.0047580296
19187,0.0024947935
19413,0.0086230971
20968,0.0110525152
21512,0.0068845449
25621,0.0004326798
26639,0.0000000000
51,0.0000003330
23289,0.0000008843
23781,0.0000063183
52,0.0052959710
60,0.0077057468
171,0.0041019025
313,0.0079971844
499,0.0008398698
1022,0.0169712995
1106,0.0090468126
1123,0.0101163551
1136,0.0040300362
1140,0.0002999820
1308,0.0008917681
1485,0.0139308432
1725,0.0001216681
1734,0.0177628544
1735,0.0116785187
1950,0.0263673023
1960,0.0018442943
2052,0.0111563990
2063,0.0102688880
2196,0.0081431867
2530,0.0027230425
2862,0.0061010533
2886,0.0117565157
2952,0.0128222014
3002,0.0200283881
3434,0.0013383439
3513,0.0037264224
3622,0.0013740799
3686,0.0153766138
3924,0.0011621353
4200,0.0013861186
4229,0.0024292818
4233,0.0011329697
4263,0.0111542410
4302,0.0033638751
4423,0.0015819104
4461,0.0149147925
4522,0.0141602447
4608,0.0055416443
4703,0.0047043906
4750,0.0177503314
4759,0.0057167270
4836,0.0037907671
4951,0.0005775842
5263,0.0021626916
5511,0.0010794009
5528,0.0078332202
5747,0.0122643181
6170,0.0038927122
6386,0.0308407372
6489,0.0028608233
6516,0.0195954944
6538,0.0065148079
6546,0.0030081744
6589,0.0177106279
6599,0.0037006336
6615,0.0400140359
6840,0.0127691799
6867,0.0049143351
7018,0.0058979319
7073,0.0010177149
7102,0.0134867395
7280,0.0121368188
7304,0.0070526941
7473,0.0081953569
7511,0.0038626080
7558,0.0026873764
7567,0.0123588189
7731,0.0066670051
7837,0.0001344672
7906,0.0010723569
7920,0.0086917433
8070,0.0022554672
8277,0.0072986940
8326,0.0045084717
8386,0.0151382439
8430,0.0000429348
8479,0.0036895559
8633,0.0000222442
8841,0.0004228945
8971,0.0024470577
9057,0.0122300793
9113,0.0026009302
9115,0.0037016091
9194,0.0091264667
9240,0.0131975018
9296,0.0011654364
9365,0.0019158652
9415,0.0009007018
9804,0.0004630990
9980,0.0168968380
9986,0.0002286591
10033,0.0006875917
10039,0.0000490396
10185,0.0048591940
10226,0.0047035623
10244,0.0040786638
10267,0.0011707097
10268,0.0076800643
11230,0.0002438196
15677,0.0061078533
17112,0.0045684098
22406,0.0019477940
23483,0.0067779640
23650,0.0175080026
24852,0.0080934495
24876,0.0085437870
25625,0.0062542812
25630,0.0088824514
25984,0.0066482234
26312,0.0008061806
26428,0.0003085218
26873,0.0005856385
26912,0.0000000000
27284,0.0003337068
53,0.0228621055
309,0.0166684575
516,0.0017952704
1005,0.0136686968
3502,0.0071082754
6176,0.0063030521
9465,0.0165620186
12461,0.0026876196
14836,0.0293104419
16153,0.0050371826
17289,0.0050990407
17920,0.0347041683
17941,0.0252262702
19538,0.0151414396
19576,0.0519003891
20437,0.0212070462
20505,0.0285584447
20754,0.0110880111
20842,0.0413151881
21418,0.0058854734
22645,0.0480635606
22668,0.0202321102
23416,0.0168246990
23794,0.0013377629
23947,0.0155322817
24070,0.0117921455
25991,0.0280569952
26173,0.0008955889
26517,0.0015000275
27165,0.0000000000
54,0.0173566051
191,0.0083584566
312,0.0054525706
1024,0.0187347609
1042,0.0210143753
1398,0.0120144174
1808,0.0170958168
1885,0.0059533550
2163,0.0117687007
2229,0.0046829213
2671,0.0013306552
2820,0.0120664563
3176,0.0039047736
3586,0.0027334590
4212,0.0155531582
5236,0.0021889159
5462,0.0126928927
5650,0.0068086790
6190,0.0052997908
6466,0.0107948749
6624,0.0074716433
7175,0.0140132548
8569,0.0031665649
9079,0.0141004108
14570,0.0058114227
15600,0.0131288353
15680,0.0008777465
18113,0.0239902753
21780,0.0063376320
22204,0.0024791570
22320,0.0017642761
22381,0.0082315543
22536,0.0068358545
22548,0.0079154345
22774,0.0438265101
23386,0.0100410192
23531,0.0206953857
23637,0.0070838369
23778,0.0205883655
23780,0.0019137858
24506,0.0104339395
24565,0.0082899203
25770,0.0043869980
26339,0.0008463814
26525,0.0000000000
27129,0.0000123299
55,0.0117463866
184,0.0141432172
334,0.0155491096
606,0.0171598456
763,0.0126173601
941,0.0293268396
1011,0.0102450092
1072,0.0080113621
1233,0.0124527291
1356,0.0033945993
1405,0.0178872798
1964,0.0114300936
2495,0.0037665916
2712,0.0051757819
2910,0.0116215876
3063,0.0199920116
4253,0.0010816369
4375,0.0130794729
4605,0.0198592353
5492,0.0014343843
6514,0.0071453695
10750,0.0024409536
11899,0.0007943272
27635,0.0000000000
56,0.0150259678
580,0.0194332603
7474,0.0187177660
18333,0.0141283351
19397,0.0122199929
19669,0.0096009527
19799,0.0062295348
20535,0.0071750963
22796,0.0404770061
22797,0.0448819418
22926,0.0181065245
