Node,Hub,Authority
1932,0.0062430596,0.0249165064
2001,0.0102496474,0.0000000000
2196,0.0097599737,0.0045977803
2721,0.0144966295,0.0000000000
71,0.0000000000,0.0054237904
730,0.0148769806,0.0103860273
872,0.0072241478,0.0161348618
1763,0.0025137423,0.0111871357
72,0.0000000000,0.0015661667
745,0.0018179483,0.0000000000
1771,0.0052898196,0.0084423902
73,0.0000000000,0.0079734716
327,0.0017569225,0.0232656857
1220,0.0017569225,0.0002299451
2381,0.0057035235,0.0045860023
2486,0.0022884186,0.0165004509
3711,0.0092176406,0.0138348190
4047,0.0154627411,0.0000000000
74,0.0000000000,0.0165916744
1423,0.0120380202,0.0158072040
1790,0.0115085964,0.0144671283
3152,0.0083377489,0.0081002560
4230,0.0184420268,0.0000000000
4938,0.0249718808,0.0000000000
75,0.0000000000,0.0373388429
905,0.0107307359,0.0112399100
1111,0.0166319309,0.0061469933
1911,0.0107980517,0.0029161599
2505,0.0267141206,0.0196841816
4012,0.0174039416,0.0031508999
4740,0.0521855675,0.0000000000
4792,0.0349908505,0.0006274797
76,0.0000000000,0.0096461205
326,0.0026533629,0.0090518140
1674,0.0086971460,0.0148104204
2927,0.0080961105,0.0174710031
3742,0.0089586156,0.0094152424
4140,0.0043636865,0.0000000000
4807,0.0110081704,0.0000000000
77,0.0000000000,0.0111171968
3864,0.0282192481,0.0032773010
4180,0.0075211511,0.0038017546
4918,0.0147128934,0.0000000000
78,0.0000000000,0.0067304995
171,0.0014830386,0.0131551968
380,0.0014830386,0.0315298119
702,0.0014830386,0.0146627428
3566,0.0226392100,0.0085454068
3723,0.0034567802,0.0099016169
79,0.0000000000,0.0138341109
305,0.0030482909,0.0047020875
800,0.0057854068,0.0142945763
1595,0.0090228042,0.0123783014
2800,0.0102226836,0.0094254521
3108,0.0077082029,0.0008382071
3463,0.0269961581,0.0280127666
80,0.0000000000,0.0070016693
2963,0.0183428648,0.0003467670
132,0.0041660980,0.0127482819
511,0.0041660980,0.0116210804
736,0.0041660980,0.0100880852
3084,0.0090186919,0.0024261794
4054,0.0436664842,0.0068372911
4085,0.0130160650,0.0000000000
82,0.0000000000,0.0057952570
497,0.0012769616,0.0034765849
1173,0.0090024477,0.0134865924
1611,0.0048253421,0.0103651068
3838,0.0012769616,0.0008216487
4612,0.0099189899,0.0000000000
83,0.0000000000,0.0321364419
735,0.0085963191,0.0246700089
859,0.0106834493,0.0077415654
3216,0.0225751137,0.0000000000
3340,0.0180814979,0.0083332259
3750,0.0070811361,0.0026057984
3851,0.0310982975,0.0062858590
84,0.0000000000,0.0000000000
1019,0.0000000000,0.0088928849
85,0.0000000000,0.0252643312
278,0.0055668941,0.0061261408
1470,0.0080845075,0.0279848645
1718,0.0063891961,0.0112461731
1906,0.0055668941,0.0097109868
2437,0.0097624575,0.0079124741
3537,0.0170968851,0.0000000000
3779,0.0153957305,0.0000000000
4131,0.0100931455,0.0000000000
4236,0.0109386474,0.0000000000
4969,0.0257632624,0.0000000000
86,0.0000000000,0.0550684545
828,0.0121341131,0.0043369441
858,0.0306555522,0.0000000000
977,0.0233893550,0.0064989277
1537,0.0181406037,0.0024619300
2358,0.0184716668,0.0060031235
2434,0.0298688266,0.0042373704
2850,0.0303521911,0.0125137731
3920,0.0649224003,0.0194845816
4779,0.0219835609,0.0000000000
87,0.0000000000,0.0048421582
722,0.0030663488,0.0268097850
2500,0.0019952144,0.0151597795
2522,0.0057092242,0.0209687053
3208,0.0112044544,0.0125821333
88,0.0000000000,0.0046882170
997,0.0010330298,0.0271142366
2729,0.0090794263,0.0093330092
3230,0.0111641363,0.0124497300
89,0.0000000000,0.0130515909
1368,0.0028758657,0.0000000000
1572,0.0100131217,0.0117686585
2005,0.0169704033,0.0108805537
2226,0.0036098455,0.0026657650
3959,0.0107958790,0.0046916316
4694,0.0149670900,0.0000000000
90,0.0000000000,0.0083255206
271,0.0018344951,0.0357430889
928,0.0018344951,0.0395521720
2004,0.0042616539,0.0020093786
2063,0.0243191805,0.0257469746
3863,0.0055339810,0.0000000000
91,0.0000000000,0.0446672034
1197,0.0098422391,0.0049675204
1860,0.0167503658,0.0136431895
3498,0.0266476183,0.0308188614
3749,0.0272791397,0.0000000000
92,0.0000000000,0.0034287567
1642,0.0011492943,0.0017269544
2173,0.0098273068,0.0029090194
3006,0.0007555128,0.0206681378
4471,0.0038286646,0.0002172729
93,0.0000000000,0.0108274708
2689,0.0038895071,0.0082045184
3329,0.0297255442,0.0000000000
4875,0.0155235675,0.0000000000
94,0.0000000000,0.0105635455
1660,0.0063026403,0.0225981092
2855,0.0084136164,0.0009157913
4204,0.0201043939,0.0000000000
4214,0.0030769217,0.0000000000
4773,0.0100431061,0.0000000000
95,0.0000000000,0.0236543696
1135,0.0146963111,0.0307363847
1709,0.0052121455,0.0060009301
3532,0.0218796087,0.0010106011
96,0.0000000000,0.0217659593
1211,0.0062144667,0.0120234278
1234,0.0148027457,0.0094004681
1430,0.0094469643,0.0104795946
2378,0.0101291237,0.0021716635
2829,0.0149279942,0.0155562081
3120,0.0230906656,0.0120634317
4152,0.0201688216,0.0000000000
97,0.0000000000,0.0000000000
439,0.0000000000,0.0170428564
984,0.0000000000,0.0101577674
1082,0.0000000000,0.0000000000
364,0.0014041724,0.0094265872
1053,0.0072806783,0.0073862701
1438,0.0014758274,0.0100977965
2039,0.0106963012,0.0000000000
4050,0.0080637776,0.0000000000
99,0.0000000000,0.0737908967
215,0.0162595282,0.0011833307
534,0.0227434713,0.0075687241
939,0.0162595282,0.0209468535
1255,0.0162595282,0.0097702975
3753,0.0403151087,0.0148027099
4811,0.0534688852,0.0000000000
100,0.0000000000,0.0010701347
343,0.0002357999,0.0087503713
1538,0.0046208077,0.0154947085
101,0.0000000000,0.0251597623
383,0.0055438527,0.0239262626
471,0.0124913203,0.0068984351
2701,0.0164490982,0.0117203023
4066,0.0156949041,0.0000000000
4558,0.0142513295,0.0000000000
102,0.0000000000,0.0171905783
467,0.0051912380,0.0091903722
1396,0.0052614588,0.0059464249
3976,0.0101705631,0.0054820533
4419,0.0406817311,0.0000000000
4742,0.0055068685,0.0000000000
103,0.0000000000,0.0223549130
319,0.0049258154,0.0093172335
1702,0.0097926875,0.0000000000
2343,0.0194571456,0.0174602357
2682,0.0196072399,0.0016313798
4298,0.0476708339,0.0000000000
104,0.0000000000,0.0068264418
1796,0.0052846007,0.0347140028
1922,0.0046347350,0.0031297208
4138,0.0138838816,0.0000000000
4835,0.0071773538,0.0000000000
105,0.0000000000,0.0153138826
370,0.0033743526,0.0091578693
538,0.0033743526,0.0273616839
608,0.0033743526,0.0375248111
693,0.0112642916,0.0044726424
1793,0.0246264729,0.0144441892
2190,0.0065049086,0.0012989449
4315,0.0169804706,0.0000000000
106,0.0000000000,0.0172793596
1425,0.0136304081,0.0044199553
2318,0.0201065216,0.0065068010
2560,0.0084566045,0.0114399680
4598,0.0207090314,0.0000000000
107,0.0000000000,0.0176190214
188,0.0038822807,0.0074713488
1011,0.0209294103,0.0231173710
2011,0.0059127367,0.0145336501
2222,0.0138607385,0.0159112611
2973,0.0353755553,0.0000000000
108,0.0000000000,0.0058143120
1958,0.0025083942,0.0150927538
2065,0.0042326426,0.0065998810
2918,0.0110286226,0.0422982186
3493,0.0086175154,0.0026480118
1042,0.0000000000,0.0095220596
110,0.0000000000,0.0066842596
885,0.0092224507,0.0054913480
1554,0.0014728498,0.0133359437
4164,0.0134556158,0.0000000000
111,0.0000000000,0.0110152165
293,0.0024271588,0.0031537902
759,0.0024271588,0.0017324947
956,0.0043875850,0.0237625957
1327,0.0082084116,0.0000000000
2288,0.0029783355,0.0113006568
4590,0.0081020322,0.0023381162
4893,0.0171980697,0.0000000000
112,0.0000000000,0.0023956818
504,0.0005278789,0.0067749574
1931,0.0036188497,0.0063458347
2592,0.0040722664,0.0022358690
113,0.0000000000,0.0168271782
983,0.0037078012,0.0244864377
994,0.0037078012,0.0145122040
2436,0.0056229837,0.0374060010
2880,0.0064646062,0.0080525427
3633,0.0069395094,0.0244643659
4484,0.0331402938,0.0021519257
2021,0.0095034240,0.0150926290
3828,0.0175484947,0.0071736720
4166,0.0110618484,0.0000000000
4937,0.0037253983,0.0000000000
115,0.0000000000,0.0100672461
816,0.0022182773,0.0119094924
4673,0.0178875808,0.0000000000
116,0.0000000000,0.0128148648
618,0.0066600848,0.0058802227
1794,0.0069360866,0.0129945313
3785,0.0096021573,0.0000000000
4117,0.0028237041,0.0000000000
4201,0.0252933973,0.0000000000
117,0.0000000000,0.0462232091
294,0.0101850988,0.0679439088
515,0.0101850988,0.0031935571
1603,0.0141304523,0.0027855169
1835,0.0190741078,0.0024596025
1971,0.0175472963,0.0043860147
1998,0.0119231922,0.0027848729
2291,0.0154215720,0.0102434587
4981,0.0708745103,0.0000000000
118,0.0000000000,0.0133301091
2374,0.0029372361,0.0084557939
2650,0.0275033908,0.0016938705
2742,0.0065640718,0.0237268093
2752,0.0168600019,0.0000821708
2818,0.0066316417,0.0097008354
119,0.0000000000,0.0159781586
1229,0.0090827351,0.0168882037
1309,0.0160816046,0.0385987370
1329,0.0109184759,0.0048999907
1514,0.0242542789,0.0085114883
3670,0.0072523439,0.0000000000
4076,0.0049245523,0.0098131103
120,0.0000000000,0.0307481511
543,0.0076743085,0.0180398357
3062,0.0117641550,0.0011430270
4825,0.0551841792,0.0000000000
121,0.0000000000,0.0021578321
207,0.0004754697,0.0162896954
1525,0.0004754697,0.0035636229
4846,0.0088419751,0.0000000000
122,0.0000000000,0.0044948386
911,0.0009904197,0.0019246919
970,0.0017975313,0.0145353784
2884,0.0025285228,0.0008721940
3752,0.0108571589,0.0043338100
4093,0.0009904197,0.0049733591
123,0.0000000000,0.0056502051
144,0.0012450000,0.0196054196
607,0.0012450000,0.0045716827
1040,0.0028268419,0.0142116195
4596,0.0040206091,0.0000000000
4706,0.0115805243,0.0014793068
124,0.0000000000,0.0239943239
714,0.0052870530,0.0390597903
1056,0.0135914057,0.0127546308
1362,0.0052870530,0.0021215242
4266,0.0133378740,0.0075806986
4973,0.0713907138,0.0000000000
125,0.0000000000,0.0014200584
229,0.0038417317,0.0318418220
3856,0.0026029539,0.0000000000
126,0.0000000000,0.0096759996
900,0.0021320677,0.0052222795
1027,0.0076624433,0.0035691525
2256,0.0076384291,0.0059333074
3601,0.0233064381,0.0021094826
3848,0.0031733561,0.0056711208
128,0.0000000000,0.0160149386
4739,0.0050168576,0.0000000000
4852,0.0077213377,0.0000000000
129,0.0000000000,0.0088970362
1739,0.0023537484,0.0218691297
2456,0.0092261976,0.0177777894
2623,0.0071354565,0.0045098256
3280,0.0096847205,0.0053585402
3643,0.0075898379,0.0126966580
130,0.0000000000,0.0071775049
1200,0.0233309494,0.0155179348
131,0.0000000000,0.0036603631
2351,0.0051265219,0.0198281600
4264,0.0114853977,0.0000000000
2044,0.0103784589,0.0019527837
2477,0.0058950229,0.0000000000
2948,0.0045931522,0.0020255305
3884,0.0281958014,0.0001674340
4327,0.0087933018,0.0148104204
133,0.0000000000,0.0007972381
1653,0.0036181149,0.0107098531
134,0.0000000000,0.0181542158
2053,0.0077809495,0.0036183237
3228,0.0223173862,0.0024097932
4560,0.0264884262,0.0000000000
4701,0.0213015361,0.0000000000
4919,0.0045012335,0.0000000000
135,0.0000000000,0.0042502452
136,0.0000000000,0.0166630647
2562,0.0081105551,0.0000000000
3617,0.0125082441,0.0158797060
4379,0.0375722143,0.0000000000
4652,0.0174312067,0.0000000000
137,0.0000000000,0.0133214476
4576,0.0118540578,0.0044198077
4952,0.0486028014,0.0000000000
138,0.0000000000,0.0002243030
562,0.0000494243,0.1164312702
966,0.0000494243,0.0247256551
1224,0.0009191121,0.0071023741
139,0.0000000000,0.0085800954
204,0.0018905896,0.0246395773
679,0.0058917532,0.0044587156
2503,0.0057858962,0.0080678289
4829,0.0253709746,0.0000000000
140,0.0000000000,0.0127525131
1159,0.0028099651,0.0039695614
1301,0.0028099651,0.0183580776
1792,0.0103270488,0.0000000000
3121,0.0188786771,0.0181850203
4102,0.0131012915,0.0000000000
4426,0.0099479358,0.0000000000
141,0.0000000000,0.0016014122
1812,0.0003528648,0.0028534477
2227,0.0003528648,0.0113183955
2548,0.0065620022,0.0036173567
142,0.0000000000,0.0063689066
3440,0.0033648845,0.0126063374
3581,0.0143187613,0.0000000000
4038,0.0060292268,0.0047584148
143,0.0000000000,0.0102771326
3335,0.0154025944,0.0058344897
3435,0.0106168711,0.0036649677
3825,0.0147021446,0.0047561721
4391,0.0059192696,0.0114682109
428,0.0059870271,0.0059914768
1215,0.0045404238,0.0031810578
2128,0.0043199756,0.0044126858
2674,0.0227862540,0.0504975959
2732,0.0111871623,0.0095318119
4756,0.0150176379,0.0000000000
145,0.0000000000,0.0110347185
474,0.0030318358,0.0054439405
3523,0.0300355956,0.0000000000
4059,0.0079289449,0.0159923150
146,0.0000000000,0.0060405662
2949,0.0013310145,0.0048639209
4826,0.0028477004,0.0000000000
147,0.0000000000,0.0105945334
1977,0.0081363398,0.0252012766
1995,0.0068530854,0.0109619417
4765,0.0256232657,0.0000000000
148,0.0000000000,0.0110783141
389,0.0024410621,0.0011603060
1650,0.0024410621,0.0049675204
2992,0.0108973684,0.0057944297
4791,0.0140914600,0.0000000000
149,0.0000000000,0.0022903773
1683,0.0005046754,0.0011334061
2281,0.0098897792,0.0079078639
150,0.0000000000,0.0292105272
1417,0.0188971252,0.0133795190
1868,0.0064364225,0.0017604001
2331,0.0069964049,0.0165943907
2590,0.0088339089,0.0040588921
3867,0.0239358012,0.0000000000
4503,0.0418435209,0.0000000000
151,0.0000000000,0.0065329622
625,0.0108834647,0.0033967732
707,0.0014395120,0.0296336075
1059,0.0014395120,0.0041735310
1894,0.0086658449,0.0097961939
4296,0.0072203743,0.0000000000
152,0.0000000000,0.0093043738
312,0.0041515551,0.0816629990
1657,0.0025240642,0.0113123757
2129,0.0078087653,0.0097801014
2965,0.0113886757,0.0137589427
3170,0.0143030038,0.0010758874
3567,0.0020501815,0.0100346855
153,0.0000000000,0.0061589321
1120,0.0038078863,0.0224155571
2092,0.0071627987,0.0142424694
154,0.0000000000,0.0165707098
553,0.0098754904,0.0160498738
1167,0.0058437367,0.0091640333
1306,0.0071901840,0.0197196266
1371,0.0036512894,0.0072281988
1374,0.0099067942,0.0324840007
1934,0.0095001549,0.0098441506
3800,0.0292354701,0.0000000000
155,0.0000000000,0.0246946162
594,0.0054413596,0.0227648647
1800,0.0120404148,0.0058096911
2263,0.0157152442,0.0153295395
4850,0.0515956825,0.0000000000
156,0.0000000000,0.0003996919
1753,0.0017258620,0.0226014191
2018,0.0000880705,0.0058751453
157,0.0000000000,0.0078283456
2931,0.0093954587,0.0138122032
3710,0.0068530977,0.0000000000
4465,0.0126780345,0.0000000000
4518,0.0066009023,0.0064216486
158,0.0000000000,0.0275611481
1007,0.0125956478,0.0070236397
